Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,3
Soderglen Wind  (GWW1),71,54,2015,4,11,9,3
Summerview 1 (IEW1),66,59,2015,4,11,9,3
Summerview 2 (IEW2),66,39,2015,4,11,9,3
Suncor Chin Chute (SCR3),30,26,2015,4,11,9,3
Suncor Magrath (SCR2),30,30,2015,4,11,9,3
Suncor Wintering Hills (SCR4),88,78,2015,4,11,9,3
Ardenville Wind (ARD1),68,42,2015,4,11,9,4
Blackspring Ridge (BSR1),300,109,2015,4,11,9,4
Blue Trail Wind (BTR1),66,53,2015,4,11,9,4
Castle River #1 (CR1),39,15,2015,4,11,9,4
Castle Rock Wind Farm (CRR1),77,67,2015,4,11,9,4
Cowley Ridge (CRW1),38,23,2015,4,11,9,4
Enmax Taber (TAB1),81,65,2015,4,11,9,4
Ghost Pine (NEP1),82,36,2015,4,11,9,4
Halkirk Wind Power Facility (HAL1),150,58,2015,4,11,9,4
Kettles Hill (KHW1),63,55,2015,4,11,9,4
McBride Lake Windfarm (AKE1),73,60,2015,4,11,9,4
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,4
Soderglen Wind  (GWW1),71,54,2015,4,11,9,4
Summerview 1 (IEW1),66,58,2015,4,11,9,4
Summerview 2 (IEW2),66,41,2015,4,11,9,4
Suncor Chin Chute (SCR3),30,27,2015,4,11,9,4
Suncor Magrath (SCR2),30,30,2015,4,11,9,4
Suncor Wintering Hills (SCR4),88,79,2015,4,11,9,4
Ardenville Wind (ARD1),68,42,2015,4,11,9,5
Blackspring Ridge (BSR1),300,103,2015,4,11,9,5
Blue Trail Wind (BTR1),66,53,2015,4,11,9,5
Castle River #1 (CR1),39,15,2015,4,11,9,5
Castle Rock Wind Farm (CRR1),77,64,2015,4,11,9,5
Cowley Ridge (CRW1),38,22,2015,4,11,9,5
Enmax Taber (TAB1),81,67,2015,4,11,9,5
Ghost Pine (NEP1),82,36,2015,4,11,9,5
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,5
Kettles Hill (KHW1),63,55,2015,4,11,9,5
McBride Lake Windfarm (AKE1),73,62,2015,4,11,9,5
Oldman 2 Wind Farm 1 (OWF1),46,46,2015,4,11,9,5
Soderglen Wind  (GWW1),71,54,2015,4,11,9,5
Summerview 1 (IEW1),66,56,2015,4,11,9,5
Summerview 2 (IEW2),66,41,2015,4,11,9,5
Suncor Chin Chute (SCR3),30,27,2015,4,11,9,5
Suncor Magrath (SCR2),30,30,2015,4,11,9,5
Suncor Wintering Hills (SCR4),88,81,2015,4,11,9,5
Ardenville Wind (ARD1),68,42,2015,4,11,9,6
Blackspring Ridge (BSR1),300,107,2015,4,11,9,6
Blue Trail Wind (BTR1),66,53,2015,4,11,9,6
Castle River #1 (CR1),39,15,2015,4,11,9,6
Castle Rock Wind Farm (CRR1),77,64,2015,4,11,9,6
Cowley Ridge (CRW1),38,23,2015,4,11,9,6
Enmax Taber (TAB1),81,65,2015,4,11,9,6
Ghost Pine (NEP1),82,37,2015,4,11,9,6
Halkirk Wind Power Facility (HAL1),150,58,2015,4,11,9,6
Kettles Hill (KHW1),63,54,2015,4,11,9,6
McBride Lake Windfarm (AKE1),73,63,2015,4,11,9,6
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,6
Soderglen Wind  (GWW1),71,53,2015,4,11,9,6
Summerview 1 (IEW1),66,57,2015,4,11,9,6
Summerview 2 (IEW2),66,38,2015,4,11,9,6
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,6
Suncor Magrath (SCR2),30,30,2015,4,11,9,6
Suncor Wintering Hills (SCR4),88,83,2015,4,11,9,6
Ardenville Wind (ARD1),68,42,2015,4,11,9,7
Blackspring Ridge (BSR1),300,110,2015,4,11,9,7
Blue Trail Wind (BTR1),66,53,2015,4,11,9,7
Castle River #1 (CR1),39,15,2015,4,11,9,7
Castle Rock Wind Farm (CRR1),77,63,2015,4,11,9,7
Cowley Ridge (CRW1),38,23,2015,4,11,9,7
Enmax Taber (TAB1),81,64,2015,4,11,9,7
Ghost Pine (NEP1),82,37,2015,4,11,9,7
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,7
Kettles Hill (KHW1),63,54,2015,4,11,9,7
McBride Lake Windfarm (AKE1),73,63,2015,4,11,9,7
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,7
Soderglen Wind  (GWW1),71,54,2015,4,11,9,7
Summerview 1 (IEW1),66,56,2015,4,11,9,7
Summerview 2 (IEW2),66,40,2015,4,11,9,7
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,7
Suncor Magrath (SCR2),30,30,2015,4,11,9,7
Suncor Wintering Hills (SCR4),88,85,2015,4,11,9,7
Ardenville Wind (ARD1),68,42,2015,4,11,9,8
Blackspring Ridge (BSR1),300,114,2015,4,11,9,8
Blue Trail Wind (BTR1),66,53,2015,4,11,9,8
Castle River #1 (CR1),39,17,2015,4,11,9,8
Castle Rock Wind Farm (CRR1),77,62,2015,4,11,9,8
Cowley Ridge (CRW1),38,23,2015,4,11,9,8
Enmax Taber (TAB1),81,66,2015,4,11,9,8
Ghost Pine (NEP1),82,35,2015,4,11,9,8
Halkirk Wind Power Facility (HAL1),150,56,2015,4,11,9,8
Kettles Hill (KHW1),63,55,2015,4,11,9,8
McBride Lake Windfarm (AKE1),73,65,2015,4,11,9,8
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,11,9,8
Soderglen Wind  (GWW1),71,54,2015,4,11,9,8
Summerview 1 (IEW1),66,53,2015,4,11,9,8
Summerview 2 (IEW2),66,37,2015,4,11,9,8
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,8
Suncor Magrath (SCR2),30,30,2015,4,11,9,8
Suncor Wintering Hills (SCR4),88,85,2015,4,11,9,8
Ardenville Wind (ARD1),68,42,2015,4,11,9,9
Blackspring Ridge (BSR1),300,121,2015,4,11,9,9
Blue Trail Wind (BTR1),66,53,2015,4,11,9,9
Castle River #1 (CR1),39,17,2015,4,11,9,9
Castle Rock Wind Farm (CRR1),77,62,2015,4,11,9,9
Cowley Ridge (CRW1),38,23,2015,4,11,9,9
Enmax Taber (TAB1),81,67,2015,4,11,9,9
Ghost Pine (NEP1),82,34,2015,4,11,9,9
Halkirk Wind Power Facility (HAL1),150,55,2015,4,11,9,9
Kettles Hill (KHW1),63,52,2015,4,11,9,9
McBride Lake Windfarm (AKE1),73,66,2015,4,11,9,9
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,9
Soderglen Wind  (GWW1),71,54,2015,4,11,9,9
Summerview 1 (IEW1),66,57,2015,4,11,9,9
Summerview 2 (IEW2),66,39,2015,4,11,9,9
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,9
Suncor Magrath (SCR2),30,30,2015,4,11,9,9
Suncor Wintering Hills (SCR4),88,85,2015,4,11,9,9
Ardenville Wind (ARD1),68,42,2015,4,11,9,10
Blackspring Ridge (BSR1),300,123,2015,4,11,9,10
Blue Trail Wind (BTR1),66,53,2015,4,11,9,10
Castle River #1 (CR1),39,17,2015,4,11,9,10
Castle Rock Wind Farm (CRR1),77,61,2015,4,11,9,10
Cowley Ridge (CRW1),38,23,2015,4,11,9,10
Enmax Taber (TAB1),81,64,2015,4,11,9,10
Ghost Pine (NEP1),82,34,2015,4,11,9,10
Halkirk Wind Power Facility (HAL1),150,54,2015,4,11,9,10
Kettles Hill (KHW1),63,53,2015,4,11,9,10
McBride Lake Windfarm (AKE1),73,67,2015,4,11,9,10
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,11,9,10
Soderglen Wind  (GWW1),71,54,2015,4,11,9,10
Summerview 1 (IEW1),66,58,2015,4,11,9,10
Summerview 2 (IEW2),66,44,2015,4,11,9,10
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,10
Suncor Magrath (SCR2),30,30,2015,4,11,9,10
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,10
Ardenville Wind (ARD1),68,42,2015,4,11,9,11
Blackspring Ridge (BSR1),300,128,2015,4,11,9,11
Blue Trail Wind (BTR1),66,53,2015,4,11,9,11
Castle River #1 (CR1),39,17,2015,4,11,9,11
Castle Rock Wind Farm (CRR1),77,63,2015,4,11,9,11
Cowley Ridge (CRW1),38,23,2015,4,11,9,11
Enmax Taber (TAB1),81,69,2015,4,11,9,11
Ghost Pine (NEP1),82,33,2015,4,11,9,11
Halkirk Wind Power Facility (HAL1),150,54,2015,4,11,9,11
Kettles Hill (KHW1),63,53,2015,4,11,9,11
McBride Lake Windfarm (AKE1),73,67,2015,4,11,9,11
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,11
Soderglen Wind  (GWW1),71,57,2015,4,11,9,11
Summerview 1 (IEW1),66,54,2015,4,11,9,11
Summerview 2 (IEW2),66,44,2015,4,11,9,11
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,11
Suncor Magrath (SCR2),30,30,2015,4,11,9,11
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,11
Ardenville Wind (ARD1),68,42,2015,4,11,9,12
Blackspring Ridge (BSR1),300,130,2015,4,11,9,12
Blue Trail Wind (BTR1),66,53,2015,4,11,9,12
Castle River #1 (CR1),39,17,2015,4,11,9,12
Castle Rock Wind Farm (CRR1),77,61,2015,4,11,9,12
Cowley Ridge (CRW1),38,23,2015,4,11,9,12
Enmax Taber (TAB1),81,69,2015,4,11,9,12
Ghost Pine (NEP1),82,34,2015,4,11,9,12
Halkirk Wind Power Facility (HAL1),150,55,2015,4,11,9,12
Kettles Hill (KHW1),63,52,2015,4,11,9,12
McBride Lake Windfarm (AKE1),73,66,2015,4,11,9,12
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,12
Soderglen Wind  (GWW1),71,54,2015,4,11,9,12
Summerview 1 (IEW1),66,54,2015,4,11,9,12
Summerview 2 (IEW2),66,46,2015,4,11,9,12
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,12
Suncor Magrath (SCR2),30,30,2015,4,11,9,12
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,12
Ardenville Wind (ARD1),68,42,2015,4,11,9,13
Blackspring Ridge (BSR1),300,137,2015,4,11,9,13
Blue Trail Wind (BTR1),66,53,2015,4,11,9,13
Castle River #1 (CR1),39,19,2015,4,11,9,13
Castle Rock Wind Farm (CRR1),77,61,2015,4,11,9,13
Cowley Ridge (CRW1),38,23,2015,4,11,9,13
Enmax Taber (TAB1),81,72,2015,4,11,9,13
Ghost Pine (NEP1),82,34,2015,4,11,9,13
Halkirk Wind Power Facility (HAL1),150,51,2015,4,11,9,13
Kettles Hill (KHW1),63,49,2015,4,11,9,13
McBride Lake Windfarm (AKE1),73,67,2015,4,11,9,13
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,13
Soderglen Wind  (GWW1),71,57,2015,4,11,9,13
Summerview 1 (IEW1),66,54,2015,4,11,9,13
Summerview 2 (IEW2),66,42,2015,4,11,9,13
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,13
Suncor Magrath (SCR2),30,30,2015,4,11,9,13
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,13
Ardenville Wind (ARD1),68,42,2015,4,11,9,14
Blackspring Ridge (BSR1),300,154,2015,4,11,9,14
Blue Trail Wind (BTR1),66,53,2015,4,11,9,14
Castle River #1 (CR1),39,22,2015,4,11,9,14
Castle Rock Wind Farm (CRR1),77,63,2015,4,11,9,14
Cowley Ridge (CRW1),38,23,2015,4,11,9,14
Enmax Taber (TAB1),81,73,2015,4,11,9,14
Ghost Pine (NEP1),82,33,2015,4,11,9,14
Halkirk Wind Power Facility (HAL1),150,53,2015,4,11,9,14
Kettles Hill (KHW1),63,51,2015,4,11,9,14
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,14
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,11,9,14
Soderglen Wind  (GWW1),71,58,2015,4,11,9,14
Summerview 1 (IEW1),66,53,2015,4,11,9,14
Summerview 2 (IEW2),66,44,2015,4,11,9,14
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,14
Suncor Magrath (SCR2),30,30,2015,4,11,9,14
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,14
Ardenville Wind (ARD1),68,42,2015,4,11,9,15
Blackspring Ridge (BSR1),300,154,2015,4,11,9,15
Blue Trail Wind (BTR1),66,54,2015,4,11,9,15
Castle River #1 (CR1),39,22,2015,4,11,9,15
Castle Rock Wind Farm (CRR1),77,64,2015,4,11,9,15
Cowley Ridge (CRW1),38,22,2015,4,11,9,15
Enmax Taber (TAB1),81,75,2015,4,11,9,15
Ghost Pine (NEP1),82,33,2015,4,11,9,15
Halkirk Wind Power Facility (HAL1),150,55,2015,4,11,9,15
Kettles Hill (KHW1),63,52,2015,4,11,9,15
McBride Lake Windfarm (AKE1),73,67,2015,4,11,9,15
Oldman 2 Wind Farm 1 (OWF1),46,46,2015,4,11,9,15
Soderglen Wind  (GWW1),71,55,2015,4,11,9,15
Summerview 1 (IEW1),66,53,2015,4,11,9,15
Summerview 2 (IEW2),66,43,2015,4,11,9,15
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,15
Suncor Magrath (SCR2),30,30,2015,4,11,9,15
Suncor Wintering Hills (SCR4),88,85,2015,4,11,9,15
Ardenville Wind (ARD1),68,42,2015,4,11,9,16
Blackspring Ridge (BSR1),300,156,2015,4,11,9,16
Blue Trail Wind (BTR1),66,53,2015,4,11,9,16
Castle River #1 (CR1),39,24,2015,4,11,9,16
Castle Rock Wind Farm (CRR1),77,65,2015,4,11,9,16
Cowley Ridge (CRW1),38,23,2015,4,11,9,16
Enmax Taber (TAB1),81,77,2015,4,11,9,16
Ghost Pine (NEP1),82,31,2015,4,11,9,16
Halkirk Wind Power Facility (HAL1),150,55,2015,4,11,9,16
Kettles Hill (KHW1),63,52,2015,4,11,9,16
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,16
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,11,9,16
Soderglen Wind  (GWW1),71,57,2015,4,11,9,16
Summerview 1 (IEW1),66,51,2015,4,11,9,16
Summerview 2 (IEW2),66,46,2015,4,11,9,16
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,16
Suncor Magrath (SCR2),30,30,2015,4,11,9,16
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,16
Ardenville Wind (ARD1),68,42,2015,4,11,9,17
Blackspring Ridge (BSR1),300,154,2015,4,11,9,17
Blue Trail Wind (BTR1),66,53,2015,4,11,9,17
Castle River #1 (CR1),39,22,2015,4,11,9,17
Castle Rock Wind Farm (CRR1),77,65,2015,4,11,9,17
Cowley Ridge (CRW1),38,23,2015,4,11,9,17
Enmax Taber (TAB1),81,77,2015,4,11,9,17
Ghost Pine (NEP1),82,29,2015,4,11,9,17
Halkirk Wind Power Facility (HAL1),150,55,2015,4,11,9,17
Kettles Hill (KHW1),63,52,2015,4,11,9,17
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,17
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,11,9,17
Soderglen Wind  (GWW1),71,58,2015,4,11,9,17
Summerview 1 (IEW1),66,54,2015,4,11,9,17
Summerview 2 (IEW2),66,47,2015,4,11,9,17
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,17
Suncor Magrath (SCR2),30,30,2015,4,11,9,17
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,17
Ardenville Wind (ARD1),68,42,2015,4,11,9,18
Blackspring Ridge (BSR1),300,166,2015,4,11,9,18
Blue Trail Wind (BTR1),66,54,2015,4,11,9,18
Castle River #1 (CR1),39,22,2015,4,11,9,18
Castle Rock Wind Farm (CRR1),77,64,2015,4,11,9,18
Cowley Ridge (CRW1),38,22,2015,4,11,9,18
Enmax Taber (TAB1),81,78,2015,4,11,9,18
Ghost Pine (NEP1),82,30,2015,4,11,9,18
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,18
Kettles Hill (KHW1),63,55,2015,4,11,9,18
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,18
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,11,9,18
Soderglen Wind  (GWW1),71,61,2015,4,11,9,18
Summerview 1 (IEW1),66,54,2015,4,11,9,18
Summerview 2 (IEW2),66,45,2015,4,11,9,18
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,18
Suncor Magrath (SCR2),30,30,2015,4,11,9,18
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,18
Ardenville Wind (ARD1),68,42,2015,4,11,9,19
Blackspring Ridge (BSR1),300,159,2015,4,11,9,19
Blue Trail Wind (BTR1),66,54,2015,4,11,9,19
Castle River #1 (CR1),39,22,2015,4,11,9,19
Castle Rock Wind Farm (CRR1),77,66,2015,4,11,9,19
Cowley Ridge (CRW1),38,24,2015,4,11,9,19
Enmax Taber (TAB1),81,78,2015,4,11,9,19
Ghost Pine (NEP1),82,28,2015,4,11,9,19
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,19
Kettles Hill (KHW1),63,54,2015,4,11,9,19
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,19
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,11,9,19
Soderglen Wind  (GWW1),71,63,2015,4,11,9,19
Summerview 1 (IEW1),66,56,2015,4,11,9,19
Summerview 2 (IEW2),66,46,2015,4,11,9,19
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,19
Suncor Magrath (SCR2),30,30,2015,4,11,9,19
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,19
Ardenville Wind (ARD1),68,42,2015,4,11,9,20
Blackspring Ridge (BSR1),300,169,2015,4,11,9,20
Blue Trail Wind (BTR1),66,54,2015,4,11,9,20
Castle River #1 (CR1),39,22,2015,4,11,9,20
Castle Rock Wind Farm (CRR1),77,66,2015,4,11,9,20
Cowley Ridge (CRW1),38,23,2015,4,11,9,20
Enmax Taber (TAB1),81,80,2015,4,11,9,20
Ghost Pine (NEP1),82,27,2015,4,11,9,20
Halkirk Wind Power Facility (HAL1),150,59,2015,4,11,9,20
Kettles Hill (KHW1),63,52,2015,4,11,9,20
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,20
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,11,9,20
Soderglen Wind  (GWW1),71,62,2015,4,11,9,20
Summerview 1 (IEW1),66,54,2015,4,11,9,20
Summerview 2 (IEW2),66,44,2015,4,11,9,20
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,20
Suncor Magrath (SCR2),30,30,2015,4,11,9,20
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,20
Ardenville Wind (ARD1),68,42,2015,4,11,9,21
Blackspring Ridge (BSR1),300,162,2015,4,11,9,21
Blue Trail Wind (BTR1),66,54,2015,4,11,9,21
Castle River #1 (CR1),39,24,2015,4,11,9,21
Castle Rock Wind Farm (CRR1),77,66,2015,4,11,9,21
Cowley Ridge (CRW1),38,24,2015,4,11,9,21
Enmax Taber (TAB1),81,81,2015,4,11,9,21
Ghost Pine (NEP1),82,26,2015,4,11,9,21
Halkirk Wind Power Facility (HAL1),150,60,2015,4,11,9,21
Kettles Hill (KHW1),63,50,2015,4,11,9,21
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,21
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,11,9,21
Soderglen Wind  (GWW1),71,61,2015,4,11,9,21
Summerview 1 (IEW1),66,57,2015,4,11,9,21
Summerview 2 (IEW2),66,43,2015,4,11,9,21
Suncor Chin Chute (SCR3),30,28,2015,4,11,9,21
Suncor Magrath (SCR2),30,30,2015,4,11,9,21
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,21
Ardenville Wind (ARD1),68,42,2015,4,11,9,22
Blackspring Ridge (BSR1),300,171,2015,4,11,9,22
Blue Trail Wind (BTR1),66,53,2015,4,11,9,22
Castle River #1 (CR1),39,24,2015,4,11,9,22
Castle Rock Wind Farm (CRR1),77,66,2015,4,11,9,22
Cowley Ridge (CRW1),38,25,2015,4,11,9,22
Enmax Taber (TAB1),81,80,2015,4,11,9,22
Ghost Pine (NEP1),82,26,2015,4,11,9,22
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,22
Kettles Hill (KHW1),63,47,2015,4,11,9,22
McBride Lake Windfarm (AKE1),73,68,2015,4,11,9,22
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,11,9,22
Soderglen Wind  (GWW1),71,60,2015,4,11,9,22
Summerview 1 (IEW1),66,54,2015,4,11,9,22
Summerview 2 (IEW2),66,45,2015,4,11,9,22
Suncor Chin Chute (SCR3),30,30,2015,4,11,9,22
Suncor Magrath (SCR2),30,30,2015,4,11,9,22
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,22
Ardenville Wind (ARD1),68,42,2015,4,11,9,23
Blackspring Ridge (BSR1),300,167,2015,4,11,9,23
Blue Trail Wind (BTR1),66,54,2015,4,11,9,23
Castle River #1 (CR1),39,26,2015,4,11,9,23
Castle Rock Wind Farm (CRR1),77,67,2015,4,11,9,23
Cowley Ridge (CRW1),38,25,2015,4,11,9,23
Enmax Taber (TAB1),81,81,2015,4,11,9,23
Ghost Pine (NEP1),82,25,2015,4,11,9,23
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,23
Kettles Hill (KHW1),63,48,2015,4,11,9,23
McBride Lake Windfarm (AKE1),73,70,2015,4,11,9,23
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,11,9,23
Soderglen Wind  (GWW1),71,62,2015,4,11,9,23
Summerview 1 (IEW1),66,54,2015,4,11,9,23
Summerview 2 (IEW2),66,43,2015,4,11,9,23
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,23
Suncor Magrath (SCR2),30,30,2015,4,11,9,23
Suncor Wintering Hills (SCR4),88,86,2015,4,11,9,23
Ardenville Wind (ARD1),68,42,2015,4,11,9,24
Blackspring Ridge (BSR1),300,163,2015,4,11,9,24
Blue Trail Wind (BTR1),66,53,2015,4,11,9,24
Castle River #1 (CR1),39,24,2015,4,11,9,24
Castle Rock Wind Farm (CRR1),77,69,2015,4,11,9,24
Cowley Ridge (CRW1),38,25,2015,4,11,9,24
Enmax Taber (TAB1),81,81,2015,4,11,9,24
Ghost Pine (NEP1),82,23,2015,4,11,9,24
Halkirk Wind Power Facility (HAL1),150,60,2015,4,11,9,24
Kettles Hill (KHW1),63,47,2015,4,11,9,24
McBride Lake Windfarm (AKE1),73,69,2015,4,11,9,24
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,11,9,24
Soderglen Wind  (GWW1),71,59,2015,4,11,9,24
Summerview 1 (IEW1),66,55,2015,4,11,9,24
Summerview 2 (IEW2),66,42,2015,4,11,9,24
Suncor Chin Chute (SCR3),30,29,2015,4,11,9,24
Suncor Magrath (SCR2),30,30,2015,4,11,9,24
Suncor Wintering Hills (SCR4),88,85,2015,4,11,9,24
Ardenville Wind (ARD1),68,42,2015,4,11,9,25
Blackspring Ridge (BSR1),300,164,2015,4,11,9,25
Blue Trail Wind (BTR1),66,53,2015,4,11,9,25
Castle River #1 (CR1),39,25,2015,4,11,9,25
Castle Rock Wind Farm (CRR1),77,67,2015,4,11,9,25
Cowley Ridge (CRW1),38,24,2015,4,11,9,25
Enmax Taber (TAB1),81,81,2015,4,11,9,25
Ghost Pine (NEP1),82,22,2015,4,11,9,25
Halkirk Wind Power Facility (HAL1),150,57,2015,4,11,9,25
Kettles Hill (KHW1),63,49,2015,4,11,9,25
McBride Lake Windfarm (AKE1),73,69,2015,4,11,9,25
