Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,4
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,4
Soderglen Wind  (GWW1),71,0,2015,4,2,11,4
Summerview 1 (IEW1),66,0,2015,4,2,11,4
Summerview 2 (IEW2),66,0,2015,4,2,11,4
Suncor Chin Chute (SCR3),30,2,2015,4,2,11,4
Suncor Magrath (SCR2),30,1,2015,4,2,11,4
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,4
Ardenville Wind (ARD1),68,0,2015,4,2,11,5
Blackspring Ridge (BSR1),300,18,2015,4,2,11,5
Blue Trail Wind (BTR1),66,3,2015,4,2,11,5
Castle River #1 (CR1),39,0,2015,4,2,11,5
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,5
Cowley Ridge (CRW1),38,0,2015,4,2,11,5
Enmax Taber (TAB1),81,3,2015,4,2,11,5
Ghost Pine (NEP1),82,15,2015,4,2,11,5
Halkirk Wind Power Facility (HAL1),150,18,2015,4,2,11,5
Kettles Hill (KHW1),63,0,2015,4,2,11,5
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,5
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,5
Soderglen Wind  (GWW1),71,0,2015,4,2,11,5
Summerview 1 (IEW1),66,0,2015,4,2,11,5
Summerview 2 (IEW2),66,0,2015,4,2,11,5
Suncor Chin Chute (SCR3),30,2,2015,4,2,11,5
Suncor Magrath (SCR2),30,1,2015,4,2,11,5
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,5
Ardenville Wind (ARD1),68,0,2015,4,2,11,6
Blackspring Ridge (BSR1),300,19,2015,4,2,11,6
Blue Trail Wind (BTR1),66,3,2015,4,2,11,6
Castle River #1 (CR1),39,0,2015,4,2,11,6
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,6
Cowley Ridge (CRW1),38,0,2015,4,2,11,6
Enmax Taber (TAB1),81,3,2015,4,2,11,6
Ghost Pine (NEP1),82,15,2015,4,2,11,6
Halkirk Wind Power Facility (HAL1),150,18,2015,4,2,11,6
Kettles Hill (KHW1),63,0,2015,4,2,11,6
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,6
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,6
Soderglen Wind  (GWW1),71,0,2015,4,2,11,6
Summerview 1 (IEW1),66,0,2015,4,2,11,6
Summerview 2 (IEW2),66,0,2015,4,2,11,6
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,6
Suncor Magrath (SCR2),30,1,2015,4,2,11,6
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,6
Ardenville Wind (ARD1),68,0,2015,4,2,11,7
Blackspring Ridge (BSR1),300,20,2015,4,2,11,7
Blue Trail Wind (BTR1),66,2,2015,4,2,11,7
Castle River #1 (CR1),39,0,2015,4,2,11,7
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,7
Cowley Ridge (CRW1),38,0,2015,4,2,11,7
Enmax Taber (TAB1),81,3,2015,4,2,11,7
Ghost Pine (NEP1),82,16,2015,4,2,11,7
Halkirk Wind Power Facility (HAL1),150,18,2015,4,2,11,7
Kettles Hill (KHW1),63,0,2015,4,2,11,7
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,7
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,7
Soderglen Wind  (GWW1),71,0,2015,4,2,11,7
Summerview 1 (IEW1),66,0,2015,4,2,11,7
Summerview 2 (IEW2),66,0,2015,4,2,11,7
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,7
Suncor Magrath (SCR2),30,1,2015,4,2,11,7
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,7
Ardenville Wind (ARD1),68,0,2015,4,2,11,8
Blackspring Ridge (BSR1),300,20,2015,4,2,11,8
Blue Trail Wind (BTR1),66,2,2015,4,2,11,8
Castle River #1 (CR1),39,0,2015,4,2,11,8
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,8
Cowley Ridge (CRW1),38,0,2015,4,2,11,8
Enmax Taber (TAB1),81,3,2015,4,2,11,8
Ghost Pine (NEP1),82,17,2015,4,2,11,8
Halkirk Wind Power Facility (HAL1),150,18,2015,4,2,11,8
Kettles Hill (KHW1),63,0,2015,4,2,11,8
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,8
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,8
Soderglen Wind  (GWW1),71,0,2015,4,2,11,8
Summerview 1 (IEW1),66,0,2015,4,2,11,8
Summerview 2 (IEW2),66,0,2015,4,2,11,8
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,8
Suncor Magrath (SCR2),30,1,2015,4,2,11,8
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,8
Ardenville Wind (ARD1),68,0,2015,4,2,11,9
Blackspring Ridge (BSR1),300,19,2015,4,2,11,9
Blue Trail Wind (BTR1),66,2,2015,4,2,11,9
Castle River #1 (CR1),39,0,2015,4,2,11,9
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,9
Cowley Ridge (CRW1),38,0,2015,4,2,11,9
Enmax Taber (TAB1),81,3,2015,4,2,11,9
Ghost Pine (NEP1),82,19,2015,4,2,11,9
Halkirk Wind Power Facility (HAL1),150,18,2015,4,2,11,9
Kettles Hill (KHW1),63,0,2015,4,2,11,9
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,9
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,9
Soderglen Wind  (GWW1),71,0,2015,4,2,11,9
Summerview 1 (IEW1),66,0,2015,4,2,11,9
Summerview 2 (IEW2),66,0,2015,4,2,11,9
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,9
Suncor Magrath (SCR2),30,1,2015,4,2,11,9
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,9
Ardenville Wind (ARD1),68,0,2015,4,2,11,10
Blackspring Ridge (BSR1),300,19,2015,4,2,11,10
Blue Trail Wind (BTR1),66,2,2015,4,2,11,10
Castle River #1 (CR1),39,0,2015,4,2,11,10
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,10
Cowley Ridge (CRW1),38,0,2015,4,2,11,10
Enmax Taber (TAB1),81,3,2015,4,2,11,10
Ghost Pine (NEP1),82,19,2015,4,2,11,10
Halkirk Wind Power Facility (HAL1),150,19,2015,4,2,11,10
Kettles Hill (KHW1),63,0,2015,4,2,11,10
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,10
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,10
Soderglen Wind  (GWW1),71,0,2015,4,2,11,10
Summerview 1 (IEW1),66,0,2015,4,2,11,10
Summerview 2 (IEW2),66,0,2015,4,2,11,10
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,10
Suncor Magrath (SCR2),30,1,2015,4,2,11,10
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,10
Ardenville Wind (ARD1),68,0,2015,4,2,11,11
Blackspring Ridge (BSR1),300,21,2015,4,2,11,11
Blue Trail Wind (BTR1),66,1,2015,4,2,11,11
Castle River #1 (CR1),39,0,2015,4,2,11,11
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,11
Cowley Ridge (CRW1),38,0,2015,4,2,11,11
Enmax Taber (TAB1),81,4,2015,4,2,11,11
Ghost Pine (NEP1),82,20,2015,4,2,11,11
Halkirk Wind Power Facility (HAL1),150,19,2015,4,2,11,11
Kettles Hill (KHW1),63,0,2015,4,2,11,11
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,11
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,11
Soderglen Wind  (GWW1),71,0,2015,4,2,11,11
Summerview 1 (IEW1),66,0,2015,4,2,11,11
Summerview 2 (IEW2),66,0,2015,4,2,11,11
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,11
Suncor Magrath (SCR2),30,1,2015,4,2,11,11
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,11
Ardenville Wind (ARD1),68,0,2015,4,2,11,12
Blackspring Ridge (BSR1),300,22,2015,4,2,11,12
Blue Trail Wind (BTR1),66,1,2015,4,2,11,12
Castle River #1 (CR1),39,0,2015,4,2,11,12
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,12
Cowley Ridge (CRW1),38,0,2015,4,2,11,12
Enmax Taber (TAB1),81,3,2015,4,2,11,12
Ghost Pine (NEP1),82,21,2015,4,2,11,12
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,12
Kettles Hill (KHW1),63,0,2015,4,2,11,12
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,12
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,12
Soderglen Wind  (GWW1),71,0,2015,4,2,11,12
Summerview 1 (IEW1),66,0,2015,4,2,11,12
Summerview 2 (IEW2),66,0,2015,4,2,11,12
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,12
Suncor Magrath (SCR2),30,0,2015,4,2,11,12
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,12
Ardenville Wind (ARD1),68,0,2015,4,2,11,13
Blackspring Ridge (BSR1),300,22,2015,4,2,11,13
Blue Trail Wind (BTR1),66,2,2015,4,2,11,13
Castle River #1 (CR1),39,0,2015,4,2,11,13
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,13
Cowley Ridge (CRW1),38,0,2015,4,2,11,13
Enmax Taber (TAB1),81,4,2015,4,2,11,13
Ghost Pine (NEP1),82,22,2015,4,2,11,13
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,13
Kettles Hill (KHW1),63,0,2015,4,2,11,13
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,13
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,13
Soderglen Wind  (GWW1),71,0,2015,4,2,11,13
Summerview 1 (IEW1),66,0,2015,4,2,11,13
Summerview 2 (IEW2),66,0,2015,4,2,11,13
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,13
Suncor Magrath (SCR2),30,0,2015,4,2,11,13
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,13
Ardenville Wind (ARD1),68,0,2015,4,2,11,14
Blackspring Ridge (BSR1),300,18,2015,4,2,11,14
Blue Trail Wind (BTR1),66,2,2015,4,2,11,14
Castle River #1 (CR1),39,0,2015,4,2,11,14
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,14
Cowley Ridge (CRW1),38,0,2015,4,2,11,14
Enmax Taber (TAB1),81,4,2015,4,2,11,14
Ghost Pine (NEP1),82,22,2015,4,2,11,14
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,14
Kettles Hill (KHW1),63,0,2015,4,2,11,14
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,14
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,14
Soderglen Wind  (GWW1),71,0,2015,4,2,11,14
Summerview 1 (IEW1),66,0,2015,4,2,11,14
Summerview 2 (IEW2),66,0,2015,4,2,11,14
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,14
Suncor Magrath (SCR2),30,0,2015,4,2,11,14
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,14
Ardenville Wind (ARD1),68,0,2015,4,2,11,15
Blackspring Ridge (BSR1),300,16,2015,4,2,11,15
Blue Trail Wind (BTR1),66,2,2015,4,2,11,15
Castle River #1 (CR1),39,0,2015,4,2,11,15
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,15
Cowley Ridge (CRW1),38,0,2015,4,2,11,15
Enmax Taber (TAB1),81,4,2015,4,2,11,15
Ghost Pine (NEP1),82,22,2015,4,2,11,15
Halkirk Wind Power Facility (HAL1),150,21,2015,4,2,11,15
Kettles Hill (KHW1),63,0,2015,4,2,11,15
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,15
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,15
Soderglen Wind  (GWW1),71,0,2015,4,2,11,15
Summerview 1 (IEW1),66,0,2015,4,2,11,15
Summerview 2 (IEW2),66,0,2015,4,2,11,15
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,15
Suncor Magrath (SCR2),30,0,2015,4,2,11,15
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,15
Ardenville Wind (ARD1),68,0,2015,4,2,11,16
Blackspring Ridge (BSR1),300,16,2015,4,2,11,16
Blue Trail Wind (BTR1),66,2,2015,4,2,11,16
Castle River #1 (CR1),39,0,2015,4,2,11,16
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,16
Cowley Ridge (CRW1),38,0,2015,4,2,11,16
Enmax Taber (TAB1),81,4,2015,4,2,11,16
Ghost Pine (NEP1),82,22,2015,4,2,11,16
Halkirk Wind Power Facility (HAL1),150,21,2015,4,2,11,16
Kettles Hill (KHW1),63,0,2015,4,2,11,16
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,16
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,16
Soderglen Wind  (GWW1),71,0,2015,4,2,11,16
Summerview 1 (IEW1),66,0,2015,4,2,11,16
Summerview 2 (IEW2),66,0,2015,4,2,11,16
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,16
Suncor Magrath (SCR2),30,0,2015,4,2,11,16
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,16
Ardenville Wind (ARD1),68,0,2015,4,2,11,17
Blackspring Ridge (BSR1),300,15,2015,4,2,11,17
Blue Trail Wind (BTR1),66,2,2015,4,2,11,17
Castle River #1 (CR1),39,0,2015,4,2,11,17
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,17
Cowley Ridge (CRW1),38,0,2015,4,2,11,17
Enmax Taber (TAB1),81,4,2015,4,2,11,17
Ghost Pine (NEP1),82,30,2015,4,2,11,17
Halkirk Wind Power Facility (HAL1),150,21,2015,4,2,11,17
Kettles Hill (KHW1),63,0,2015,4,2,11,17
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,17
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,17
Soderglen Wind  (GWW1),71,0,2015,4,2,11,17
Summerview 1 (IEW1),66,0,2015,4,2,11,17
Summerview 2 (IEW2),66,0,2015,4,2,11,17
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,17
Suncor Magrath (SCR2),30,0,2015,4,2,11,17
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,17
Ardenville Wind (ARD1),68,0,2015,4,2,11,18
Blackspring Ridge (BSR1),300,16,2015,4,2,11,18
Blue Trail Wind (BTR1),66,2,2015,4,2,11,18
Castle River #1 (CR1),39,0,2015,4,2,11,18
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,18
Cowley Ridge (CRW1),38,0,2015,4,2,11,18
Enmax Taber (TAB1),81,4,2015,4,2,11,18
Ghost Pine (NEP1),82,30,2015,4,2,11,18
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,18
Kettles Hill (KHW1),63,0,2015,4,2,11,18
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,18
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,18
Soderglen Wind  (GWW1),71,0,2015,4,2,11,18
Summerview 1 (IEW1),66,0,2015,4,2,11,18
Summerview 2 (IEW2),66,0,2015,4,2,11,18
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,18
Suncor Magrath (SCR2),30,0,2015,4,2,11,18
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,18
Ardenville Wind (ARD1),68,0,2015,4,2,11,19
Blackspring Ridge (BSR1),300,18,2015,4,2,11,19
Blue Trail Wind (BTR1),66,2,2015,4,2,11,19
Castle River #1 (CR1),39,0,2015,4,2,11,19
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,19
Cowley Ridge (CRW1),38,0,2015,4,2,11,19
Enmax Taber (TAB1),81,4,2015,4,2,11,19
Ghost Pine (NEP1),82,30,2015,4,2,11,19
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,19
Kettles Hill (KHW1),63,0,2015,4,2,11,19
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,19
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,19
Soderglen Wind  (GWW1),71,0,2015,4,2,11,19
Summerview 1 (IEW1),66,0,2015,4,2,11,19
Summerview 2 (IEW2),66,0,2015,4,2,11,19
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,19
Suncor Magrath (SCR2),30,0,2015,4,2,11,19
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,19
Ardenville Wind (ARD1),68,0,2015,4,2,11,20
Blackspring Ridge (BSR1),300,17,2015,4,2,11,20
Blue Trail Wind (BTR1),66,2,2015,4,2,11,20
Castle River #1 (CR1),39,0,2015,4,2,11,20
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,20
Cowley Ridge (CRW1),38,0,2015,4,2,11,20
Enmax Taber (TAB1),81,4,2015,4,2,11,20
Ghost Pine (NEP1),82,30,2015,4,2,11,20
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,20
Kettles Hill (KHW1),63,0,2015,4,2,11,20
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,20
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,20
Soderglen Wind  (GWW1),71,0,2015,4,2,11,20
Summerview 1 (IEW1),66,0,2015,4,2,11,20
Summerview 2 (IEW2),66,0,2015,4,2,11,20
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,20
Suncor Magrath (SCR2),30,0,2015,4,2,11,20
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,20
Ardenville Wind (ARD1),68,0,2015,4,2,11,21
Blackspring Ridge (BSR1),300,17,2015,4,2,11,21
Blue Trail Wind (BTR1),66,1,2015,4,2,11,21
Castle River #1 (CR1),39,0,2015,4,2,11,21
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,21
Cowley Ridge (CRW1),38,0,2015,4,2,11,21
Enmax Taber (TAB1),81,4,2015,4,2,11,21
Ghost Pine (NEP1),82,28,2015,4,2,11,21
Halkirk Wind Power Facility (HAL1),150,21,2015,4,2,11,21
Kettles Hill (KHW1),63,0,2015,4,2,11,21
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,21
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,21
Soderglen Wind  (GWW1),71,0,2015,4,2,11,21
Summerview 1 (IEW1),66,0,2015,4,2,11,21
Summerview 2 (IEW2),66,0,2015,4,2,11,21
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,21
Suncor Magrath (SCR2),30,0,2015,4,2,11,21
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,21
Ardenville Wind (ARD1),68,0,2015,4,2,11,22
Blackspring Ridge (BSR1),300,16,2015,4,2,11,22
Blue Trail Wind (BTR1),66,1,2015,4,2,11,22
Castle River #1 (CR1),39,0,2015,4,2,11,22
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,22
Cowley Ridge (CRW1),38,0,2015,4,2,11,22
Enmax Taber (TAB1),81,3,2015,4,2,11,22
Ghost Pine (NEP1),82,29,2015,4,2,11,22
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,22
Kettles Hill (KHW1),63,0,2015,4,2,11,22
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,22
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,22
Soderglen Wind  (GWW1),71,0,2015,4,2,11,22
Summerview 1 (IEW1),66,0,2015,4,2,11,22
Summerview 2 (IEW2),66,0,2015,4,2,11,22
Suncor Chin Chute (SCR3),30,1,2015,4,2,11,22
Suncor Magrath (SCR2),30,0,2015,4,2,11,22
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,22
Ardenville Wind (ARD1),68,0,2015,4,2,11,23
Blackspring Ridge (BSR1),300,17,2015,4,2,11,23
Blue Trail Wind (BTR1),66,2,2015,4,2,11,23
Castle River #1 (CR1),39,0,2015,4,2,11,23
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,23
Cowley Ridge (CRW1),38,0,2015,4,2,11,23
Enmax Taber (TAB1),81,3,2015,4,2,11,23
Ghost Pine (NEP1),82,33,2015,4,2,11,23
Halkirk Wind Power Facility (HAL1),150,20,2015,4,2,11,23
Kettles Hill (KHW1),63,0,2015,4,2,11,23
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,23
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,23
Soderglen Wind  (GWW1),71,0,2015,4,2,11,23
Summerview 1 (IEW1),66,0,2015,4,2,11,23
Summerview 2 (IEW2),66,0,2015,4,2,11,23
Suncor Chin Chute (SCR3),30,0,2015,4,2,11,23
Suncor Magrath (SCR2),30,0,2015,4,2,11,23
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,23
Ardenville Wind (ARD1),68,0,2015,4,2,11,24
Blackspring Ridge (BSR1),300,18,2015,4,2,11,24
Blue Trail Wind (BTR1),66,2,2015,4,2,11,24
Castle River #1 (CR1),39,0,2015,4,2,11,24
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,24
Cowley Ridge (CRW1),38,0,2015,4,2,11,24
Enmax Taber (TAB1),81,3,2015,4,2,11,24
Ghost Pine (NEP1),82,38,2015,4,2,11,24
Halkirk Wind Power Facility (HAL1),150,19,2015,4,2,11,24
Kettles Hill (KHW1),63,0,2015,4,2,11,24
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,24
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,2,11,24
Soderglen Wind  (GWW1),71,0,2015,4,2,11,24
Summerview 1 (IEW1),66,0,2015,4,2,11,24
Summerview 2 (IEW2),66,0,2015,4,2,11,24
Suncor Chin Chute (SCR3),30,0,2015,4,2,11,24
Suncor Magrath (SCR2),30,0,2015,4,2,11,24
Suncor Wintering Hills (SCR4),88,87,2015,4,2,11,24
Ardenville Wind (ARD1),68,0,2015,4,2,11,25
Blackspring Ridge (BSR1),300,19,2015,4,2,11,25
Blue Trail Wind (BTR1),66,2,2015,4,2,11,25
Castle River #1 (CR1),39,0,2015,4,2,11,25
Castle Rock Wind Farm (CRR1),77,0,2015,4,2,11,25
Cowley Ridge (CRW1),38,0,2015,4,2,11,25
Enmax Taber (TAB1),81,4,2015,4,2,11,25
Ghost Pine (NEP1),82,37,2015,4,2,11,25
Halkirk Wind Power Facility (HAL1),150,19,2015,4,2,11,25
Kettles Hill (KHW1),63,0,2015,4,2,11,25
McBride Lake Windfarm (AKE1),73,0,2015,4,2,11,25
