Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,3
Suncor Magrath (SCR2),30,0,2015,4,4,15,3
Suncor Wintering Hills (SCR4),88,66,2015,4,4,15,3
Ardenville Wind (ARD1),68,1,2015,4,4,15,4
Blackspring Ridge (BSR1),300,93,2015,4,4,15,4
Blue Trail Wind (BTR1),66,1,2015,4,4,15,4
Castle River #1 (CR1),39,0,2015,4,4,15,4
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,4
Cowley Ridge (CRW1),38,0,2015,4,4,15,4
Enmax Taber (TAB1),81,0,2015,4,4,15,4
Ghost Pine (NEP1),82,19,2015,4,4,15,4
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,4
Kettles Hill (KHW1),63,28,2015,4,4,15,4
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,4
Oldman 2 Wind Farm 1 (OWF1),46,12,2015,4,4,15,4
Soderglen Wind  (GWW1),71,2,2015,4,4,15,4
Summerview 1 (IEW1),66,29,2015,4,4,15,4
Summerview 2 (IEW2),66,21,2015,4,4,15,4
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,4
Suncor Magrath (SCR2),30,0,2015,4,4,15,4
Suncor Wintering Hills (SCR4),88,67,2015,4,4,15,4
Ardenville Wind (ARD1),68,2,2015,4,4,15,5
Blackspring Ridge (BSR1),300,96,2015,4,4,15,5
Blue Trail Wind (BTR1),66,2,2015,4,4,15,5
Castle River #1 (CR1),39,0,2015,4,4,15,5
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,5
Cowley Ridge (CRW1),38,0,2015,4,4,15,5
Enmax Taber (TAB1),81,0,2015,4,4,15,5
Ghost Pine (NEP1),82,20,2015,4,4,15,5
Halkirk Wind Power Facility (HAL1),150,23,2015,4,4,15,5
Kettles Hill (KHW1),63,25,2015,4,4,15,5
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,5
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,4,15,5
Soderglen Wind  (GWW1),71,5,2015,4,4,15,5
Summerview 1 (IEW1),66,25,2015,4,4,15,5
Summerview 2 (IEW2),66,20,2015,4,4,15,5
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,5
Suncor Magrath (SCR2),30,0,2015,4,4,15,5
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,5
Ardenville Wind (ARD1),68,2,2015,4,4,15,6
Blackspring Ridge (BSR1),300,100,2015,4,4,15,6
Blue Trail Wind (BTR1),66,2,2015,4,4,15,6
Castle River #1 (CR1),39,0,2015,4,4,15,6
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,6
Cowley Ridge (CRW1),38,0,2015,4,4,15,6
Enmax Taber (TAB1),81,0,2015,4,4,15,6
Ghost Pine (NEP1),82,20,2015,4,4,15,6
Halkirk Wind Power Facility (HAL1),150,22,2015,4,4,15,6
Kettles Hill (KHW1),63,23,2015,4,4,15,6
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,6
Oldman 2 Wind Farm 1 (OWF1),46,9,2015,4,4,15,6
Soderglen Wind  (GWW1),71,7,2015,4,4,15,6
Summerview 1 (IEW1),66,22,2015,4,4,15,6
Summerview 2 (IEW2),66,21,2015,4,4,15,6
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,6
Suncor Magrath (SCR2),30,0,2015,4,4,15,6
Suncor Wintering Hills (SCR4),88,62,2015,4,4,15,6
Ardenville Wind (ARD1),68,4,2015,4,4,15,7
Blackspring Ridge (BSR1),300,106,2015,4,4,15,7
Blue Trail Wind (BTR1),66,2,2015,4,4,15,7
Castle River #1 (CR1),39,0,2015,4,4,15,7
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,7
Cowley Ridge (CRW1),38,0,2015,4,4,15,7
Enmax Taber (TAB1),81,0,2015,4,4,15,7
Ghost Pine (NEP1),82,20,2015,4,4,15,7
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,7
Kettles Hill (KHW1),63,21,2015,4,4,15,7
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,7
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,4,15,7
Soderglen Wind  (GWW1),71,10,2015,4,4,15,7
Summerview 1 (IEW1),66,20,2015,4,4,15,7
Summerview 2 (IEW2),66,17,2015,4,4,15,7
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,7
Suncor Magrath (SCR2),30,0,2015,4,4,15,7
Suncor Wintering Hills (SCR4),88,63,2015,4,4,15,7
Ardenville Wind (ARD1),68,4,2015,4,4,15,8
Blackspring Ridge (BSR1),300,103,2015,4,4,15,8
Blue Trail Wind (BTR1),66,1,2015,4,4,15,8
Castle River #1 (CR1),39,0,2015,4,4,15,8
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,8
Cowley Ridge (CRW1),38,0,2015,4,4,15,8
Enmax Taber (TAB1),81,0,2015,4,4,15,8
Ghost Pine (NEP1),82,20,2015,4,4,15,8
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,8
Kettles Hill (KHW1),63,19,2015,4,4,15,8
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,8
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,4,15,8
Soderglen Wind  (GWW1),71,12,2015,4,4,15,8
Summerview 1 (IEW1),66,19,2015,4,4,15,8
Summerview 2 (IEW2),66,17,2015,4,4,15,8
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,8
Suncor Magrath (SCR2),30,0,2015,4,4,15,8
Suncor Wintering Hills (SCR4),88,62,2015,4,4,15,8
Ardenville Wind (ARD1),68,5,2015,4,4,15,9
Blackspring Ridge (BSR1),300,111,2015,4,4,15,9
Blue Trail Wind (BTR1),66,1,2015,4,4,15,9
Castle River #1 (CR1),39,0,2015,4,4,15,9
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,9
Cowley Ridge (CRW1),38,0,2015,4,4,15,9
Enmax Taber (TAB1),81,0,2015,4,4,15,9
Ghost Pine (NEP1),82,22,2015,4,4,15,9
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,9
Kettles Hill (KHW1),63,17,2015,4,4,15,9
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,9
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,4,15,9
Soderglen Wind  (GWW1),71,12,2015,4,4,15,9
Summerview 1 (IEW1),66,17,2015,4,4,15,9
Summerview 2 (IEW2),66,15,2015,4,4,15,9
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,9
Suncor Magrath (SCR2),30,0,2015,4,4,15,9
Suncor Wintering Hills (SCR4),88,61,2015,4,4,15,9
Ardenville Wind (ARD1),68,5,2015,4,4,15,10
Blackspring Ridge (BSR1),300,111,2015,4,4,15,10
Blue Trail Wind (BTR1),66,1,2015,4,4,15,10
Castle River #1 (CR1),39,0,2015,4,4,15,10
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,10
Cowley Ridge (CRW1),38,0,2015,4,4,15,10
Enmax Taber (TAB1),81,0,2015,4,4,15,10
Ghost Pine (NEP1),82,22,2015,4,4,15,10
Halkirk Wind Power Facility (HAL1),150,19,2015,4,4,15,10
Kettles Hill (KHW1),63,17,2015,4,4,15,10
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,10
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,15,10
Soderglen Wind  (GWW1),71,12,2015,4,4,15,10
Summerview 1 (IEW1),66,14,2015,4,4,15,10
Summerview 2 (IEW2),66,17,2015,4,4,15,10
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,10
Suncor Magrath (SCR2),30,0,2015,4,4,15,10
Suncor Wintering Hills (SCR4),88,60,2015,4,4,15,10
Ardenville Wind (ARD1),68,6,2015,4,4,15,11
Blackspring Ridge (BSR1),300,118,2015,4,4,15,11
Blue Trail Wind (BTR1),66,1,2015,4,4,15,11
Castle River #1 (CR1),39,0,2015,4,4,15,11
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,11
Cowley Ridge (CRW1),38,0,2015,4,4,15,11
Enmax Taber (TAB1),81,0,2015,4,4,15,11
Ghost Pine (NEP1),82,21,2015,4,4,15,11
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,11
Kettles Hill (KHW1),63,14,2015,4,4,15,11
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,11
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,15,11
Soderglen Wind  (GWW1),71,13,2015,4,4,15,11
Summerview 1 (IEW1),66,11,2015,4,4,15,11
Summerview 2 (IEW2),66,16,2015,4,4,15,11
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,11
Suncor Magrath (SCR2),30,0,2015,4,4,15,11
Suncor Wintering Hills (SCR4),88,63,2015,4,4,15,11
Ardenville Wind (ARD1),68,7,2015,4,4,15,12
Blackspring Ridge (BSR1),300,125,2015,4,4,15,12
Blue Trail Wind (BTR1),66,1,2015,4,4,15,12
Castle River #1 (CR1),39,0,2015,4,4,15,12
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,12
Cowley Ridge (CRW1),38,0,2015,4,4,15,12
Enmax Taber (TAB1),81,0,2015,4,4,15,12
Ghost Pine (NEP1),82,22,2015,4,4,15,12
Halkirk Wind Power Facility (HAL1),150,20,2015,4,4,15,12
Kettles Hill (KHW1),63,11,2015,4,4,15,12
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,12
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,15,12
Soderglen Wind  (GWW1),71,15,2015,4,4,15,12
Summerview 1 (IEW1),66,10,2015,4,4,15,12
Summerview 2 (IEW2),66,15,2015,4,4,15,12
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,12
Suncor Magrath (SCR2),30,0,2015,4,4,15,12
Suncor Wintering Hills (SCR4),88,62,2015,4,4,15,12
Ardenville Wind (ARD1),68,8,2015,4,4,15,13
Blackspring Ridge (BSR1),300,133,2015,4,4,15,13
Blue Trail Wind (BTR1),66,1,2015,4,4,15,13
Castle River #1 (CR1),39,0,2015,4,4,15,13
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,13
Cowley Ridge (CRW1),38,0,2015,4,4,15,13
Enmax Taber (TAB1),81,0,2015,4,4,15,13
Ghost Pine (NEP1),82,21,2015,4,4,15,13
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,13
Kettles Hill (KHW1),63,10,2015,4,4,15,13
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,13
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,15,13
Soderglen Wind  (GWW1),71,16,2015,4,4,15,13
Summerview 1 (IEW1),66,10,2015,4,4,15,13
Summerview 2 (IEW2),66,14,2015,4,4,15,13
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,13
Suncor Magrath (SCR2),30,0,2015,4,4,15,13
Suncor Wintering Hills (SCR4),88,60,2015,4,4,15,13
Ardenville Wind (ARD1),68,8,2015,4,4,15,14
Blackspring Ridge (BSR1),300,132,2015,4,4,15,14
Blue Trail Wind (BTR1),66,1,2015,4,4,15,14
Castle River #1 (CR1),39,0,2015,4,4,15,14
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,14
Cowley Ridge (CRW1),38,0,2015,4,4,15,14
Enmax Taber (TAB1),81,0,2015,4,4,15,14
Ghost Pine (NEP1),82,21,2015,4,4,15,14
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,14
Kettles Hill (KHW1),63,8,2015,4,4,15,14
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,14
Oldman 2 Wind Farm 1 (OWF1),46,2,2015,4,4,15,14
Soderglen Wind  (GWW1),71,18,2015,4,4,15,14
Summerview 1 (IEW1),66,8,2015,4,4,15,14
Summerview 2 (IEW2),66,14,2015,4,4,15,14
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,14
Suncor Magrath (SCR2),30,0,2015,4,4,15,14
Suncor Wintering Hills (SCR4),88,61,2015,4,4,15,14
Ardenville Wind (ARD1),68,9,2015,4,4,15,15
Blackspring Ridge (BSR1),300,135,2015,4,4,15,15
Blue Trail Wind (BTR1),66,0,2015,4,4,15,15
Castle River #1 (CR1),39,0,2015,4,4,15,15
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,15
Cowley Ridge (CRW1),38,0,2015,4,4,15,15
Enmax Taber (TAB1),81,0,2015,4,4,15,15
Ghost Pine (NEP1),82,20,2015,4,4,15,15
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,15
Kettles Hill (KHW1),63,7,2015,4,4,15,15
McBride Lake Windfarm (AKE1),73,0,2015,4,4,15,15
Oldman 2 Wind Farm 1 (OWF1),46,2,2015,4,4,15,15
Soderglen Wind  (GWW1),71,21,2015,4,4,15,15
Summerview 1 (IEW1),66,8,2015,4,4,15,15
Summerview 2 (IEW2),66,14,2015,4,4,15,15
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,15
Suncor Magrath (SCR2),30,0,2015,4,4,15,15
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,15
Ardenville Wind (ARD1),68,11,2015,4,4,15,16
Blackspring Ridge (BSR1),300,140,2015,4,4,15,16
Blue Trail Wind (BTR1),66,0,2015,4,4,15,16
Castle River #1 (CR1),39,0,2015,4,4,15,16
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,16
Cowley Ridge (CRW1),38,0,2015,4,4,15,16
Enmax Taber (TAB1),81,0,2015,4,4,15,16
Ghost Pine (NEP1),82,20,2015,4,4,15,16
Halkirk Wind Power Facility (HAL1),150,20,2015,4,4,15,16
Kettles Hill (KHW1),63,4,2015,4,4,15,16
McBride Lake Windfarm (AKE1),73,2,2015,4,4,15,16
Oldman 2 Wind Farm 1 (OWF1),46,1,2015,4,4,15,16
Soderglen Wind  (GWW1),71,19,2015,4,4,15,16
Summerview 1 (IEW1),66,7,2015,4,4,15,16
Summerview 2 (IEW2),66,13,2015,4,4,15,16
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,16
Suncor Magrath (SCR2),30,0,2015,4,4,15,16
Suncor Wintering Hills (SCR4),88,63,2015,4,4,15,16
Ardenville Wind (ARD1),68,12,2015,4,4,15,17
Blackspring Ridge (BSR1),300,144,2015,4,4,15,17
Blue Trail Wind (BTR1),66,0,2015,4,4,15,17
Castle River #1 (CR1),39,0,2015,4,4,15,17
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,17
Cowley Ridge (CRW1),38,0,2015,4,4,15,17
Enmax Taber (TAB1),81,0,2015,4,4,15,17
Ghost Pine (NEP1),82,20,2015,4,4,15,17
Halkirk Wind Power Facility (HAL1),150,22,2015,4,4,15,17
Kettles Hill (KHW1),63,3,2015,4,4,15,17
McBride Lake Windfarm (AKE1),73,5,2015,4,4,15,17
Oldman 2 Wind Farm 1 (OWF1),46,1,2015,4,4,15,17
Soderglen Wind  (GWW1),71,19,2015,4,4,15,17
Summerview 1 (IEW1),66,7,2015,4,4,15,17
Summerview 2 (IEW2),66,10,2015,4,4,15,17
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,17
Suncor Magrath (SCR2),30,0,2015,4,4,15,17
Suncor Wintering Hills (SCR4),88,63,2015,4,4,15,17
Ardenville Wind (ARD1),68,13,2015,4,4,15,18
Blackspring Ridge (BSR1),300,148,2015,4,4,15,18
Blue Trail Wind (BTR1),66,0,2015,4,4,15,18
Castle River #1 (CR1),39,0,2015,4,4,15,18
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,18
Cowley Ridge (CRW1),38,0,2015,4,4,15,18
Enmax Taber (TAB1),81,0,2015,4,4,15,18
Ghost Pine (NEP1),82,20,2015,4,4,15,18
Halkirk Wind Power Facility (HAL1),150,21,2015,4,4,15,18
Kettles Hill (KHW1),63,2,2015,4,4,15,18
McBride Lake Windfarm (AKE1),73,6,2015,4,4,15,18
Oldman 2 Wind Farm 1 (OWF1),46,1,2015,4,4,15,18
Soderglen Wind  (GWW1),71,19,2015,4,4,15,18
Summerview 1 (IEW1),66,6,2015,4,4,15,18
Summerview 2 (IEW2),66,10,2015,4,4,15,18
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,18
Suncor Magrath (SCR2),30,0,2015,4,4,15,18
Suncor Wintering Hills (SCR4),88,63,2015,4,4,15,18
Ardenville Wind (ARD1),68,16,2015,4,4,15,19
Blackspring Ridge (BSR1),300,146,2015,4,4,15,19
Blue Trail Wind (BTR1),66,0,2015,4,4,15,19
Castle River #1 (CR1),39,0,2015,4,4,15,19
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,19
Cowley Ridge (CRW1),38,1,2015,4,4,15,19
Enmax Taber (TAB1),81,0,2015,4,4,15,19
Ghost Pine (NEP1),82,20,2015,4,4,15,19
Halkirk Wind Power Facility (HAL1),150,20,2015,4,4,15,19
Kettles Hill (KHW1),63,0,2015,4,4,15,19
McBride Lake Windfarm (AKE1),73,5,2015,4,4,15,19
Oldman 2 Wind Farm 1 (OWF1),46,1,2015,4,4,15,19
Soderglen Wind  (GWW1),71,19,2015,4,4,15,19
Summerview 1 (IEW1),66,6,2015,4,4,15,19
Summerview 2 (IEW2),66,9,2015,4,4,15,19
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,19
Suncor Magrath (SCR2),30,1,2015,4,4,15,19
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,19
Ardenville Wind (ARD1),68,16,2015,4,4,15,20
Blackspring Ridge (BSR1),300,153,2015,4,4,15,20
Blue Trail Wind (BTR1),66,0,2015,4,4,15,20
Castle River #1 (CR1),39,0,2015,4,4,15,20
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,20
Cowley Ridge (CRW1),38,1,2015,4,4,15,20
Enmax Taber (TAB1),81,0,2015,4,4,15,20
Ghost Pine (NEP1),82,21,2015,4,4,15,20
Halkirk Wind Power Facility (HAL1),150,20,2015,4,4,15,20
Kettles Hill (KHW1),63,0,2015,4,4,15,20
McBride Lake Windfarm (AKE1),73,7,2015,4,4,15,20
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,4,15,20
Soderglen Wind  (GWW1),71,18,2015,4,4,15,20
Summerview 1 (IEW1),66,5,2015,4,4,15,20
Summerview 2 (IEW2),66,8,2015,4,4,15,20
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,20
Suncor Magrath (SCR2),30,3,2015,4,4,15,20
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,20
Ardenville Wind (ARD1),68,26,2015,4,4,15,21
Blackspring Ridge (BSR1),300,157,2015,4,4,15,21
Blue Trail Wind (BTR1),66,3,2015,4,4,15,21
Castle River #1 (CR1),39,0,2015,4,4,15,21
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,21
Cowley Ridge (CRW1),38,1,2015,4,4,15,21
Enmax Taber (TAB1),81,0,2015,4,4,15,21
Ghost Pine (NEP1),82,20,2015,4,4,15,21
Halkirk Wind Power Facility (HAL1),150,22,2015,4,4,15,21
Kettles Hill (KHW1),63,0,2015,4,4,15,21
McBride Lake Windfarm (AKE1),73,8,2015,4,4,15,21
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,4,15,21
Soderglen Wind  (GWW1),71,18,2015,4,4,15,21
Summerview 1 (IEW1),66,4,2015,4,4,15,21
Summerview 2 (IEW2),66,7,2015,4,4,15,21
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,21
Suncor Magrath (SCR2),30,6,2015,4,4,15,21
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,21
Ardenville Wind (ARD1),68,26,2015,4,4,15,22
Blackspring Ridge (BSR1),300,161,2015,4,4,15,22
Blue Trail Wind (BTR1),66,5,2015,4,4,15,22
Castle River #1 (CR1),39,0,2015,4,4,15,22
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,22
Cowley Ridge (CRW1),38,1,2015,4,4,15,22
Enmax Taber (TAB1),81,0,2015,4,4,15,22
Ghost Pine (NEP1),82,19,2015,4,4,15,22
Halkirk Wind Power Facility (HAL1),150,19,2015,4,4,15,22
Kettles Hill (KHW1),63,0,2015,4,4,15,22
McBride Lake Windfarm (AKE1),73,10,2015,4,4,15,22
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,4,15,22
Soderglen Wind  (GWW1),71,16,2015,4,4,15,22
Summerview 1 (IEW1),66,3,2015,4,4,15,22
Summerview 2 (IEW2),66,7,2015,4,4,15,22
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,22
Suncor Magrath (SCR2),30,7,2015,4,4,15,22
Suncor Wintering Hills (SCR4),88,66,2015,4,4,15,22
Ardenville Wind (ARD1),68,30,2015,4,4,15,23
Blackspring Ridge (BSR1),300,165,2015,4,4,15,23
Blue Trail Wind (BTR1),66,7,2015,4,4,15,23
Castle River #1 (CR1),39,0,2015,4,4,15,23
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,23
Cowley Ridge (CRW1),38,1,2015,4,4,15,23
Enmax Taber (TAB1),81,0,2015,4,4,15,23
Ghost Pine (NEP1),82,20,2015,4,4,15,23
Halkirk Wind Power Facility (HAL1),150,19,2015,4,4,15,23
Kettles Hill (KHW1),63,0,2015,4,4,15,23
McBride Lake Windfarm (AKE1),73,10,2015,4,4,15,23
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,4,15,23
Soderglen Wind  (GWW1),71,16,2015,4,4,15,23
Summerview 1 (IEW1),66,2,2015,4,4,15,23
Summerview 2 (IEW2),66,7,2015,4,4,15,23
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,23
Suncor Magrath (SCR2),30,7,2015,4,4,15,23
Suncor Wintering Hills (SCR4),88,64,2015,4,4,15,23
Ardenville Wind (ARD1),68,28,2015,4,4,15,24
Blackspring Ridge (BSR1),300,166,2015,4,4,15,24
Blue Trail Wind (BTR1),66,8,2015,4,4,15,24
Castle River #1 (CR1),39,0,2015,4,4,15,24
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,24
Cowley Ridge (CRW1),38,1,2015,4,4,15,24
Enmax Taber (TAB1),81,0,2015,4,4,15,24
Ghost Pine (NEP1),82,20,2015,4,4,15,24
Halkirk Wind Power Facility (HAL1),150,19,2015,4,4,15,24
Kettles Hill (KHW1),63,0,2015,4,4,15,24
McBride Lake Windfarm (AKE1),73,11,2015,4,4,15,24
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,4,15,24
Soderglen Wind  (GWW1),71,15,2015,4,4,15,24
Summerview 1 (IEW1),66,2,2015,4,4,15,24
Summerview 2 (IEW2),66,8,2015,4,4,15,24
Suncor Chin Chute (SCR3),30,0,2015,4,4,15,24
Suncor Magrath (SCR2),30,7,2015,4,4,15,24
Suncor Wintering Hills (SCR4),88,62,2015,4,4,15,24
Ardenville Wind (ARD1),68,32,2015,4,4,15,25
Blackspring Ridge (BSR1),300,167,2015,4,4,15,25
Blue Trail Wind (BTR1),66,8,2015,4,4,15,25
Castle River #1 (CR1),39,0,2015,4,4,15,25
Castle Rock Wind Farm (CRR1),77,0,2015,4,4,15,25
Cowley Ridge (CRW1),38,2,2015,4,4,15,25
Enmax Taber (TAB1),81,0,2015,4,4,15,25
Ghost Pine (NEP1),82,19,2015,4,4,15,25
Halkirk Wind Power Facility (HAL1),150,19,2015,4,4,15,25
Kettles Hill (KHW1),63,0,2015,4,4,15,25
McBride Lake Windfarm (AKE1),73,11,2015,4,4,15,25
