Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Suncor Chin Chute (SCR3),30,19,2015,4,4,0,10
Suncor Magrath (SCR2),30,11,2015,4,4,0,10
Suncor Wintering Hills (SCR4),88,58,2015,4,4,0,10
Ardenville Wind (ARD1),68,47,2015,4,4,0,11
Blackspring Ridge (BSR1),300,41,2015,4,4,0,11
Blue Trail Wind (BTR1),66,15,2015,4,4,0,11
Castle River #1 (CR1),39,5,2015,4,4,0,11
Castle Rock Wind Farm (CRR1),77,5,2015,4,4,0,11
Cowley Ridge (CRW1),38,1,2015,4,4,0,11
Enmax Taber (TAB1),81,40,2015,4,4,0,11
Ghost Pine (NEP1),82,13,2015,4,4,0,11
Halkirk Wind Power Facility (HAL1),150,56,2015,4,4,0,11
Kettles Hill (KHW1),63,14,2015,4,4,0,11
McBride Lake Windfarm (AKE1),73,15,2015,4,4,0,11
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,0,11
Soderglen Wind  (GWW1),71,46,2015,4,4,0,11
Summerview 1 (IEW1),66,31,2015,4,4,0,11
Summerview 2 (IEW2),66,31,2015,4,4,0,11
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,11
Suncor Magrath (SCR2),30,11,2015,4,4,0,11
Suncor Wintering Hills (SCR4),88,57,2015,4,4,0,11
Ardenville Wind (ARD1),68,48,2015,4,4,0,12
Blackspring Ridge (BSR1),300,41,2015,4,4,0,12
Blue Trail Wind (BTR1),66,15,2015,4,4,0,12
Castle River #1 (CR1),39,5,2015,4,4,0,12
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,12
Cowley Ridge (CRW1),38,2,2015,4,4,0,12
Enmax Taber (TAB1),81,40,2015,4,4,0,12
Ghost Pine (NEP1),82,13,2015,4,4,0,12
Halkirk Wind Power Facility (HAL1),150,56,2015,4,4,0,12
Kettles Hill (KHW1),63,15,2015,4,4,0,12
McBride Lake Windfarm (AKE1),73,16,2015,4,4,0,12
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,0,12
Soderglen Wind  (GWW1),71,46,2015,4,4,0,12
Summerview 1 (IEW1),66,30,2015,4,4,0,12
Summerview 2 (IEW2),66,30,2015,4,4,0,12
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,12
Suncor Magrath (SCR2),30,11,2015,4,4,0,12
Suncor Wintering Hills (SCR4),88,57,2015,4,4,0,12
Ardenville Wind (ARD1),68,49,2015,4,4,0,13
Blackspring Ridge (BSR1),300,41,2015,4,4,0,13
Blue Trail Wind (BTR1),66,15,2015,4,4,0,13
Castle River #1 (CR1),39,5,2015,4,4,0,13
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,13
Cowley Ridge (CRW1),38,2,2015,4,4,0,13
Enmax Taber (TAB1),81,41,2015,4,4,0,13
Ghost Pine (NEP1),82,13,2015,4,4,0,13
Halkirk Wind Power Facility (HAL1),150,56,2015,4,4,0,13
Kettles Hill (KHW1),63,13,2015,4,4,0,13
McBride Lake Windfarm (AKE1),73,16,2015,4,4,0,13
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,0,13
Soderglen Wind  (GWW1),71,46,2015,4,4,0,13
Summerview 1 (IEW1),66,30,2015,4,4,0,13
Summerview 2 (IEW2),66,31,2015,4,4,0,13
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,13
Suncor Magrath (SCR2),30,11,2015,4,4,0,13
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,13
Ardenville Wind (ARD1),68,48,2015,4,4,0,14
Blackspring Ridge (BSR1),300,40,2015,4,4,0,14
Blue Trail Wind (BTR1),66,14,2015,4,4,0,14
Castle River #1 (CR1),39,5,2015,4,4,0,14
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,14
Cowley Ridge (CRW1),38,2,2015,4,4,0,14
Enmax Taber (TAB1),81,41,2015,4,4,0,14
Ghost Pine (NEP1),82,13,2015,4,4,0,14
Halkirk Wind Power Facility (HAL1),150,55,2015,4,4,0,14
Kettles Hill (KHW1),63,14,2015,4,4,0,14
McBride Lake Windfarm (AKE1),73,16,2015,4,4,0,14
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,0,14
Soderglen Wind  (GWW1),71,45,2015,4,4,0,14
Summerview 1 (IEW1),66,30,2015,4,4,0,14
Summerview 2 (IEW2),66,31,2015,4,4,0,14
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,14
Suncor Magrath (SCR2),30,11,2015,4,4,0,14
Suncor Wintering Hills (SCR4),88,57,2015,4,4,0,14
Ardenville Wind (ARD1),68,48,2015,4,4,0,15
Blackspring Ridge (BSR1),300,39,2015,4,4,0,15
Blue Trail Wind (BTR1),66,13,2015,4,4,0,15
Castle River #1 (CR1),39,5,2015,4,4,0,15
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,15
Cowley Ridge (CRW1),38,2,2015,4,4,0,15
Enmax Taber (TAB1),81,41,2015,4,4,0,15
Ghost Pine (NEP1),82,14,2015,4,4,0,15
Halkirk Wind Power Facility (HAL1),150,56,2015,4,4,0,15
Kettles Hill (KHW1),63,14,2015,4,4,0,15
McBride Lake Windfarm (AKE1),73,17,2015,4,4,0,15
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,4,0,15
Soderglen Wind  (GWW1),71,43,2015,4,4,0,15
Summerview 1 (IEW1),66,30,2015,4,4,0,15
Summerview 2 (IEW2),66,31,2015,4,4,0,15
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,15
Suncor Magrath (SCR2),30,10,2015,4,4,0,15
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,15
Ardenville Wind (ARD1),68,49,2015,4,4,0,16
Blackspring Ridge (BSR1),300,37,2015,4,4,0,16
Blue Trail Wind (BTR1),66,13,2015,4,4,0,16
Castle River #1 (CR1),39,5,2015,4,4,0,16
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,16
Cowley Ridge (CRW1),38,2,2015,4,4,0,16
Enmax Taber (TAB1),81,41,2015,4,4,0,16
Ghost Pine (NEP1),82,14,2015,4,4,0,16
Halkirk Wind Power Facility (HAL1),150,54,2015,4,4,0,16
Kettles Hill (KHW1),63,14,2015,4,4,0,16
McBride Lake Windfarm (AKE1),73,17,2015,4,4,0,16
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,16
Soderglen Wind  (GWW1),71,41,2015,4,4,0,16
Summerview 1 (IEW1),66,29,2015,4,4,0,16
Summerview 2 (IEW2),66,33,2015,4,4,0,16
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,16
Suncor Magrath (SCR2),30,10,2015,4,4,0,16
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,16
Ardenville Wind (ARD1),68,47,2015,4,4,0,17
Blackspring Ridge (BSR1),300,37,2015,4,4,0,17
Blue Trail Wind (BTR1),66,13,2015,4,4,0,17
Castle River #1 (CR1),39,5,2015,4,4,0,17
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,17
Cowley Ridge (CRW1),38,2,2015,4,4,0,17
Enmax Taber (TAB1),81,40,2015,4,4,0,17
Ghost Pine (NEP1),82,14,2015,4,4,0,17
Halkirk Wind Power Facility (HAL1),150,53,2015,4,4,0,17
Kettles Hill (KHW1),63,14,2015,4,4,0,17
McBride Lake Windfarm (AKE1),73,18,2015,4,4,0,17
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,17
Soderglen Wind  (GWW1),71,40,2015,4,4,0,17
Summerview 1 (IEW1),66,28,2015,4,4,0,17
Summerview 2 (IEW2),66,32,2015,4,4,0,17
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,17
Suncor Magrath (SCR2),30,10,2015,4,4,0,17
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,17
Ardenville Wind (ARD1),68,47,2015,4,4,0,18
Blackspring Ridge (BSR1),300,39,2015,4,4,0,18
Blue Trail Wind (BTR1),66,12,2015,4,4,0,18
Castle River #1 (CR1),39,5,2015,4,4,0,18
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,18
Cowley Ridge (CRW1),38,3,2015,4,4,0,18
Enmax Taber (TAB1),81,40,2015,4,4,0,18
Ghost Pine (NEP1),82,14,2015,4,4,0,18
Halkirk Wind Power Facility (HAL1),150,53,2015,4,4,0,18
Kettles Hill (KHW1),63,14,2015,4,4,0,18
McBride Lake Windfarm (AKE1),73,19,2015,4,4,0,18
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,18
Soderglen Wind  (GWW1),71,38,2015,4,4,0,18
Summerview 1 (IEW1),66,28,2015,4,4,0,18
Summerview 2 (IEW2),66,31,2015,4,4,0,18
Suncor Chin Chute (SCR3),30,17,2015,4,4,0,18
Suncor Magrath (SCR2),30,10,2015,4,4,0,18
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,18
Ardenville Wind (ARD1),68,46,2015,4,4,0,19
Blackspring Ridge (BSR1),300,39,2015,4,4,0,19
Blue Trail Wind (BTR1),66,12,2015,4,4,0,19
Castle River #1 (CR1),39,5,2015,4,4,0,19
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,19
Cowley Ridge (CRW1),38,3,2015,4,4,0,19
Enmax Taber (TAB1),81,42,2015,4,4,0,19
Ghost Pine (NEP1),82,14,2015,4,4,0,19
Halkirk Wind Power Facility (HAL1),150,52,2015,4,4,0,19
Kettles Hill (KHW1),63,15,2015,4,4,0,19
McBride Lake Windfarm (AKE1),73,18,2015,4,4,0,19
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,19
Soderglen Wind  (GWW1),71,38,2015,4,4,0,19
Summerview 1 (IEW1),66,28,2015,4,4,0,19
Summerview 2 (IEW2),66,31,2015,4,4,0,19
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,19
Suncor Magrath (SCR2),30,10,2015,4,4,0,19
Suncor Wintering Hills (SCR4),88,57,2015,4,4,0,19
Ardenville Wind (ARD1),68,47,2015,4,4,0,20
Blackspring Ridge (BSR1),300,39,2015,4,4,0,20
Blue Trail Wind (BTR1),66,11,2015,4,4,0,20
Castle River #1 (CR1),39,5,2015,4,4,0,20
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,20
Cowley Ridge (CRW1),38,3,2015,4,4,0,20
Enmax Taber (TAB1),81,44,2015,4,4,0,20
Ghost Pine (NEP1),82,14,2015,4,4,0,20
Halkirk Wind Power Facility (HAL1),150,53,2015,4,4,0,20
Kettles Hill (KHW1),63,16,2015,4,4,0,20
McBride Lake Windfarm (AKE1),73,19,2015,4,4,0,20
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,20
Soderglen Wind  (GWW1),71,37,2015,4,4,0,20
Summerview 1 (IEW1),66,27,2015,4,4,0,20
Summerview 2 (IEW2),66,32,2015,4,4,0,20
Suncor Chin Chute (SCR3),30,17,2015,4,4,0,20
Suncor Magrath (SCR2),30,10,2015,4,4,0,20
Suncor Wintering Hills (SCR4),88,57,2015,4,4,0,20
Ardenville Wind (ARD1),68,48,2015,4,4,0,21
Blackspring Ridge (BSR1),300,40,2015,4,4,0,21
Blue Trail Wind (BTR1),66,11,2015,4,4,0,21
Castle River #1 (CR1),39,5,2015,4,4,0,21
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,21
Cowley Ridge (CRW1),38,3,2015,4,4,0,21
Enmax Taber (TAB1),81,44,2015,4,4,0,21
Ghost Pine (NEP1),82,14,2015,4,4,0,21
Halkirk Wind Power Facility (HAL1),150,53,2015,4,4,0,21
Kettles Hill (KHW1),63,17,2015,4,4,0,21
McBride Lake Windfarm (AKE1),73,19,2015,4,4,0,21
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,21
Soderglen Wind  (GWW1),71,37,2015,4,4,0,21
Summerview 1 (IEW1),66,27,2015,4,4,0,21
Summerview 2 (IEW2),66,31,2015,4,4,0,21
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,21
Suncor Magrath (SCR2),30,10,2015,4,4,0,21
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,21
Ardenville Wind (ARD1),68,48,2015,4,4,0,22
Blackspring Ridge (BSR1),300,41,2015,4,4,0,22
Blue Trail Wind (BTR1),66,11,2015,4,4,0,22
Castle River #1 (CR1),39,5,2015,4,4,0,22
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,22
Cowley Ridge (CRW1),38,3,2015,4,4,0,22
Enmax Taber (TAB1),81,44,2015,4,4,0,22
Ghost Pine (NEP1),82,14,2015,4,4,0,22
Halkirk Wind Power Facility (HAL1),150,53,2015,4,4,0,22
Kettles Hill (KHW1),63,16,2015,4,4,0,22
McBride Lake Windfarm (AKE1),73,20,2015,4,4,0,22
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,22
Soderglen Wind  (GWW1),71,36,2015,4,4,0,22
Summerview 1 (IEW1),66,27,2015,4,4,0,22
Summerview 2 (IEW2),66,29,2015,4,4,0,22
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,22
Suncor Magrath (SCR2),30,10,2015,4,4,0,22
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,22
Ardenville Wind (ARD1),68,47,2015,4,4,0,23
Blackspring Ridge (BSR1),300,39,2015,4,4,0,23
Blue Trail Wind (BTR1),66,11,2015,4,4,0,23
Castle River #1 (CR1),39,5,2015,4,4,0,23
Castle Rock Wind Farm (CRR1),77,3,2015,4,4,0,23
Cowley Ridge (CRW1),38,3,2015,4,4,0,23
Enmax Taber (TAB1),81,43,2015,4,4,0,23
Ghost Pine (NEP1),82,14,2015,4,4,0,23
Halkirk Wind Power Facility (HAL1),150,51,2015,4,4,0,23
Kettles Hill (KHW1),63,16,2015,4,4,0,23
McBride Lake Windfarm (AKE1),73,20,2015,4,4,0,23
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,23
Soderglen Wind  (GWW1),71,36,2015,4,4,0,23
Summerview 1 (IEW1),66,27,2015,4,4,0,23
Summerview 2 (IEW2),66,29,2015,4,4,0,23
Suncor Chin Chute (SCR3),30,18,2015,4,4,0,23
Suncor Magrath (SCR2),30,10,2015,4,4,0,23
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,23
Ardenville Wind (ARD1),68,47,2015,4,4,0,24
Blackspring Ridge (BSR1),300,39,2015,4,4,0,24
Blue Trail Wind (BTR1),66,11,2015,4,4,0,24
Castle River #1 (CR1),39,5,2015,4,4,0,24
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,24
Cowley Ridge (CRW1),38,3,2015,4,4,0,24
Enmax Taber (TAB1),81,43,2015,4,4,0,24
Ghost Pine (NEP1),82,14,2015,4,4,0,24
Halkirk Wind Power Facility (HAL1),150,51,2015,4,4,0,24
Kettles Hill (KHW1),63,17,2015,4,4,0,24
McBride Lake Windfarm (AKE1),73,20,2015,4,4,0,24
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,4,0,24
Soderglen Wind  (GWW1),71,36,2015,4,4,0,24
Summerview 1 (IEW1),66,27,2015,4,4,0,24
Summerview 2 (IEW2),66,26,2015,4,4,0,24
Suncor Chin Chute (SCR3),30,17,2015,4,4,0,24
Suncor Magrath (SCR2),30,10,2015,4,4,0,24
Suncor Wintering Hills (SCR4),88,56,2015,4,4,0,24
Ardenville Wind (ARD1),68,48,2015,4,4,0,25
Blackspring Ridge (BSR1),300,39,2015,4,4,0,25
Blue Trail Wind (BTR1),66,10,2015,4,4,0,25
Castle River #1 (CR1),39,5,2015,4,4,0,25
Castle Rock Wind Farm (CRR1),77,4,2015,4,4,0,25
Cowley Ridge (CRW1),38,4,2015,4,4,0,25
Enmax Taber (TAB1),81,44,2015,4,4,0,25
Ghost Pine (NEP1),82,15,2015,4,4,0,25
Halkirk Wind Power Facility (HAL1),150,50,2015,4,4,0,25
Kettles Hill (KHW1),63,17,2015,4,4,0,25
McBride Lake Windfarm (AKE1),73,20,2015,4,4,0,25
