Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Summerview 1 (IEW1),66,52,2015,4,12,10,2
Summerview 2 (IEW2),66,61,2015,4,12,10,2
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,2
Suncor Magrath (SCR2),30,30,2015,4,12,10,2
Suncor Wintering Hills (SCR4),88,52,2015,4,12,10,2
Ardenville Wind (ARD1),68,39,2015,4,12,10,3
Blackspring Ridge (BSR1),300,221,2015,4,12,10,3
Blue Trail Wind (BTR1),66,38,2015,4,12,10,3
Castle River #1 (CR1),39,37,2015,4,12,10,3
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,3
Cowley Ridge (CRW1),38,27,2015,4,12,10,3
Enmax Taber (TAB1),81,77,2015,4,12,10,3
Ghost Pine (NEP1),82,12,2015,4,12,10,3
Halkirk Wind Power Facility (HAL1),150,42,2015,4,12,10,3
Kettles Hill (KHW1),63,45,2015,4,12,10,3
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,3
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,3
Soderglen Wind  (GWW1),71,67,2015,4,12,10,3
Summerview 1 (IEW1),66,51,2015,4,12,10,3
Summerview 2 (IEW2),66,61,2015,4,12,10,3
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,3
Suncor Magrath (SCR2),30,30,2015,4,12,10,3
Suncor Wintering Hills (SCR4),88,55,2015,4,12,10,3
Ardenville Wind (ARD1),68,39,2015,4,12,10,4
Blackspring Ridge (BSR1),300,224,2015,4,12,10,4
Blue Trail Wind (BTR1),66,38,2015,4,12,10,4
Castle River #1 (CR1),39,37,2015,4,12,10,4
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,4
Cowley Ridge (CRW1),38,26,2015,4,12,10,4
Enmax Taber (TAB1),81,77,2015,4,12,10,4
Ghost Pine (NEP1),82,12,2015,4,12,10,4
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,4
Kettles Hill (KHW1),63,46,2015,4,12,10,4
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,4
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,4
Soderglen Wind  (GWW1),71,67,2015,4,12,10,4
Summerview 1 (IEW1),66,51,2015,4,12,10,4
Summerview 2 (IEW2),66,62,2015,4,12,10,4
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,4
Suncor Magrath (SCR2),30,30,2015,4,12,10,4
Suncor Wintering Hills (SCR4),88,52,2015,4,12,10,4
Ardenville Wind (ARD1),68,39,2015,4,12,10,5
Blackspring Ridge (BSR1),300,222,2015,4,12,10,5
Blue Trail Wind (BTR1),66,38,2015,4,12,10,5
Castle River #1 (CR1),39,38,2015,4,12,10,5
Castle Rock Wind Farm (CRR1),77,74,2015,4,12,10,5
Cowley Ridge (CRW1),38,25,2015,4,12,10,5
Enmax Taber (TAB1),81,77,2015,4,12,10,5
Ghost Pine (NEP1),82,12,2015,4,12,10,5
Halkirk Wind Power Facility (HAL1),150,37,2015,4,12,10,5
Kettles Hill (KHW1),63,46,2015,4,12,10,5
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,5
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,5
Soderglen Wind  (GWW1),71,67,2015,4,12,10,5
Summerview 1 (IEW1),66,51,2015,4,12,10,5
Summerview 2 (IEW2),66,61,2015,4,12,10,5
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,5
Suncor Magrath (SCR2),30,30,2015,4,12,10,5
Suncor Wintering Hills (SCR4),88,57,2015,4,12,10,5
Ardenville Wind (ARD1),68,39,2015,4,12,10,6
Blackspring Ridge (BSR1),300,222,2015,4,12,10,6
Blue Trail Wind (BTR1),66,38,2015,4,12,10,6
Castle River #1 (CR1),39,38,2015,4,12,10,6
Castle Rock Wind Farm (CRR1),77,73,2015,4,12,10,6
Cowley Ridge (CRW1),38,26,2015,4,12,10,6
Enmax Taber (TAB1),81,75,2015,4,12,10,6
Ghost Pine (NEP1),82,12,2015,4,12,10,6
Halkirk Wind Power Facility (HAL1),150,39,2015,4,12,10,6
Kettles Hill (KHW1),63,45,2015,4,12,10,6
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,6
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,6
Soderglen Wind  (GWW1),71,67,2015,4,12,10,6
Summerview 1 (IEW1),66,51,2015,4,12,10,6
Summerview 2 (IEW2),66,62,2015,4,12,10,6
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,6
Suncor Magrath (SCR2),30,30,2015,4,12,10,6
Suncor Wintering Hills (SCR4),88,58,2015,4,12,10,6
Ardenville Wind (ARD1),68,39,2015,4,12,10,7
Blackspring Ridge (BSR1),300,216,2015,4,12,10,7
Blue Trail Wind (BTR1),66,38,2015,4,12,10,7
Castle River #1 (CR1),39,38,2015,4,12,10,7
Castle Rock Wind Farm (CRR1),77,77,2015,4,12,10,7
Cowley Ridge (CRW1),38,27,2015,4,12,10,7
Enmax Taber (TAB1),81,74,2015,4,12,10,7
Ghost Pine (NEP1),82,11,2015,4,12,10,7
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,7
Kettles Hill (KHW1),63,45,2015,4,12,10,7
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,7
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,7
Soderglen Wind  (GWW1),71,66,2015,4,12,10,7
Summerview 1 (IEW1),66,51,2015,4,12,10,7
Summerview 2 (IEW2),66,61,2015,4,12,10,7
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,7
Suncor Magrath (SCR2),30,30,2015,4,12,10,7
Suncor Wintering Hills (SCR4),88,59,2015,4,12,10,7
Ardenville Wind (ARD1),68,39,2015,4,12,10,8
Blackspring Ridge (BSR1),300,212,2015,4,12,10,8
Blue Trail Wind (BTR1),66,38,2015,4,12,10,8
Castle River #1 (CR1),39,38,2015,4,12,10,8
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,8
Cowley Ridge (CRW1),38,27,2015,4,12,10,8
Enmax Taber (TAB1),81,77,2015,4,12,10,8
Ghost Pine (NEP1),82,11,2015,4,12,10,8
Halkirk Wind Power Facility (HAL1),150,41,2015,4,12,10,8
Kettles Hill (KHW1),63,46,2015,4,12,10,8
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,8
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,8
Soderglen Wind  (GWW1),71,66,2015,4,12,10,8
Summerview 1 (IEW1),66,51,2015,4,12,10,8
Summerview 2 (IEW2),66,61,2015,4,12,10,8
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,8
Suncor Magrath (SCR2),30,30,2015,4,12,10,8
Suncor Wintering Hills (SCR4),88,60,2015,4,12,10,8
Ardenville Wind (ARD1),68,39,2015,4,12,10,9
Blackspring Ridge (BSR1),300,214,2015,4,12,10,9
Blue Trail Wind (BTR1),66,38,2015,4,12,10,9
Castle River #1 (CR1),39,38,2015,4,12,10,9
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,9
Cowley Ridge (CRW1),38,25,2015,4,12,10,9
Enmax Taber (TAB1),81,77,2015,4,12,10,9
Ghost Pine (NEP1),82,11,2015,4,12,10,9
Halkirk Wind Power Facility (HAL1),150,41,2015,4,12,10,9
Kettles Hill (KHW1),63,47,2015,4,12,10,9
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,9
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,9
Soderglen Wind  (GWW1),71,66,2015,4,12,10,9
Summerview 1 (IEW1),66,51,2015,4,12,10,9
Summerview 2 (IEW2),66,61,2015,4,12,10,9
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,9
Suncor Magrath (SCR2),30,30,2015,4,12,10,9
Suncor Wintering Hills (SCR4),88,60,2015,4,12,10,9
Ardenville Wind (ARD1),68,39,2015,4,12,10,10
Blackspring Ridge (BSR1),300,215,2015,4,12,10,10
Blue Trail Wind (BTR1),66,38,2015,4,12,10,10
Castle River #1 (CR1),39,38,2015,4,12,10,10
Castle Rock Wind Farm (CRR1),77,74,2015,4,12,10,10
Cowley Ridge (CRW1),38,25,2015,4,12,10,10
Enmax Taber (TAB1),81,77,2015,4,12,10,10
Ghost Pine (NEP1),82,12,2015,4,12,10,10
Halkirk Wind Power Facility (HAL1),150,42,2015,4,12,10,10
Kettles Hill (KHW1),63,46,2015,4,12,10,10
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,10
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,10
Soderglen Wind  (GWW1),71,66,2015,4,12,10,10
Summerview 1 (IEW1),66,51,2015,4,12,10,10
Summerview 2 (IEW2),66,61,2015,4,12,10,10
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,10
Suncor Magrath (SCR2),30,30,2015,4,12,10,10
Suncor Wintering Hills (SCR4),88,61,2015,4,12,10,10
Ardenville Wind (ARD1),68,39,2015,4,12,10,11
Blackspring Ridge (BSR1),300,220,2015,4,12,10,11
Blue Trail Wind (BTR1),66,38,2015,4,12,10,11
Castle River #1 (CR1),39,38,2015,4,12,10,11
Castle Rock Wind Farm (CRR1),77,74,2015,4,12,10,11
Cowley Ridge (CRW1),38,24,2015,4,12,10,11
Enmax Taber (TAB1),81,77,2015,4,12,10,11
Ghost Pine (NEP1),82,12,2015,4,12,10,11
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,11
Kettles Hill (KHW1),63,45,2015,4,12,10,11
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,11
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,11
Soderglen Wind  (GWW1),71,67,2015,4,12,10,11
Summerview 1 (IEW1),66,51,2015,4,12,10,11
Summerview 2 (IEW2),66,61,2015,4,12,10,11
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,11
Suncor Magrath (SCR2),30,30,2015,4,12,10,11
Suncor Wintering Hills (SCR4),88,59,2015,4,12,10,11
Ardenville Wind (ARD1),68,39,2015,4,12,10,12
Blackspring Ridge (BSR1),300,218,2015,4,12,10,12
Blue Trail Wind (BTR1),66,38,2015,4,12,10,12
Castle River #1 (CR1),39,38,2015,4,12,10,12
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,12
Cowley Ridge (CRW1),38,23,2015,4,12,10,12
Enmax Taber (TAB1),81,77,2015,4,12,10,12
Ghost Pine (NEP1),82,13,2015,4,12,10,12
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,12
Kettles Hill (KHW1),63,46,2015,4,12,10,12
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,12
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,12
Soderglen Wind  (GWW1),71,67,2015,4,12,10,12
Summerview 1 (IEW1),66,51,2015,4,12,10,12
Summerview 2 (IEW2),66,61,2015,4,12,10,12
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,12
Suncor Magrath (SCR2),30,30,2015,4,12,10,12
Suncor Wintering Hills (SCR4),88,62,2015,4,12,10,12
Ardenville Wind (ARD1),68,39,2015,4,12,10,13
Blackspring Ridge (BSR1),300,215,2015,4,12,10,13
Blue Trail Wind (BTR1),66,38,2015,4,12,10,13
Castle River #1 (CR1),39,38,2015,4,12,10,13
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,13
Cowley Ridge (CRW1),38,23,2015,4,12,10,13
Enmax Taber (TAB1),81,76,2015,4,12,10,13
Ghost Pine (NEP1),82,12,2015,4,12,10,13
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,13
Kettles Hill (KHW1),63,46,2015,4,12,10,13
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,13
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,13
Soderglen Wind  (GWW1),71,68,2015,4,12,10,13
Summerview 1 (IEW1),66,51,2015,4,12,10,13
Summerview 2 (IEW2),66,61,2015,4,12,10,13
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,13
Suncor Magrath (SCR2),30,30,2015,4,12,10,13
Suncor Wintering Hills (SCR4),88,61,2015,4,12,10,13
Ardenville Wind (ARD1),68,39,2015,4,12,10,14
Blackspring Ridge (BSR1),300,214,2015,4,12,10,14
Blue Trail Wind (BTR1),66,38,2015,4,12,10,14
Castle River #1 (CR1),39,38,2015,4,12,10,14
Castle Rock Wind Farm (CRR1),77,73,2015,4,12,10,14
Cowley Ridge (CRW1),38,24,2015,4,12,10,14
Enmax Taber (TAB1),81,75,2015,4,12,10,14
Ghost Pine (NEP1),82,13,2015,4,12,10,14
Halkirk Wind Power Facility (HAL1),150,40,2015,4,12,10,14
Kettles Hill (KHW1),63,47,2015,4,12,10,14
McBride Lake Windfarm (AKE1),73,70,2015,4,12,10,14
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,14
Soderglen Wind  (GWW1),71,67,2015,4,12,10,14
Summerview 1 (IEW1),66,51,2015,4,12,10,14
Summerview 2 (IEW2),66,62,2015,4,12,10,14
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,14
Suncor Magrath (SCR2),30,30,2015,4,12,10,14
Suncor Wintering Hills (SCR4),88,62,2015,4,12,10,14
Ardenville Wind (ARD1),68,39,2015,4,12,10,15
Blackspring Ridge (BSR1),300,218,2015,4,12,10,15
Blue Trail Wind (BTR1),66,38,2015,4,12,10,15
Castle River #1 (CR1),39,38,2015,4,12,10,15
Castle Rock Wind Farm (CRR1),77,73,2015,4,12,10,15
Cowley Ridge (CRW1),38,24,2015,4,12,10,15
Enmax Taber (TAB1),81,75,2015,4,12,10,15
Ghost Pine (NEP1),82,15,2015,4,12,10,15
Halkirk Wind Power Facility (HAL1),150,40,2015,4,12,10,15
Kettles Hill (KHW1),63,48,2015,4,12,10,15
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,15
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,15
Soderglen Wind  (GWW1),71,66,2015,4,12,10,15
Summerview 1 (IEW1),66,51,2015,4,12,10,15
Summerview 2 (IEW2),66,62,2015,4,12,10,15
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,15
Suncor Magrath (SCR2),30,30,2015,4,12,10,15
Suncor Wintering Hills (SCR4),88,64,2015,4,12,10,15
Ardenville Wind (ARD1),68,39,2015,4,12,10,16
Blackspring Ridge (BSR1),300,214,2015,4,12,10,16
Blue Trail Wind (BTR1),66,38,2015,4,12,10,16
Castle River #1 (CR1),39,38,2015,4,12,10,16
Castle Rock Wind Farm (CRR1),77,72,2015,4,12,10,16
Cowley Ridge (CRW1),38,24,2015,4,12,10,16
Enmax Taber (TAB1),81,75,2015,4,12,10,16
Ghost Pine (NEP1),82,16,2015,4,12,10,16
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,16
Kettles Hill (KHW1),63,48,2015,4,12,10,16
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,16
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,16
Soderglen Wind  (GWW1),71,67,2015,4,12,10,16
Summerview 1 (IEW1),66,51,2015,4,12,10,16
Summerview 2 (IEW2),66,62,2015,4,12,10,16
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,16
Suncor Magrath (SCR2),30,30,2015,4,12,10,16
Suncor Wintering Hills (SCR4),88,64,2015,4,12,10,16
Ardenville Wind (ARD1),68,39,2015,4,12,10,17
Blackspring Ridge (BSR1),300,208,2015,4,12,10,17
Blue Trail Wind (BTR1),66,38,2015,4,12,10,17
Castle River #1 (CR1),39,38,2015,4,12,10,17
Castle Rock Wind Farm (CRR1),77,71,2015,4,12,10,17
Cowley Ridge (CRW1),38,26,2015,4,12,10,17
Enmax Taber (TAB1),81,76,2015,4,12,10,17
Ghost Pine (NEP1),82,17,2015,4,12,10,17
Halkirk Wind Power Facility (HAL1),150,40,2015,4,12,10,17
Kettles Hill (KHW1),63,46,2015,4,12,10,17
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,17
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,17
Soderglen Wind  (GWW1),71,67,2015,4,12,10,17
Summerview 1 (IEW1),66,51,2015,4,12,10,17
Summerview 2 (IEW2),66,62,2015,4,12,10,17
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,17
Suncor Magrath (SCR2),30,30,2015,4,12,10,17
Suncor Wintering Hills (SCR4),88,67,2015,4,12,10,17
Ardenville Wind (ARD1),68,39,2015,4,12,10,18
Blackspring Ridge (BSR1),300,208,2015,4,12,10,18
Blue Trail Wind (BTR1),66,38,2015,4,12,10,18
Castle River #1 (CR1),39,38,2015,4,12,10,18
Castle Rock Wind Farm (CRR1),77,70,2015,4,12,10,18
Cowley Ridge (CRW1),38,25,2015,4,12,10,18
Enmax Taber (TAB1),81,77,2015,4,12,10,18
Ghost Pine (NEP1),82,15,2015,4,12,10,18
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,18
Kettles Hill (KHW1),63,46,2015,4,12,10,18
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,18
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,18
Soderglen Wind  (GWW1),71,68,2015,4,12,10,18
Summerview 1 (IEW1),66,51,2015,4,12,10,18
Summerview 2 (IEW2),66,61,2015,4,12,10,18
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,18
Suncor Magrath (SCR2),30,30,2015,4,12,10,18
Suncor Wintering Hills (SCR4),88,68,2015,4,12,10,18
Ardenville Wind (ARD1),68,39,2015,4,12,10,19
Blackspring Ridge (BSR1),300,211,2015,4,12,10,19
Blue Trail Wind (BTR1),66,38,2015,4,12,10,19
Castle River #1 (CR1),39,38,2015,4,12,10,19
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,19
Cowley Ridge (CRW1),38,24,2015,4,12,10,19
Enmax Taber (TAB1),81,77,2015,4,12,10,19
Ghost Pine (NEP1),82,16,2015,4,12,10,19
Halkirk Wind Power Facility (HAL1),150,38,2015,4,12,10,19
Kettles Hill (KHW1),63,46,2015,4,12,10,19
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,19
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,19
Soderglen Wind  (GWW1),71,67,2015,4,12,10,19
Summerview 1 (IEW1),66,51,2015,4,12,10,19
Summerview 2 (IEW2),66,61,2015,4,12,10,19
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,19
Suncor Magrath (SCR2),30,30,2015,4,12,10,19
Suncor Wintering Hills (SCR4),88,70,2015,4,12,10,19
Ardenville Wind (ARD1),68,39,2015,4,12,10,20
Blackspring Ridge (BSR1),300,206,2015,4,12,10,20
Blue Trail Wind (BTR1),66,38,2015,4,12,10,20
Castle River #1 (CR1),39,38,2015,4,12,10,20
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,20
Cowley Ridge (CRW1),38,22,2015,4,12,10,20
Enmax Taber (TAB1),81,77,2015,4,12,10,20
Ghost Pine (NEP1),82,18,2015,4,12,10,20
Halkirk Wind Power Facility (HAL1),150,39,2015,4,12,10,20
Kettles Hill (KHW1),63,45,2015,4,12,10,20
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,20
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,12,10,20
Soderglen Wind  (GWW1),71,67,2015,4,12,10,20
Summerview 1 (IEW1),66,51,2015,4,12,10,20
Summerview 2 (IEW2),66,62,2015,4,12,10,20
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,20
Suncor Magrath (SCR2),30,30,2015,4,12,10,20
Suncor Wintering Hills (SCR4),88,70,2015,4,12,10,20
Ardenville Wind (ARD1),68,39,2015,4,12,10,21
Blackspring Ridge (BSR1),300,212,2015,4,12,10,21
Blue Trail Wind (BTR1),66,38,2015,4,12,10,21
Castle River #1 (CR1),39,38,2015,4,12,10,21
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,21
Cowley Ridge (CRW1),38,22,2015,4,12,10,21
Enmax Taber (TAB1),81,77,2015,4,12,10,21
Ghost Pine (NEP1),82,18,2015,4,12,10,21
Halkirk Wind Power Facility (HAL1),150,41,2015,4,12,10,21
Kettles Hill (KHW1),63,45,2015,4,12,10,21
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,21
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,12,10,21
Soderglen Wind  (GWW1),71,67,2015,4,12,10,21
Summerview 1 (IEW1),66,51,2015,4,12,10,21
Summerview 2 (IEW2),66,61,2015,4,12,10,21
Suncor Chin Chute (SCR3),30,26,2015,4,12,10,21
Suncor Magrath (SCR2),30,30,2015,4,12,10,21
Suncor Wintering Hills (SCR4),88,70,2015,4,12,10,21
Ardenville Wind (ARD1),68,39,2015,4,12,10,22
Blackspring Ridge (BSR1),300,211,2015,4,12,10,22
Blue Trail Wind (BTR1),66,38,2015,4,12,10,22
Castle River #1 (CR1),39,38,2015,4,12,10,22
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,22
Cowley Ridge (CRW1),38,22,2015,4,12,10,22
Enmax Taber (TAB1),81,77,2015,4,12,10,22
Ghost Pine (NEP1),82,19,2015,4,12,10,22
Halkirk Wind Power Facility (HAL1),150,42,2015,4,12,10,22
Kettles Hill (KHW1),63,46,2015,4,12,10,22
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,22
Oldman 2 Wind Farm 1 (OWF1),46,46,2015,4,12,10,22
Soderglen Wind  (GWW1),71,67,2015,4,12,10,22
Summerview 1 (IEW1),66,53,2015,4,12,10,22
Summerview 2 (IEW2),66,60,2015,4,12,10,22
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,22
Suncor Magrath (SCR2),30,30,2015,4,12,10,22
Suncor Wintering Hills (SCR4),88,70,2015,4,12,10,22
Ardenville Wind (ARD1),68,39,2015,4,12,10,23
Blackspring Ridge (BSR1),300,207,2015,4,12,10,23
Blue Trail Wind (BTR1),66,38,2015,4,12,10,23
Castle River #1 (CR1),39,38,2015,4,12,10,23
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,23
Cowley Ridge (CRW1),38,22,2015,4,12,10,23
Enmax Taber (TAB1),81,77,2015,4,12,10,23
Ghost Pine (NEP1),82,21,2015,4,12,10,23
Halkirk Wind Power Facility (HAL1),150,41,2015,4,12,10,23
Kettles Hill (KHW1),63,46,2015,4,12,10,23
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,23
Oldman 2 Wind Farm 1 (OWF1),46,46,2015,4,12,10,23
Soderglen Wind  (GWW1),71,68,2015,4,12,10,23
Summerview 1 (IEW1),66,50,2015,4,12,10,23
Summerview 2 (IEW2),66,61,2015,4,12,10,23
Suncor Chin Chute (SCR3),30,27,2015,4,12,10,23
Suncor Magrath (SCR2),30,30,2015,4,12,10,23
Suncor Wintering Hills (SCR4),88,71,2015,4,12,10,23
Ardenville Wind (ARD1),68,39,2015,4,12,10,24
Blackspring Ridge (BSR1),300,209,2015,4,12,10,24
Blue Trail Wind (BTR1),66,38,2015,4,12,10,24
Castle River #1 (CR1),39,38,2015,4,12,10,24
Castle Rock Wind Farm (CRR1),77,75,2015,4,12,10,24
Cowley Ridge (CRW1),38,24,2015,4,12,10,24
Enmax Taber (TAB1),81,77,2015,4,12,10,24
Ghost Pine (NEP1),82,22,2015,4,12,10,24
Halkirk Wind Power Facility (HAL1),150,43,2015,4,12,10,24
Kettles Hill (KHW1),63,46,2015,4,12,10,24
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,24
Oldman 2 Wind Farm 1 (OWF1),46,45,2015,4,12,10,24
Soderglen Wind  (GWW1),71,68,2015,4,12,10,24
Summerview 1 (IEW1),66,50,2015,4,12,10,24
Summerview 2 (IEW2),66,62,2015,4,12,10,24
Suncor Chin Chute (SCR3),30,28,2015,4,12,10,24
Suncor Magrath (SCR2),30,30,2015,4,12,10,24
Suncor Wintering Hills (SCR4),88,71,2015,4,12,10,24
Ardenville Wind (ARD1),68,39,2015,4,12,10,25
Blackspring Ridge (BSR1),300,208,2015,4,12,10,25
Blue Trail Wind (BTR1),66,38,2015,4,12,10,25
Castle River #1 (CR1),39,38,2015,4,12,10,25
Castle Rock Wind Farm (CRR1),77,76,2015,4,12,10,25
Cowley Ridge (CRW1),38,24,2015,4,12,10,25
Enmax Taber (TAB1),81,77,2015,4,12,10,25
Ghost Pine (NEP1),82,21,2015,4,12,10,25
Halkirk Wind Power Facility (HAL1),150,44,2015,4,12,10,25
Kettles Hill (KHW1),63,44,2015,4,12,10,25
McBride Lake Windfarm (AKE1),73,71,2015,4,12,10,25
