Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Blue Trail Wind (BTR1),66,3,2015,4,9,16,8
Castle River #1 (CR1),39,11,2015,4,9,16,8
Castle Rock Wind Farm (CRR1),77,20,2015,4,9,16,8
Cowley Ridge (CRW1),38,13,2015,4,9,16,8
Enmax Taber (TAB1),81,1,2015,4,9,16,8
Ghost Pine (NEP1),82,0,2015,4,9,16,8
Halkirk Wind Power Facility (HAL1),150,3,2015,4,9,16,8
Kettles Hill (KHW1),63,7,2015,4,9,16,8
McBride Lake Windfarm (AKE1),73,2,2015,4,9,16,8
Oldman 2 Wind Farm 1 (OWF1),46,14,2015,4,9,16,8
Soderglen Wind  (GWW1),71,6,2015,4,9,16,8
Summerview 1 (IEW1),66,12,2015,4,9,16,8
Summerview 2 (IEW2),66,8,2015,4,9,16,8
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,8
Suncor Magrath (SCR2),30,0,2015,4,9,16,8
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,8
Ardenville Wind (ARD1),68,8,2015,4,9,16,9
Blackspring Ridge (BSR1),300,0,2015,4,9,16,9
Blue Trail Wind (BTR1),66,4,2015,4,9,16,9
Castle River #1 (CR1),39,11,2015,4,9,16,9
Castle Rock Wind Farm (CRR1),77,21,2015,4,9,16,9
Cowley Ridge (CRW1),38,12,2015,4,9,16,9
Enmax Taber (TAB1),81,3,2015,4,9,16,9
Ghost Pine (NEP1),82,0,2015,4,9,16,9
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,9
Kettles Hill (KHW1),63,8,2015,4,9,16,9
McBride Lake Windfarm (AKE1),73,2,2015,4,9,16,9
Oldman 2 Wind Farm 1 (OWF1),46,11,2015,4,9,16,9
Soderglen Wind  (GWW1),71,7,2015,4,9,16,9
Summerview 1 (IEW1),66,14,2015,4,9,16,9
Summerview 2 (IEW2),66,9,2015,4,9,16,9
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,9
Suncor Magrath (SCR2),30,0,2015,4,9,16,9
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,9
Ardenville Wind (ARD1),68,7,2015,4,9,16,10
Blackspring Ridge (BSR1),300,1,2015,4,9,16,10
Blue Trail Wind (BTR1),66,3,2015,4,9,16,10
Castle River #1 (CR1),39,13,2015,4,9,16,10
Castle Rock Wind Farm (CRR1),77,21,2015,4,9,16,10
Cowley Ridge (CRW1),38,12,2015,4,9,16,10
Enmax Taber (TAB1),81,2,2015,4,9,16,10
Ghost Pine (NEP1),82,0,2015,4,9,16,10
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,10
Kettles Hill (KHW1),63,7,2015,4,9,16,10
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,10
Oldman 2 Wind Farm 1 (OWF1),46,9,2015,4,9,16,10
Soderglen Wind  (GWW1),71,6,2015,4,9,16,10
Summerview 1 (IEW1),66,16,2015,4,9,16,10
Summerview 2 (IEW2),66,7,2015,4,9,16,10
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,10
Suncor Magrath (SCR2),30,1,2015,4,9,16,10
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,10
Ardenville Wind (ARD1),68,6,2015,4,9,16,11
Blackspring Ridge (BSR1),300,0,2015,4,9,16,11
Blue Trail Wind (BTR1),66,5,2015,4,9,16,11
Castle River #1 (CR1),39,13,2015,4,9,16,11
Castle Rock Wind Farm (CRR1),77,21,2015,4,9,16,11
Cowley Ridge (CRW1),38,12,2015,4,9,16,11
Enmax Taber (TAB1),81,2,2015,4,9,16,11
Ghost Pine (NEP1),82,0,2015,4,9,16,11
Halkirk Wind Power Facility (HAL1),150,3,2015,4,9,16,11
Kettles Hill (KHW1),63,9,2015,4,9,16,11
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,11
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,9,16,11
Soderglen Wind  (GWW1),71,6,2015,4,9,16,11
Summerview 1 (IEW1),66,15,2015,4,9,16,11
Summerview 2 (IEW2),66,9,2015,4,9,16,11
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,11
Suncor Magrath (SCR2),30,2,2015,4,9,16,11
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,11
Ardenville Wind (ARD1),68,6,2015,4,9,16,12
Blackspring Ridge (BSR1),300,0,2015,4,9,16,12
Blue Trail Wind (BTR1),66,4,2015,4,9,16,12
Castle River #1 (CR1),39,15,2015,4,9,16,12
Castle Rock Wind Farm (CRR1),77,20,2015,4,9,16,12
Cowley Ridge (CRW1),38,12,2015,4,9,16,12
Enmax Taber (TAB1),81,2,2015,4,9,16,12
Ghost Pine (NEP1),82,0,2015,4,9,16,12
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,12
Kettles Hill (KHW1),63,15,2015,4,9,16,12
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,12
Oldman 2 Wind Farm 1 (OWF1),46,12,2015,4,9,16,12
Soderglen Wind  (GWW1),71,4,2015,4,9,16,12
Summerview 1 (IEW1),66,13,2015,4,9,16,12
Summerview 2 (IEW2),66,9,2015,4,9,16,12
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,12
Suncor Magrath (SCR2),30,2,2015,4,9,16,12
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,12
Ardenville Wind (ARD1),68,7,2015,4,9,16,13
Blackspring Ridge (BSR1),300,0,2015,4,9,16,13
Blue Trail Wind (BTR1),66,3,2015,4,9,16,13
Castle River #1 (CR1),39,13,2015,4,9,16,13
Castle Rock Wind Farm (CRR1),77,21,2015,4,9,16,13
Cowley Ridge (CRW1),38,11,2015,4,9,16,13
Enmax Taber (TAB1),81,2,2015,4,9,16,13
Ghost Pine (NEP1),82,0,2015,4,9,16,13
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,13
Kettles Hill (KHW1),63,14,2015,4,9,16,13
McBride Lake Windfarm (AKE1),73,2,2015,4,9,16,13
Oldman 2 Wind Farm 1 (OWF1),46,14,2015,4,9,16,13
Soderglen Wind  (GWW1),71,4,2015,4,9,16,13
Summerview 1 (IEW1),66,14,2015,4,9,16,13
Summerview 2 (IEW2),66,10,2015,4,9,16,13
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,13
Suncor Magrath (SCR2),30,2,2015,4,9,16,13
Suncor Wintering Hills (SCR4),88,0,2015,4,9,16,13
Ardenville Wind (ARD1),68,6,2015,4,9,16,14
Blackspring Ridge (BSR1),300,0,2015,4,9,16,14
Blue Trail Wind (BTR1),66,2,2015,4,9,16,14
Castle River #1 (CR1),39,13,2015,4,9,16,14
Castle Rock Wind Farm (CRR1),77,22,2015,4,9,16,14
Cowley Ridge (CRW1),38,14,2015,4,9,16,14
Enmax Taber (TAB1),81,2,2015,4,9,16,14
Ghost Pine (NEP1),82,0,2015,4,9,16,14
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,14
Kettles Hill (KHW1),63,12,2015,4,9,16,14
McBride Lake Windfarm (AKE1),73,2,2015,4,9,16,14
Oldman 2 Wind Farm 1 (OWF1),46,14,2015,4,9,16,14
Soderglen Wind  (GWW1),71,3,2015,4,9,16,14
Summerview 1 (IEW1),66,13,2015,4,9,16,14
Summerview 2 (IEW2),66,12,2015,4,9,16,14
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,14
Suncor Magrath (SCR2),30,1,2015,4,9,16,14
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,14
Ardenville Wind (ARD1),68,5,2015,4,9,16,15
Blackspring Ridge (BSR1),300,0,2015,4,9,16,15
Blue Trail Wind (BTR1),66,3,2015,4,9,16,15
Castle River #1 (CR1),39,13,2015,4,9,16,15
Castle Rock Wind Farm (CRR1),77,23,2015,4,9,16,15
Cowley Ridge (CRW1),38,13,2015,4,9,16,15
Enmax Taber (TAB1),81,2,2015,4,9,16,15
Ghost Pine (NEP1),82,0,2015,4,9,16,15
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,15
Kettles Hill (KHW1),63,10,2015,4,9,16,15
McBride Lake Windfarm (AKE1),73,3,2015,4,9,16,15
Oldman 2 Wind Farm 1 (OWF1),46,13,2015,4,9,16,15
Soderglen Wind  (GWW1),71,3,2015,4,9,16,15
Summerview 1 (IEW1),66,12,2015,4,9,16,15
Summerview 2 (IEW2),66,14,2015,4,9,16,15
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,15
Suncor Magrath (SCR2),30,1,2015,4,9,16,15
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,15
Ardenville Wind (ARD1),68,6,2015,4,9,16,16
Blackspring Ridge (BSR1),300,0,2015,4,9,16,16
Blue Trail Wind (BTR1),66,2,2015,4,9,16,16
Castle River #1 (CR1),39,13,2015,4,9,16,16
Castle Rock Wind Farm (CRR1),77,22,2015,4,9,16,16
Cowley Ridge (CRW1),38,13,2015,4,9,16,16
Enmax Taber (TAB1),81,2,2015,4,9,16,16
Ghost Pine (NEP1),82,0,2015,4,9,16,16
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,16
Kettles Hill (KHW1),63,11,2015,4,9,16,16
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,16
Oldman 2 Wind Farm 1 (OWF1),46,14,2015,4,9,16,16
Soderglen Wind  (GWW1),71,4,2015,4,9,16,16
Summerview 1 (IEW1),66,12,2015,4,9,16,16
Summerview 2 (IEW2),66,11,2015,4,9,16,16
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,16
Suncor Magrath (SCR2),30,1,2015,4,9,16,16
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,16
Ardenville Wind (ARD1),68,7,2015,4,9,16,17
Blackspring Ridge (BSR1),300,0,2015,4,9,16,17
Blue Trail Wind (BTR1),66,3,2015,4,9,16,17
Castle River #1 (CR1),39,11,2015,4,9,16,17
Castle Rock Wind Farm (CRR1),77,22,2015,4,9,16,17
Cowley Ridge (CRW1),38,13,2015,4,9,16,17
Enmax Taber (TAB1),81,2,2015,4,9,16,17
Ghost Pine (NEP1),82,0,2015,4,9,16,17
Halkirk Wind Power Facility (HAL1),150,4,2015,4,9,16,17
Kettles Hill (KHW1),63,14,2015,4,9,16,17
McBride Lake Windfarm (AKE1),73,4,2015,4,9,16,17
Oldman 2 Wind Farm 1 (OWF1),46,14,2015,4,9,16,17
Soderglen Wind  (GWW1),71,5,2015,4,9,16,17
Summerview 1 (IEW1),66,12,2015,4,9,16,17
Summerview 2 (IEW2),66,12,2015,4,9,16,17
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,17
Suncor Magrath (SCR2),30,1,2015,4,9,16,17
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,17
Ardenville Wind (ARD1),68,6,2015,4,9,16,18
Blackspring Ridge (BSR1),300,0,2015,4,9,16,18
Blue Trail Wind (BTR1),66,2,2015,4,9,16,18
Castle River #1 (CR1),39,13,2015,4,9,16,18
Castle Rock Wind Farm (CRR1),77,29,2015,4,9,16,18
Cowley Ridge (CRW1),38,11,2015,4,9,16,18
Enmax Taber (TAB1),81,2,2015,4,9,16,18
Ghost Pine (NEP1),82,0,2015,4,9,16,18
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,18
Kettles Hill (KHW1),63,14,2015,4,9,16,18
McBride Lake Windfarm (AKE1),73,3,2015,4,9,16,18
Oldman 2 Wind Farm 1 (OWF1),46,12,2015,4,9,16,18
Soderglen Wind  (GWW1),71,4,2015,4,9,16,18
Summerview 1 (IEW1),66,13,2015,4,9,16,18
Summerview 2 (IEW2),66,12,2015,4,9,16,18
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,18
Suncor Magrath (SCR2),30,1,2015,4,9,16,18
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,18
Ardenville Wind (ARD1),68,5,2015,4,9,16,19
Blackspring Ridge (BSR1),300,0,2015,4,9,16,19
Blue Trail Wind (BTR1),66,3,2015,4,9,16,19
Castle River #1 (CR1),39,13,2015,4,9,16,19
Castle Rock Wind Farm (CRR1),77,26,2015,4,9,16,19
Cowley Ridge (CRW1),38,10,2015,4,9,16,19
Enmax Taber (TAB1),81,2,2015,4,9,16,19
Ghost Pine (NEP1),82,0,2015,4,9,16,19
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,19
Kettles Hill (KHW1),63,13,2015,4,9,16,19
McBride Lake Windfarm (AKE1),73,3,2015,4,9,16,19
Oldman 2 Wind Farm 1 (OWF1),46,15,2015,4,9,16,19
Soderglen Wind  (GWW1),71,4,2015,4,9,16,19
Summerview 1 (IEW1),66,13,2015,4,9,16,19
Summerview 2 (IEW2),66,10,2015,4,9,16,19
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,19
Suncor Magrath (SCR2),30,0,2015,4,9,16,19
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,19
Ardenville Wind (ARD1),68,6,2015,4,9,16,20
Blackspring Ridge (BSR1),300,0,2015,4,9,16,20
Blue Trail Wind (BTR1),66,4,2015,4,9,16,20
Castle River #1 (CR1),39,11,2015,4,9,16,20
Castle Rock Wind Farm (CRR1),77,25,2015,4,9,16,20
Cowley Ridge (CRW1),38,10,2015,4,9,16,20
Enmax Taber (TAB1),81,3,2015,4,9,16,20
Ghost Pine (NEP1),82,0,2015,4,9,16,20
Halkirk Wind Power Facility (HAL1),150,1,2015,4,9,16,20
Kettles Hill (KHW1),63,12,2015,4,9,16,20
McBride Lake Windfarm (AKE1),73,7,2015,4,9,16,20
Oldman 2 Wind Farm 1 (OWF1),46,13,2015,4,9,16,20
Soderglen Wind  (GWW1),71,5,2015,4,9,16,20
Summerview 1 (IEW1),66,13,2015,4,9,16,20
Summerview 2 (IEW2),66,9,2015,4,9,16,20
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,20
Suncor Magrath (SCR2),30,0,2015,4,9,16,20
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,20
Ardenville Wind (ARD1),68,5,2015,4,9,16,21
Blackspring Ridge (BSR1),300,0,2015,4,9,16,21
Blue Trail Wind (BTR1),66,4,2015,4,9,16,21
Castle River #1 (CR1),39,9,2015,4,9,16,21
Castle Rock Wind Farm (CRR1),77,23,2015,4,9,16,21
Cowley Ridge (CRW1),38,11,2015,4,9,16,21
Enmax Taber (TAB1),81,3,2015,4,9,16,21
Ghost Pine (NEP1),82,0,2015,4,9,16,21
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,21
Kettles Hill (KHW1),63,13,2015,4,9,16,21
McBride Lake Windfarm (AKE1),73,7,2015,4,9,16,21
Oldman 2 Wind Farm 1 (OWF1),46,13,2015,4,9,16,21
Soderglen Wind  (GWW1),71,5,2015,4,9,16,21
Summerview 1 (IEW1),66,12,2015,4,9,16,21
Summerview 2 (IEW2),66,10,2015,4,9,16,21
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,21
Suncor Magrath (SCR2),30,0,2015,4,9,16,21
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,21
Ardenville Wind (ARD1),68,5,2015,4,9,16,22
Blackspring Ridge (BSR1),300,0,2015,4,9,16,22
Blue Trail Wind (BTR1),66,3,2015,4,9,16,22
Castle River #1 (CR1),39,11,2015,4,9,16,22
Castle Rock Wind Farm (CRR1),77,19,2015,4,9,16,22
Cowley Ridge (CRW1),38,11,2015,4,9,16,22
Enmax Taber (TAB1),81,2,2015,4,9,16,22
Ghost Pine (NEP1),82,0,2015,4,9,16,22
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,22
Kettles Hill (KHW1),63,12,2015,4,9,16,22
McBride Lake Windfarm (AKE1),73,3,2015,4,9,16,22
Oldman 2 Wind Farm 1 (OWF1),46,12,2015,4,9,16,22
Soderglen Wind  (GWW1),71,4,2015,4,9,16,22
Summerview 1 (IEW1),66,13,2015,4,9,16,22
Summerview 2 (IEW2),66,8,2015,4,9,16,22
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,22
Suncor Magrath (SCR2),30,0,2015,4,9,16,22
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,22
Ardenville Wind (ARD1),68,5,2015,4,9,16,23
Blackspring Ridge (BSR1),300,0,2015,4,9,16,23
Blue Trail Wind (BTR1),66,2,2015,4,9,16,23
Castle River #1 (CR1),39,11,2015,4,9,16,23
Castle Rock Wind Farm (CRR1),77,21,2015,4,9,16,23
Cowley Ridge (CRW1),38,12,2015,4,9,16,23
Enmax Taber (TAB1),81,2,2015,4,9,16,23
Ghost Pine (NEP1),82,0,2015,4,9,16,23
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,23
Kettles Hill (KHW1),63,10,2015,4,9,16,23
McBride Lake Windfarm (AKE1),73,3,2015,4,9,16,23
Oldman 2 Wind Farm 1 (OWF1),46,11,2015,4,9,16,23
Soderglen Wind  (GWW1),71,5,2015,4,9,16,23
Summerview 1 (IEW1),66,15,2015,4,9,16,23
Summerview 2 (IEW2),66,9,2015,4,9,16,23
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,23
Suncor Magrath (SCR2),30,0,2015,4,9,16,23
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,23
Ardenville Wind (ARD1),68,4,2015,4,9,16,24
Blackspring Ridge (BSR1),300,0,2015,4,9,16,24
Blue Trail Wind (BTR1),66,3,2015,4,9,16,24
Castle River #1 (CR1),39,11,2015,4,9,16,24
Castle Rock Wind Farm (CRR1),77,19,2015,4,9,16,24
Cowley Ridge (CRW1),38,12,2015,4,9,16,24
Enmax Taber (TAB1),81,2,2015,4,9,16,24
Ghost Pine (NEP1),82,0,2015,4,9,16,24
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,24
Kettles Hill (KHW1),63,11,2015,4,9,16,24
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,24
Oldman 2 Wind Farm 1 (OWF1),46,12,2015,4,9,16,24
Soderglen Wind  (GWW1),71,6,2015,4,9,16,24
Summerview 1 (IEW1),66,19,2015,4,9,16,24
Summerview 2 (IEW2),66,9,2015,4,9,16,24
Suncor Chin Chute (SCR3),30,0,2015,4,9,16,24
Suncor Magrath (SCR2),30,1,2015,4,9,16,24
Suncor Wintering Hills (SCR4),88,1,2015,4,9,16,24
Ardenville Wind (ARD1),68,4,2015,4,9,16,25
Blackspring Ridge (BSR1),300,1,2015,4,9,16,25
Blue Trail Wind (BTR1),66,3,2015,4,9,16,25
Castle River #1 (CR1),39,11,2015,4,9,16,25
Castle Rock Wind Farm (CRR1),77,20,2015,4,9,16,25
Cowley Ridge (CRW1),38,9,2015,4,9,16,25
Enmax Taber (TAB1),81,1,2015,4,9,16,25
Ghost Pine (NEP1),82,0,2015,4,9,16,25
Halkirk Wind Power Facility (HAL1),150,2,2015,4,9,16,25
Kettles Hill (KHW1),63,12,2015,4,9,16,25
McBride Lake Windfarm (AKE1),73,0,2015,4,9,16,25
