Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,7
Cowley Ridge (CRW1),38,0,2015,4,5,3,7
Enmax Taber (TAB1),81,22,2015,4,5,3,7
Ghost Pine (NEP1),82,8,2015,4,5,3,7
Halkirk Wind Power Facility (HAL1),150,47,2015,4,5,3,7
Kettles Hill (KHW1),63,5,2015,4,5,3,7
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,7
Oldman 2 Wind Farm 1 (OWF1),46,16,2015,4,5,3,7
Soderglen Wind  (GWW1),71,0,2015,4,5,3,7
Summerview 1 (IEW1),66,9,2015,4,5,3,7
Summerview 2 (IEW2),66,9,2015,4,5,3,7
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,7
Suncor Magrath (SCR2),30,0,2015,4,5,3,7
Suncor Wintering Hills (SCR4),88,45,2015,4,5,3,7
Ardenville Wind (ARD1),68,3,2015,4,5,3,8
Blackspring Ridge (BSR1),300,155,2015,4,5,3,8
Blue Trail Wind (BTR1),66,3,2015,4,5,3,8
Castle River #1 (CR1),39,0,2015,4,5,3,8
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,8
Cowley Ridge (CRW1),38,0,2015,4,5,3,8
Enmax Taber (TAB1),81,21,2015,4,5,3,8
Ghost Pine (NEP1),82,8,2015,4,5,3,8
Halkirk Wind Power Facility (HAL1),150,47,2015,4,5,3,8
Kettles Hill (KHW1),63,6,2015,4,5,3,8
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,8
Oldman 2 Wind Farm 1 (OWF1),46,17,2015,4,5,3,8
Soderglen Wind  (GWW1),71,0,2015,4,5,3,8
Summerview 1 (IEW1),66,10,2015,4,5,3,8
Summerview 2 (IEW2),66,9,2015,4,5,3,8
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,8
Suncor Magrath (SCR2),30,0,2015,4,5,3,8
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,8
Ardenville Wind (ARD1),68,3,2015,4,5,3,9
Blackspring Ridge (BSR1),300,153,2015,4,5,3,9
Blue Trail Wind (BTR1),66,3,2015,4,5,3,9
Castle River #1 (CR1),39,0,2015,4,5,3,9
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,9
Cowley Ridge (CRW1),38,0,2015,4,5,3,9
Enmax Taber (TAB1),81,22,2015,4,5,3,9
Ghost Pine (NEP1),82,8,2015,4,5,3,9
Halkirk Wind Power Facility (HAL1),150,47,2015,4,5,3,9
Kettles Hill (KHW1),63,6,2015,4,5,3,9
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,9
Oldman 2 Wind Farm 1 (OWF1),46,18,2015,4,5,3,9
Soderglen Wind  (GWW1),71,0,2015,4,5,3,9
Summerview 1 (IEW1),66,11,2015,4,5,3,9
Summerview 2 (IEW2),66,10,2015,4,5,3,9
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,9
Suncor Magrath (SCR2),30,0,2015,4,5,3,9
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,9
Ardenville Wind (ARD1),68,3,2015,4,5,3,10
Blackspring Ridge (BSR1),300,158,2015,4,5,3,10
Blue Trail Wind (BTR1),66,3,2015,4,5,3,10
Castle River #1 (CR1),39,0,2015,4,5,3,10
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,10
Cowley Ridge (CRW1),38,0,2015,4,5,3,10
Enmax Taber (TAB1),81,21,2015,4,5,3,10
Ghost Pine (NEP1),82,8,2015,4,5,3,10
Halkirk Wind Power Facility (HAL1),150,46,2015,4,5,3,10
Kettles Hill (KHW1),63,7,2015,4,5,3,10
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,10
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,10
Soderglen Wind  (GWW1),71,0,2015,4,5,3,10
Summerview 1 (IEW1),66,10,2015,4,5,3,10
Summerview 2 (IEW2),66,9,2015,4,5,3,10
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,10
Suncor Magrath (SCR2),30,0,2015,4,5,3,10
Suncor Wintering Hills (SCR4),88,45,2015,4,5,3,10
Ardenville Wind (ARD1),68,3,2015,4,5,3,11
Blackspring Ridge (BSR1),300,156,2015,4,5,3,11
Blue Trail Wind (BTR1),66,4,2015,4,5,3,11
Castle River #1 (CR1),39,0,2015,4,5,3,11
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,11
Cowley Ridge (CRW1),38,0,2015,4,5,3,11
Enmax Taber (TAB1),81,22,2015,4,5,3,11
Ghost Pine (NEP1),82,8,2015,4,5,3,11
Halkirk Wind Power Facility (HAL1),150,47,2015,4,5,3,11
Kettles Hill (KHW1),63,6,2015,4,5,3,11
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,11
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,11
Soderglen Wind  (GWW1),71,0,2015,4,5,3,11
Summerview 1 (IEW1),66,10,2015,4,5,3,11
Summerview 2 (IEW2),66,8,2015,4,5,3,11
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,11
Suncor Magrath (SCR2),30,0,2015,4,5,3,11
Suncor Wintering Hills (SCR4),88,45,2015,4,5,3,11
Ardenville Wind (ARD1),68,3,2015,4,5,3,12
Blackspring Ridge (BSR1),300,153,2015,4,5,3,12
Blue Trail Wind (BTR1),66,4,2015,4,5,3,12
Castle River #1 (CR1),39,0,2015,4,5,3,12
Castle Rock Wind Farm (CRR1),77,6,2015,4,5,3,12
Cowley Ridge (CRW1),38,0,2015,4,5,3,12
Enmax Taber (TAB1),81,22,2015,4,5,3,12
Ghost Pine (NEP1),82,8,2015,4,5,3,12
Halkirk Wind Power Facility (HAL1),150,46,2015,4,5,3,12
Kettles Hill (KHW1),63,6,2015,4,5,3,12
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,12
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,12
Soderglen Wind  (GWW1),71,0,2015,4,5,3,12
Summerview 1 (IEW1),66,10,2015,4,5,3,12
Summerview 2 (IEW2),66,9,2015,4,5,3,12
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,12
Suncor Magrath (SCR2),30,0,2015,4,5,3,12
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,12
Ardenville Wind (ARD1),68,3,2015,4,5,3,13
Blackspring Ridge (BSR1),300,155,2015,4,5,3,13
Blue Trail Wind (BTR1),66,5,2015,4,5,3,13
Castle River #1 (CR1),39,0,2015,4,5,3,13
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,13
Cowley Ridge (CRW1),38,0,2015,4,5,3,13
Enmax Taber (TAB1),81,22,2015,4,5,3,13
Ghost Pine (NEP1),82,8,2015,4,5,3,13
Halkirk Wind Power Facility (HAL1),150,45,2015,4,5,3,13
Kettles Hill (KHW1),63,8,2015,4,5,3,13
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,13
Oldman 2 Wind Farm 1 (OWF1),46,17,2015,4,5,3,13
Soderglen Wind  (GWW1),71,0,2015,4,5,3,13
Summerview 1 (IEW1),66,11,2015,4,5,3,13
Summerview 2 (IEW2),66,9,2015,4,5,3,13
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,13
Suncor Magrath (SCR2),30,0,2015,4,5,3,13
Suncor Wintering Hills (SCR4),88,45,2015,4,5,3,13
Ardenville Wind (ARD1),68,3,2015,4,5,3,14
Blackspring Ridge (BSR1),300,155,2015,4,5,3,14
Blue Trail Wind (BTR1),66,5,2015,4,5,3,14
Castle River #1 (CR1),39,0,2015,4,5,3,14
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,14
Cowley Ridge (CRW1),38,0,2015,4,5,3,14
Enmax Taber (TAB1),81,22,2015,4,5,3,14
Ghost Pine (NEP1),82,8,2015,4,5,3,14
Halkirk Wind Power Facility (HAL1),150,45,2015,4,5,3,14
Kettles Hill (KHW1),63,7,2015,4,5,3,14
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,14
Oldman 2 Wind Farm 1 (OWF1),46,18,2015,4,5,3,14
Soderglen Wind  (GWW1),71,0,2015,4,5,3,14
Summerview 1 (IEW1),66,11,2015,4,5,3,14
Summerview 2 (IEW2),66,9,2015,4,5,3,14
Suncor Chin Chute (SCR3),30,4,2015,4,5,3,14
Suncor Magrath (SCR2),30,0,2015,4,5,3,14
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,14
Ardenville Wind (ARD1),68,2,2015,4,5,3,15
Blackspring Ridge (BSR1),300,159,2015,4,5,3,15
Blue Trail Wind (BTR1),66,6,2015,4,5,3,15
Castle River #1 (CR1),39,0,2015,4,5,3,15
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,15
Cowley Ridge (CRW1),38,0,2015,4,5,3,15
Enmax Taber (TAB1),81,22,2015,4,5,3,15
Ghost Pine (NEP1),82,8,2015,4,5,3,15
Halkirk Wind Power Facility (HAL1),150,44,2015,4,5,3,15
Kettles Hill (KHW1),63,7,2015,4,5,3,15
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,15
Oldman 2 Wind Farm 1 (OWF1),46,20,2015,4,5,3,15
Soderglen Wind  (GWW1),71,1,2015,4,5,3,15
Summerview 1 (IEW1),66,10,2015,4,5,3,15
Summerview 2 (IEW2),66,10,2015,4,5,3,15
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,15
Suncor Magrath (SCR2),30,0,2015,4,5,3,15
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,15
Ardenville Wind (ARD1),68,3,2015,4,5,3,16
Blackspring Ridge (BSR1),300,158,2015,4,5,3,16
Blue Trail Wind (BTR1),66,6,2015,4,5,3,16
Castle River #1 (CR1),39,0,2015,4,5,3,16
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,16
Cowley Ridge (CRW1),38,0,2015,4,5,3,16
Enmax Taber (TAB1),81,22,2015,4,5,3,16
Ghost Pine (NEP1),82,8,2015,4,5,3,16
Halkirk Wind Power Facility (HAL1),150,43,2015,4,5,3,16
Kettles Hill (KHW1),63,7,2015,4,5,3,16
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,16
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,16
Soderglen Wind  (GWW1),71,1,2015,4,5,3,16
Summerview 1 (IEW1),66,12,2015,4,5,3,16
Summerview 2 (IEW2),66,10,2015,4,5,3,16
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,16
Suncor Magrath (SCR2),30,0,2015,4,5,3,16
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,16
Ardenville Wind (ARD1),68,3,2015,4,5,3,17
Blackspring Ridge (BSR1),300,154,2015,4,5,3,17
Blue Trail Wind (BTR1),66,6,2015,4,5,3,17
Castle River #1 (CR1),39,0,2015,4,5,3,17
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,17
Cowley Ridge (CRW1),38,0,2015,4,5,3,17
Enmax Taber (TAB1),81,22,2015,4,5,3,17
Ghost Pine (NEP1),82,8,2015,4,5,3,17
Halkirk Wind Power Facility (HAL1),150,45,2015,4,5,3,17
Kettles Hill (KHW1),63,8,2015,4,5,3,17
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,17
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,17
Soderglen Wind  (GWW1),71,0,2015,4,5,3,17
Summerview 1 (IEW1),66,11,2015,4,5,3,17
Summerview 2 (IEW2),66,10,2015,4,5,3,17
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,17
Suncor Magrath (SCR2),30,0,2015,4,5,3,17
Suncor Wintering Hills (SCR4),88,46,2015,4,5,3,17
Ardenville Wind (ARD1),68,3,2015,4,5,3,18
Blackspring Ridge (BSR1),300,155,2015,4,5,3,18
Blue Trail Wind (BTR1),66,6,2015,4,5,3,18
Castle River #1 (CR1),39,0,2015,4,5,3,18
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,18
Cowley Ridge (CRW1),38,0,2015,4,5,3,18
Enmax Taber (TAB1),81,22,2015,4,5,3,18
Ghost Pine (NEP1),82,8,2015,4,5,3,18
Halkirk Wind Power Facility (HAL1),150,44,2015,4,5,3,18
Kettles Hill (KHW1),63,8,2015,4,5,3,18
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,18
Oldman 2 Wind Farm 1 (OWF1),46,19,2015,4,5,3,18
Soderglen Wind  (GWW1),71,0,2015,4,5,3,18
Summerview 1 (IEW1),66,12,2015,4,5,3,18
Summerview 2 (IEW2),66,11,2015,4,5,3,18
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,18
Suncor Magrath (SCR2),30,0,2015,4,5,3,18
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,18
Ardenville Wind (ARD1),68,3,2015,4,5,3,19
Blackspring Ridge (BSR1),300,156,2015,4,5,3,19
Blue Trail Wind (BTR1),66,6,2015,4,5,3,19
Castle River #1 (CR1),39,0,2015,4,5,3,19
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,19
Cowley Ridge (CRW1),38,0,2015,4,5,3,19
Enmax Taber (TAB1),81,22,2015,4,5,3,19
Ghost Pine (NEP1),82,8,2015,4,5,3,19
Halkirk Wind Power Facility (HAL1),150,44,2015,4,5,3,19
Kettles Hill (KHW1),63,9,2015,4,5,3,19
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,19
Oldman 2 Wind Farm 1 (OWF1),46,18,2015,4,5,3,19
Soderglen Wind  (GWW1),71,0,2015,4,5,3,19
Summerview 1 (IEW1),66,11,2015,4,5,3,19
Summerview 2 (IEW2),66,10,2015,4,5,3,19
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,19
Suncor Magrath (SCR2),30,0,2015,4,5,3,19
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,19
Ardenville Wind (ARD1),68,3,2015,4,5,3,20
Blackspring Ridge (BSR1),300,157,2015,4,5,3,20
Blue Trail Wind (BTR1),66,6,2015,4,5,3,20
Castle River #1 (CR1),39,0,2015,4,5,3,20
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,20
Cowley Ridge (CRW1),38,0,2015,4,5,3,20
Enmax Taber (TAB1),81,23,2015,4,5,3,20
Ghost Pine (NEP1),82,8,2015,4,5,3,20
Halkirk Wind Power Facility (HAL1),150,43,2015,4,5,3,20
Kettles Hill (KHW1),63,10,2015,4,5,3,20
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,20
Oldman 2 Wind Farm 1 (OWF1),46,17,2015,4,5,3,20
Soderglen Wind  (GWW1),71,0,2015,4,5,3,20
Summerview 1 (IEW1),66,12,2015,4,5,3,20
Summerview 2 (IEW2),66,11,2015,4,5,3,20
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,20
Suncor Magrath (SCR2),30,0,2015,4,5,3,20
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,20
Ardenville Wind (ARD1),68,3,2015,4,5,3,21
Blackspring Ridge (BSR1),300,155,2015,4,5,3,21
Blue Trail Wind (BTR1),66,6,2015,4,5,3,21
Castle River #1 (CR1),39,0,2015,4,5,3,21
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,21
Cowley Ridge (CRW1),38,0,2015,4,5,3,21
Enmax Taber (TAB1),81,22,2015,4,5,3,21
Ghost Pine (NEP1),82,8,2015,4,5,3,21
Halkirk Wind Power Facility (HAL1),150,42,2015,4,5,3,21
Kettles Hill (KHW1),63,10,2015,4,5,3,21
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,21
Oldman 2 Wind Farm 1 (OWF1),46,17,2015,4,5,3,21
Soderglen Wind  (GWW1),71,0,2015,4,5,3,21
Summerview 1 (IEW1),66,11,2015,4,5,3,21
Summerview 2 (IEW2),66,11,2015,4,5,3,21
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,21
Suncor Magrath (SCR2),30,0,2015,4,5,3,21
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,21
Ardenville Wind (ARD1),68,3,2015,4,5,3,22
Blackspring Ridge (BSR1),300,158,2015,4,5,3,22
Blue Trail Wind (BTR1),66,6,2015,4,5,3,22
Castle River #1 (CR1),39,0,2015,4,5,3,22
Castle Rock Wind Farm (CRR1),77,6,2015,4,5,3,22
Cowley Ridge (CRW1),38,0,2015,4,5,3,22
Enmax Taber (TAB1),81,22,2015,4,5,3,22
Ghost Pine (NEP1),82,8,2015,4,5,3,22
Halkirk Wind Power Facility (HAL1),150,42,2015,4,5,3,22
Kettles Hill (KHW1),63,10,2015,4,5,3,22
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,22
Oldman 2 Wind Farm 1 (OWF1),46,18,2015,4,5,3,22
Soderglen Wind  (GWW1),71,0,2015,4,5,3,22
Summerview 1 (IEW1),66,12,2015,4,5,3,22
Summerview 2 (IEW2),66,11,2015,4,5,3,22
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,22
Suncor Magrath (SCR2),30,0,2015,4,5,3,22
Suncor Wintering Hills (SCR4),88,48,2015,4,5,3,22
Ardenville Wind (ARD1),68,3,2015,4,5,3,23
Blackspring Ridge (BSR1),300,157,2015,4,5,3,23
Blue Trail Wind (BTR1),66,6,2015,4,5,3,23
Castle River #1 (CR1),39,0,2015,4,5,3,23
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,23
Cowley Ridge (CRW1),38,0,2015,4,5,3,23
Enmax Taber (TAB1),81,22,2015,4,5,3,23
Ghost Pine (NEP1),82,8,2015,4,5,3,23
Halkirk Wind Power Facility (HAL1),150,42,2015,4,5,3,23
Kettles Hill (KHW1),63,12,2015,4,5,3,23
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,23
Oldman 2 Wind Farm 1 (OWF1),46,17,2015,4,5,3,23
Soderglen Wind  (GWW1),71,0,2015,4,5,3,23
Summerview 1 (IEW1),66,12,2015,4,5,3,23
Summerview 2 (IEW2),66,10,2015,4,5,3,23
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,23
Suncor Magrath (SCR2),30,0,2015,4,5,3,23
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,23
Ardenville Wind (ARD1),68,3,2015,4,5,3,24
Blackspring Ridge (BSR1),300,156,2015,4,5,3,24
Blue Trail Wind (BTR1),66,6,2015,4,5,3,24
Castle River #1 (CR1),39,0,2015,4,5,3,24
Castle Rock Wind Farm (CRR1),77,6,2015,4,5,3,24
Cowley Ridge (CRW1),38,0,2015,4,5,3,24
Enmax Taber (TAB1),81,22,2015,4,5,3,24
Ghost Pine (NEP1),82,8,2015,4,5,3,24
Halkirk Wind Power Facility (HAL1),150,41,2015,4,5,3,24
Kettles Hill (KHW1),63,11,2015,4,5,3,24
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,24
Oldman 2 Wind Farm 1 (OWF1),46,18,2015,4,5,3,24
Soderglen Wind  (GWW1),71,0,2015,4,5,3,24
Summerview 1 (IEW1),66,12,2015,4,5,3,24
Summerview 2 (IEW2),66,9,2015,4,5,3,24
Suncor Chin Chute (SCR3),30,3,2015,4,5,3,24
Suncor Magrath (SCR2),30,0,2015,4,5,3,24
Suncor Wintering Hills (SCR4),88,47,2015,4,5,3,24
Ardenville Wind (ARD1),68,3,2015,4,5,3,25
Blackspring Ridge (BSR1),300,157,2015,4,5,3,25
Blue Trail Wind (BTR1),66,5,2015,4,5,3,25
Castle River #1 (CR1),39,0,2015,4,5,3,25
Castle Rock Wind Farm (CRR1),77,7,2015,4,5,3,25
Cowley Ridge (CRW1),38,0,2015,4,5,3,25
Enmax Taber (TAB1),81,22,2015,4,5,3,25
Ghost Pine (NEP1),82,8,2015,4,5,3,25
Halkirk Wind Power Facility (HAL1),150,41,2015,4,5,3,25
Kettles Hill (KHW1),63,11,2015,4,5,3,25
McBride Lake Windfarm (AKE1),73,0,2015,4,5,3,25
