Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Castle River #1 (CR1),39,1,2015,4,29,22,2
Castle Rock Wind Farm (CRR1),77,12,2015,4,29,22,2
Cowley Ridge (CRW1),38,2,2015,4,29,22,2
Enmax Taber (TAB1),81,51,2015,4,29,22,2
Ghost Pine (NEP1),82,11,2015,4,29,22,2
Halkirk Wind Power Facility (HAL1),150,43,2015,4,29,22,2
Kettles Hill (KHW1),63,16,2015,4,29,22,2
McBride Lake Windfarm (AKE1),73,17,2015,4,29,22,2
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,2
Soderglen Wind  (GWW1),71,13,2015,4,29,22,2
Summerview 1 (IEW1),66,0,2015,4,29,22,2
Summerview 2 (IEW2),66,11,2015,4,29,22,2
Suncor Chin Chute (SCR3),30,16,2015,4,29,22,2
Suncor Magrath (SCR2),30,6,2015,4,29,22,2
Suncor Wintering Hills (SCR4),88,64,2015,4,29,22,2
Ardenville Wind (ARD1),68,17,2015,4,29,22,3
Blackspring Ridge (BSR1),300,91,2015,4,29,22,3
Blue Trail Wind (BTR1),66,11,2015,4,29,22,3
Castle River #1 (CR1),39,1,2015,4,29,22,3
Castle Rock Wind Farm (CRR1),77,12,2015,4,29,22,3
Cowley Ridge (CRW1),38,2,2015,4,29,22,3
Enmax Taber (TAB1),81,49,2015,4,29,22,3
Ghost Pine (NEP1),82,11,2015,4,29,22,3
Halkirk Wind Power Facility (HAL1),150,42,2015,4,29,22,3
Kettles Hill (KHW1),63,13,2015,4,29,22,3
McBride Lake Windfarm (AKE1),73,17,2015,4,29,22,3
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,3
Soderglen Wind  (GWW1),71,12,2015,4,29,22,3
Summerview 1 (IEW1),66,0,2015,4,29,22,3
Summerview 2 (IEW2),66,12,2015,4,29,22,3
Suncor Chin Chute (SCR3),30,16,2015,4,29,22,3
Suncor Magrath (SCR2),30,5,2015,4,29,22,3
Suncor Wintering Hills (SCR4),88,64,2015,4,29,22,3
Ardenville Wind (ARD1),68,16,2015,4,29,22,4
Blackspring Ridge (BSR1),300,88,2015,4,29,22,4
Blue Trail Wind (BTR1),66,12,2015,4,29,22,4
Castle River #1 (CR1),39,1,2015,4,29,22,4
Castle Rock Wind Farm (CRR1),77,13,2015,4,29,22,4
Cowley Ridge (CRW1),38,2,2015,4,29,22,4
Enmax Taber (TAB1),81,48,2015,4,29,22,4
Ghost Pine (NEP1),82,11,2015,4,29,22,4
Halkirk Wind Power Facility (HAL1),150,41,2015,4,29,22,4
Kettles Hill (KHW1),63,13,2015,4,29,22,4
McBride Lake Windfarm (AKE1),73,16,2015,4,29,22,4
Oldman 2 Wind Farm 1 (OWF1),46,9,2015,4,29,22,4
Soderglen Wind  (GWW1),71,13,2015,4,29,22,4
Summerview 1 (IEW1),66,0,2015,4,29,22,4
Summerview 2 (IEW2),66,11,2015,4,29,22,4
Suncor Chin Chute (SCR3),30,15,2015,4,29,22,4
Suncor Magrath (SCR2),30,5,2015,4,29,22,4
Suncor Wintering Hills (SCR4),88,64,2015,4,29,22,4
Ardenville Wind (ARD1),68,16,2015,4,29,22,5
Blackspring Ridge (BSR1),300,87,2015,4,29,22,5
Blue Trail Wind (BTR1),66,11,2015,4,29,22,5
Castle River #1 (CR1),39,1,2015,4,29,22,5
Castle Rock Wind Farm (CRR1),77,14,2015,4,29,22,5
Cowley Ridge (CRW1),38,2,2015,4,29,22,5
Enmax Taber (TAB1),81,47,2015,4,29,22,5
Ghost Pine (NEP1),82,11,2015,4,29,22,5
Halkirk Wind Power Facility (HAL1),150,39,2015,4,29,22,5
Kettles Hill (KHW1),63,13,2015,4,29,22,5
McBride Lake Windfarm (AKE1),73,15,2015,4,29,22,5
Oldman 2 Wind Farm 1 (OWF1),46,9,2015,4,29,22,5
Soderglen Wind  (GWW1),71,13,2015,4,29,22,5
Summerview 1 (IEW1),66,0,2015,4,29,22,5
Summerview 2 (IEW2),66,12,2015,4,29,22,5
Suncor Chin Chute (SCR3),30,16,2015,4,29,22,5
Suncor Magrath (SCR2),30,5,2015,4,29,22,5
Suncor Wintering Hills (SCR4),88,64,2015,4,29,22,5
Ardenville Wind (ARD1),68,14,2015,4,29,22,6
Blackspring Ridge (BSR1),300,87,2015,4,29,22,6
Blue Trail Wind (BTR1),66,12,2015,4,29,22,6
Castle River #1 (CR1),39,1,2015,4,29,22,6
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,6
Cowley Ridge (CRW1),38,2,2015,4,29,22,6
Enmax Taber (TAB1),81,51,2015,4,29,22,6
Ghost Pine (NEP1),82,11,2015,4,29,22,6
Halkirk Wind Power Facility (HAL1),150,38,2015,4,29,22,6
Kettles Hill (KHW1),63,11,2015,4,29,22,6
McBride Lake Windfarm (AKE1),73,14,2015,4,29,22,6
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,6
Soderglen Wind  (GWW1),71,12,2015,4,29,22,6
Summerview 1 (IEW1),66,0,2015,4,29,22,6
Summerview 2 (IEW2),66,13,2015,4,29,22,6
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,6
Suncor Magrath (SCR2),30,5,2015,4,29,22,6
Suncor Wintering Hills (SCR4),88,63,2015,4,29,22,6
Ardenville Wind (ARD1),68,13,2015,4,29,22,7
Blackspring Ridge (BSR1),300,78,2015,4,29,22,7
Blue Trail Wind (BTR1),66,11,2015,4,29,22,7
Castle River #1 (CR1),39,1,2015,4,29,22,7
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,7
Cowley Ridge (CRW1),38,2,2015,4,29,22,7
Enmax Taber (TAB1),81,50,2015,4,29,22,7
Ghost Pine (NEP1),82,12,2015,4,29,22,7
Halkirk Wind Power Facility (HAL1),150,36,2015,4,29,22,7
Kettles Hill (KHW1),63,9,2015,4,29,22,7
McBride Lake Windfarm (AKE1),73,13,2015,4,29,22,7
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,7
Soderglen Wind  (GWW1),71,12,2015,4,29,22,7
Summerview 1 (IEW1),66,0,2015,4,29,22,7
Summerview 2 (IEW2),66,13,2015,4,29,22,7
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,7
Suncor Magrath (SCR2),30,6,2015,4,29,22,7
Suncor Wintering Hills (SCR4),88,62,2015,4,29,22,7
Ardenville Wind (ARD1),68,15,2015,4,29,22,8
Blackspring Ridge (BSR1),300,76,2015,4,29,22,8
Blue Trail Wind (BTR1),66,11,2015,4,29,22,8
Castle River #1 (CR1),39,1,2015,4,29,22,8
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,8
Cowley Ridge (CRW1),38,2,2015,4,29,22,8
Enmax Taber (TAB1),81,51,2015,4,29,22,8
Ghost Pine (NEP1),82,12,2015,4,29,22,8
Halkirk Wind Power Facility (HAL1),150,35,2015,4,29,22,8
Kettles Hill (KHW1),63,8,2015,4,29,22,8
McBride Lake Windfarm (AKE1),73,13,2015,4,29,22,8
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,8
Soderglen Wind  (GWW1),71,13,2015,4,29,22,8
Summerview 1 (IEW1),66,0,2015,4,29,22,8
Summerview 2 (IEW2),66,13,2015,4,29,22,8
Suncor Chin Chute (SCR3),30,18,2015,4,29,22,8
Suncor Magrath (SCR2),30,5,2015,4,29,22,8
Suncor Wintering Hills (SCR4),88,62,2015,4,29,22,8
Ardenville Wind (ARD1),68,15,2015,4,29,22,9
Blackspring Ridge (BSR1),300,73,2015,4,29,22,9
Blue Trail Wind (BTR1),66,10,2015,4,29,22,9
Castle River #1 (CR1),39,1,2015,4,29,22,9
Castle Rock Wind Farm (CRR1),77,17,2015,4,29,22,9
Cowley Ridge (CRW1),38,3,2015,4,29,22,9
Enmax Taber (TAB1),81,50,2015,4,29,22,9
Ghost Pine (NEP1),82,12,2015,4,29,22,9
Halkirk Wind Power Facility (HAL1),150,34,2015,4,29,22,9
Kettles Hill (KHW1),63,8,2015,4,29,22,9
McBride Lake Windfarm (AKE1),73,12,2015,4,29,22,9
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,9
Soderglen Wind  (GWW1),71,13,2015,4,29,22,9
Summerview 1 (IEW1),66,0,2015,4,29,22,9
Summerview 2 (IEW2),66,11,2015,4,29,22,9
Suncor Chin Chute (SCR3),30,18,2015,4,29,22,9
Suncor Magrath (SCR2),30,4,2015,4,29,22,9
Suncor Wintering Hills (SCR4),88,61,2015,4,29,22,9
Ardenville Wind (ARD1),68,14,2015,4,29,22,10
Blackspring Ridge (BSR1),300,70,2015,4,29,22,10
Blue Trail Wind (BTR1),66,11,2015,4,29,22,10
Castle River #1 (CR1),39,1,2015,4,29,22,10
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,10
Cowley Ridge (CRW1),38,3,2015,4,29,22,10
Enmax Taber (TAB1),81,47,2015,4,29,22,10
Ghost Pine (NEP1),82,13,2015,4,29,22,10
Halkirk Wind Power Facility (HAL1),150,33,2015,4,29,22,10
Kettles Hill (KHW1),63,8,2015,4,29,22,10
McBride Lake Windfarm (AKE1),73,11,2015,4,29,22,10
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,10
Soderglen Wind  (GWW1),71,14,2015,4,29,22,10
Summerview 1 (IEW1),66,0,2015,4,29,22,10
Summerview 2 (IEW2),66,9,2015,4,29,22,10
Suncor Chin Chute (SCR3),30,18,2015,4,29,22,10
Suncor Magrath (SCR2),30,4,2015,4,29,22,10
Suncor Wintering Hills (SCR4),88,60,2015,4,29,22,10
Ardenville Wind (ARD1),68,13,2015,4,29,22,11
Blackspring Ridge (BSR1),300,69,2015,4,29,22,11
Blue Trail Wind (BTR1),66,10,2015,4,29,22,11
Castle River #1 (CR1),39,1,2015,4,29,22,11
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,11
Cowley Ridge (CRW1),38,3,2015,4,29,22,11
Enmax Taber (TAB1),81,44,2015,4,29,22,11
Ghost Pine (NEP1),82,13,2015,4,29,22,11
Halkirk Wind Power Facility (HAL1),150,34,2015,4,29,22,11
Kettles Hill (KHW1),63,6,2015,4,29,22,11
McBride Lake Windfarm (AKE1),73,11,2015,4,29,22,11
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,11
Soderglen Wind  (GWW1),71,15,2015,4,29,22,11
Summerview 1 (IEW1),66,0,2015,4,29,22,11
Summerview 2 (IEW2),66,7,2015,4,29,22,11
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,11
Suncor Magrath (SCR2),30,4,2015,4,29,22,11
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,11
Ardenville Wind (ARD1),68,12,2015,4,29,22,12
Blackspring Ridge (BSR1),300,67,2015,4,29,22,12
Blue Trail Wind (BTR1),66,9,2015,4,29,22,12
Castle River #1 (CR1),39,1,2015,4,29,22,12
Castle Rock Wind Farm (CRR1),77,17,2015,4,29,22,12
Cowley Ridge (CRW1),38,3,2015,4,29,22,12
Enmax Taber (TAB1),81,44,2015,4,29,22,12
Ghost Pine (NEP1),82,13,2015,4,29,22,12
Halkirk Wind Power Facility (HAL1),150,33,2015,4,29,22,12
Kettles Hill (KHW1),63,5,2015,4,29,22,12
McBride Lake Windfarm (AKE1),73,10,2015,4,29,22,12
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,29,22,12
Soderglen Wind  (GWW1),71,15,2015,4,29,22,12
Summerview 1 (IEW1),66,0,2015,4,29,22,12
Summerview 2 (IEW2),66,6,2015,4,29,22,12
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,12
Suncor Magrath (SCR2),30,4,2015,4,29,22,12
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,12
Ardenville Wind (ARD1),68,11,2015,4,29,22,13
Blackspring Ridge (BSR1),300,66,2015,4,29,22,13
Blue Trail Wind (BTR1),66,9,2015,4,29,22,13
Castle River #1 (CR1),39,1,2015,4,29,22,13
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,13
Cowley Ridge (CRW1),38,3,2015,4,29,22,13
Enmax Taber (TAB1),81,42,2015,4,29,22,13
Ghost Pine (NEP1),82,14,2015,4,29,22,13
Halkirk Wind Power Facility (HAL1),150,34,2015,4,29,22,13
Kettles Hill (KHW1),63,5,2015,4,29,22,13
McBride Lake Windfarm (AKE1),73,10,2015,4,29,22,13
Oldman 2 Wind Farm 1 (OWF1),46,9,2015,4,29,22,13
Soderglen Wind  (GWW1),71,15,2015,4,29,22,13
Summerview 1 (IEW1),66,0,2015,4,29,22,13
Summerview 2 (IEW2),66,4,2015,4,29,22,13
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,13
Suncor Magrath (SCR2),30,3,2015,4,29,22,13
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,13
Ardenville Wind (ARD1),68,10,2015,4,29,22,14
Blackspring Ridge (BSR1),300,62,2015,4,29,22,14
Blue Trail Wind (BTR1),66,8,2015,4,29,22,14
Castle River #1 (CR1),39,1,2015,4,29,22,14
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,14
Cowley Ridge (CRW1),38,2,2015,4,29,22,14
Enmax Taber (TAB1),81,41,2015,4,29,22,14
Ghost Pine (NEP1),82,15,2015,4,29,22,14
Halkirk Wind Power Facility (HAL1),150,35,2015,4,29,22,14
Kettles Hill (KHW1),63,5,2015,4,29,22,14
McBride Lake Windfarm (AKE1),73,9,2015,4,29,22,14
Oldman 2 Wind Farm 1 (OWF1),46,8,2015,4,29,22,14
Soderglen Wind  (GWW1),71,15,2015,4,29,22,14
Summerview 1 (IEW1),66,0,2015,4,29,22,14
Summerview 2 (IEW2),66,3,2015,4,29,22,14
Suncor Chin Chute (SCR3),30,17,2015,4,29,22,14
Suncor Magrath (SCR2),30,3,2015,4,29,22,14
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,14
Ardenville Wind (ARD1),68,11,2015,4,29,22,15
Blackspring Ridge (BSR1),300,60,2015,4,29,22,15
Blue Trail Wind (BTR1),66,8,2015,4,29,22,15
Castle River #1 (CR1),39,1,2015,4,29,22,15
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,15
Cowley Ridge (CRW1),38,2,2015,4,29,22,15
Enmax Taber (TAB1),81,40,2015,4,29,22,15
Ghost Pine (NEP1),82,16,2015,4,29,22,15
Halkirk Wind Power Facility (HAL1),150,35,2015,4,29,22,15
Kettles Hill (KHW1),63,5,2015,4,29,22,15
McBride Lake Windfarm (AKE1),73,9,2015,4,29,22,15
Oldman 2 Wind Farm 1 (OWF1),46,8,2015,4,29,22,15
Soderglen Wind  (GWW1),71,16,2015,4,29,22,15
Summerview 1 (IEW1),66,0,2015,4,29,22,15
Summerview 2 (IEW2),66,2,2015,4,29,22,15
Suncor Chin Chute (SCR3),30,16,2015,4,29,22,15
Suncor Magrath (SCR2),30,3,2015,4,29,22,15
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,15
Ardenville Wind (ARD1),68,11,2015,4,29,22,16
Blackspring Ridge (BSR1),300,57,2015,4,29,22,16
Blue Trail Wind (BTR1),66,7,2015,4,29,22,16
Castle River #1 (CR1),39,1,2015,4,29,22,16
Castle Rock Wind Farm (CRR1),77,17,2015,4,29,22,16
Cowley Ridge (CRW1),38,2,2015,4,29,22,16
Enmax Taber (TAB1),81,38,2015,4,29,22,16
Ghost Pine (NEP1),82,17,2015,4,29,22,16
Halkirk Wind Power Facility (HAL1),150,36,2015,4,29,22,16
Kettles Hill (KHW1),63,3,2015,4,29,22,16
McBride Lake Windfarm (AKE1),73,9,2015,4,29,22,16
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,29,22,16
Soderglen Wind  (GWW1),71,16,2015,4,29,22,16
Summerview 1 (IEW1),66,0,2015,4,29,22,16
Summerview 2 (IEW2),66,2,2015,4,29,22,16
Suncor Chin Chute (SCR3),30,15,2015,4,29,22,16
Suncor Magrath (SCR2),30,3,2015,4,29,22,16
Suncor Wintering Hills (SCR4),88,59,2015,4,29,22,16
Ardenville Wind (ARD1),68,11,2015,4,29,22,17
Blackspring Ridge (BSR1),300,56,2015,4,29,22,17
Blue Trail Wind (BTR1),66,6,2015,4,29,22,17
Castle River #1 (CR1),39,1,2015,4,29,22,17
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,17
Cowley Ridge (CRW1),38,2,2015,4,29,22,17
Enmax Taber (TAB1),81,39,2015,4,29,22,17
Ghost Pine (NEP1),82,18,2015,4,29,22,17
Halkirk Wind Power Facility (HAL1),150,36,2015,4,29,22,17
Kettles Hill (KHW1),63,3,2015,4,29,22,17
McBride Lake Windfarm (AKE1),73,9,2015,4,29,22,17
Oldman 2 Wind Farm 1 (OWF1),46,6,2015,4,29,22,17
Soderglen Wind  (GWW1),71,17,2015,4,29,22,17
Summerview 1 (IEW1),66,0,2015,4,29,22,17
Summerview 2 (IEW2),66,2,2015,4,29,22,17
Suncor Chin Chute (SCR3),30,14,2015,4,29,22,17
Suncor Magrath (SCR2),30,5,2015,4,29,22,17
Suncor Wintering Hills (SCR4),88,58,2015,4,29,22,17
Ardenville Wind (ARD1),68,10,2015,4,29,22,18
Blackspring Ridge (BSR1),300,54,2015,4,29,22,18
Blue Trail Wind (BTR1),66,5,2015,4,29,22,18
Castle River #1 (CR1),39,1,2015,4,29,22,18
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,18
Cowley Ridge (CRW1),38,2,2015,4,29,22,18
Enmax Taber (TAB1),81,39,2015,4,29,22,18
Ghost Pine (NEP1),82,18,2015,4,29,22,18
Halkirk Wind Power Facility (HAL1),150,37,2015,4,29,22,18
Kettles Hill (KHW1),63,2,2015,4,29,22,18
McBride Lake Windfarm (AKE1),73,7,2015,4,29,22,18
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,29,22,18
Soderglen Wind  (GWW1),71,16,2015,4,29,22,18
Summerview 1 (IEW1),66,0,2015,4,29,22,18
Summerview 2 (IEW2),66,2,2015,4,29,22,18
Suncor Chin Chute (SCR3),30,13,2015,4,29,22,18
Suncor Magrath (SCR2),30,5,2015,4,29,22,18
Suncor Wintering Hills (SCR4),88,58,2015,4,29,22,18
Ardenville Wind (ARD1),68,9,2015,4,29,22,19
Blackspring Ridge (BSR1),300,52,2015,4,29,22,19
Blue Trail Wind (BTR1),66,5,2015,4,29,22,19
Castle River #1 (CR1),39,1,2015,4,29,22,19
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,19
Cowley Ridge (CRW1),38,2,2015,4,29,22,19
Enmax Taber (TAB1),81,36,2015,4,29,22,19
Ghost Pine (NEP1),82,19,2015,4,29,22,19
Halkirk Wind Power Facility (HAL1),150,38,2015,4,29,22,19
Kettles Hill (KHW1),63,2,2015,4,29,22,19
McBride Lake Windfarm (AKE1),73,3,2015,4,29,22,19
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,29,22,19
Soderglen Wind  (GWW1),71,15,2015,4,29,22,19
Summerview 1 (IEW1),66,0,2015,4,29,22,19
Summerview 2 (IEW2),66,1,2015,4,29,22,19
Suncor Chin Chute (SCR3),30,13,2015,4,29,22,19
Suncor Magrath (SCR2),30,4,2015,4,29,22,19
Suncor Wintering Hills (SCR4),88,57,2015,4,29,22,19
Ardenville Wind (ARD1),68,10,2015,4,29,22,20
Blackspring Ridge (BSR1),300,48,2015,4,29,22,20
Blue Trail Wind (BTR1),66,4,2015,4,29,22,20
Castle River #1 (CR1),39,1,2015,4,29,22,20
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,20
Cowley Ridge (CRW1),38,2,2015,4,29,22,20
Enmax Taber (TAB1),81,36,2015,4,29,22,20
Ghost Pine (NEP1),82,19,2015,4,29,22,20
Halkirk Wind Power Facility (HAL1),150,38,2015,4,29,22,20
Kettles Hill (KHW1),63,2,2015,4,29,22,20
McBride Lake Windfarm (AKE1),73,3,2015,4,29,22,20
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,29,22,20
Soderglen Wind  (GWW1),71,16,2015,4,29,22,20
Summerview 1 (IEW1),66,0,2015,4,29,22,20
Summerview 2 (IEW2),66,1,2015,4,29,22,20
Suncor Chin Chute (SCR3),30,12,2015,4,29,22,20
Suncor Magrath (SCR2),30,4,2015,4,29,22,20
Suncor Wintering Hills (SCR4),88,55,2015,4,29,22,20
Ardenville Wind (ARD1),68,11,2015,4,29,22,21
Blackspring Ridge (BSR1),300,48,2015,4,29,22,21
Blue Trail Wind (BTR1),66,4,2015,4,29,22,21
Castle River #1 (CR1),39,1,2015,4,29,22,21
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,21
Cowley Ridge (CRW1),38,2,2015,4,29,22,21
Enmax Taber (TAB1),81,37,2015,4,29,22,21
Ghost Pine (NEP1),82,19,2015,4,29,22,21
Halkirk Wind Power Facility (HAL1),150,39,2015,4,29,22,21
Kettles Hill (KHW1),63,2,2015,4,29,22,21
McBride Lake Windfarm (AKE1),73,3,2015,4,29,22,21
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,29,22,21
Soderglen Wind  (GWW1),71,15,2015,4,29,22,21
Summerview 1 (IEW1),66,0,2015,4,29,22,21
Summerview 2 (IEW2),66,1,2015,4,29,22,21
Suncor Chin Chute (SCR3),30,13,2015,4,29,22,21
Suncor Magrath (SCR2),30,4,2015,4,29,22,21
Suncor Wintering Hills (SCR4),88,52,2015,4,29,22,21
Ardenville Wind (ARD1),68,11,2015,4,29,22,22
Blackspring Ridge (BSR1),300,47,2015,4,29,22,22
Blue Trail Wind (BTR1),66,3,2015,4,29,22,22
Castle River #1 (CR1),39,1,2015,4,29,22,22
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,22
Cowley Ridge (CRW1),38,2,2015,4,29,22,22
Enmax Taber (TAB1),81,36,2015,4,29,22,22
Ghost Pine (NEP1),82,20,2015,4,29,22,22
Halkirk Wind Power Facility (HAL1),150,41,2015,4,29,22,22
Kettles Hill (KHW1),63,0,2015,4,29,22,22
McBride Lake Windfarm (AKE1),73,2,2015,4,29,22,22
Oldman 2 Wind Farm 1 (OWF1),46,2,2015,4,29,22,22
Soderglen Wind  (GWW1),71,15,2015,4,29,22,22
Summerview 1 (IEW1),66,0,2015,4,29,22,22
Summerview 2 (IEW2),66,1,2015,4,29,22,22
Suncor Chin Chute (SCR3),30,14,2015,4,29,22,22
Suncor Magrath (SCR2),30,4,2015,4,29,22,22
Suncor Wintering Hills (SCR4),88,52,2015,4,29,22,22
Ardenville Wind (ARD1),68,11,2015,4,29,22,23
Blackspring Ridge (BSR1),300,45,2015,4,29,22,23
Blue Trail Wind (BTR1),66,3,2015,4,29,22,23
Castle River #1 (CR1),39,3,2015,4,29,22,23
Castle Rock Wind Farm (CRR1),77,16,2015,4,29,22,23
Cowley Ridge (CRW1),38,2,2015,4,29,22,23
Enmax Taber (TAB1),81,33,2015,4,29,22,23
Ghost Pine (NEP1),82,20,2015,4,29,22,23
Halkirk Wind Power Facility (HAL1),150,42,2015,4,29,22,23
Kettles Hill (KHW1),63,0,2015,4,29,22,23
McBride Lake Windfarm (AKE1),73,2,2015,4,29,22,23
Oldman 2 Wind Farm 1 (OWF1),46,2,2015,4,29,22,23
Soderglen Wind  (GWW1),71,15,2015,4,29,22,23
Summerview 1 (IEW1),66,0,2015,4,29,22,23
Summerview 2 (IEW2),66,1,2015,4,29,22,23
Suncor Chin Chute (SCR3),30,13,2015,4,29,22,23
Suncor Magrath (SCR2),30,4,2015,4,29,22,23
Suncor Wintering Hills (SCR4),88,51,2015,4,29,22,23
Ardenville Wind (ARD1),68,9,2015,4,29,22,24
Blackspring Ridge (BSR1),300,42,2015,4,29,22,24
Blue Trail Wind (BTR1),66,2,2015,4,29,22,24
Castle River #1 (CR1),39,3,2015,4,29,22,24
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,24
Cowley Ridge (CRW1),38,1,2015,4,29,22,24
Enmax Taber (TAB1),81,32,2015,4,29,22,24
Ghost Pine (NEP1),82,20,2015,4,29,22,24
Halkirk Wind Power Facility (HAL1),150,43,2015,4,29,22,24
Kettles Hill (KHW1),63,0,2015,4,29,22,24
McBride Lake Windfarm (AKE1),73,2,2015,4,29,22,24
Oldman 2 Wind Farm 1 (OWF1),46,1,2015,4,29,22,24
Soderglen Wind  (GWW1),71,15,2015,4,29,22,24
Summerview 1 (IEW1),66,0,2015,4,29,22,24
Summerview 2 (IEW2),66,1,2015,4,29,22,24
Suncor Chin Chute (SCR3),30,12,2015,4,29,22,24
Suncor Magrath (SCR2),30,4,2015,4,29,22,24
Suncor Wintering Hills (SCR4),88,50,2015,4,29,22,24
Ardenville Wind (ARD1),68,11,2015,4,29,22,25
Blackspring Ridge (BSR1),300,42,2015,4,29,22,25
Blue Trail Wind (BTR1),66,2,2015,4,29,22,25
Castle River #1 (CR1),39,3,2015,4,29,22,25
Castle Rock Wind Farm (CRR1),77,15,2015,4,29,22,25
Cowley Ridge (CRW1),38,1,2015,4,29,22,25
Enmax Taber (TAB1),81,31,2015,4,29,22,25
Ghost Pine (NEP1),82,20,2015,4,29,22,25
Halkirk Wind Power Facility (HAL1),150,43,2015,4,29,22,25
Kettles Hill (KHW1),63,0,2015,4,29,22,25
McBride Lake Windfarm (AKE1),73,2,2015,4,29,22,25
