Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Castle Rock Wind Farm (CRR1),77,43,2015,4,29,9,9
Cowley Ridge (CRW1),38,10,2015,4,29,9,9
Enmax Taber (TAB1),81,49,2015,4,29,9,9
Ghost Pine (NEP1),82,60,2015,4,29,9,9
Halkirk Wind Power Facility (HAL1),150,135,2015,4,29,9,9
Kettles Hill (KHW1),63,36,2015,4,29,9,9
McBride Lake Windfarm (AKE1),73,11,2015,4,29,9,9
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,9
Soderglen Wind  (GWW1),71,22,2015,4,29,9,9
Summerview 1 (IEW1),66,12,2015,4,29,9,9
Summerview 2 (IEW2),66,5,2015,4,29,9,9
Suncor Chin Chute (SCR3),30,27,2015,4,29,9,9
Suncor Magrath (SCR2),30,28,2015,4,29,9,9
Suncor Wintering Hills (SCR4),88,59,2015,4,29,9,9
Ardenville Wind (ARD1),68,14,2015,4,29,9,10
Blackspring Ridge (BSR1),300,264,2015,4,29,9,10
Blue Trail Wind (BTR1),66,1,2015,4,29,9,10
Castle River #1 (CR1),39,6,2015,4,29,9,10
Castle Rock Wind Farm (CRR1),77,46,2015,4,29,9,10
Cowley Ridge (CRW1),38,10,2015,4,29,9,10
Enmax Taber (TAB1),81,48,2015,4,29,9,10
Ghost Pine (NEP1),82,61,2015,4,29,9,10
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,10
Kettles Hill (KHW1),63,36,2015,4,29,9,10
McBride Lake Windfarm (AKE1),73,11,2015,4,29,9,10
Oldman 2 Wind Farm 1 (OWF1),46,41,2015,4,29,9,10
Soderglen Wind  (GWW1),71,20,2015,4,29,9,10
Summerview 1 (IEW1),66,9,2015,4,29,9,10
Summerview 2 (IEW2),66,6,2015,4,29,9,10
Suncor Chin Chute (SCR3),30,27,2015,4,29,9,10
Suncor Magrath (SCR2),30,27,2015,4,29,9,10
Suncor Wintering Hills (SCR4),88,61,2015,4,29,9,10
Ardenville Wind (ARD1),68,12,2015,4,29,9,11
Blackspring Ridge (BSR1),300,258,2015,4,29,9,11
Blue Trail Wind (BTR1),66,1,2015,4,29,9,11
Castle River #1 (CR1),39,6,2015,4,29,9,11
Castle Rock Wind Farm (CRR1),77,46,2015,4,29,9,11
Cowley Ridge (CRW1),38,12,2015,4,29,9,11
Enmax Taber (TAB1),81,47,2015,4,29,9,11
Ghost Pine (NEP1),82,63,2015,4,29,9,11
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,11
Kettles Hill (KHW1),63,35,2015,4,29,9,11
McBride Lake Windfarm (AKE1),73,11,2015,4,29,9,11
Oldman 2 Wind Farm 1 (OWF1),46,39,2015,4,29,9,11
Soderglen Wind  (GWW1),71,19,2015,4,29,9,11
Summerview 1 (IEW1),66,12,2015,4,29,9,11
Summerview 2 (IEW2),66,7,2015,4,29,9,11
Suncor Chin Chute (SCR3),30,26,2015,4,29,9,11
Suncor Magrath (SCR2),30,28,2015,4,29,9,11
Suncor Wintering Hills (SCR4),88,58,2015,4,29,9,11
Ardenville Wind (ARD1),68,12,2015,4,29,9,12
Blackspring Ridge (BSR1),300,259,2015,4,29,9,12
Blue Trail Wind (BTR1),66,0,2015,4,29,9,12
Castle River #1 (CR1),39,6,2015,4,29,9,12
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,12
Cowley Ridge (CRW1),38,12,2015,4,29,9,12
Enmax Taber (TAB1),81,45,2015,4,29,9,12
Ghost Pine (NEP1),82,61,2015,4,29,9,12
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,12
Kettles Hill (KHW1),63,34,2015,4,29,9,12
McBride Lake Windfarm (AKE1),73,9,2015,4,29,9,12
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,12
Soderglen Wind  (GWW1),71,18,2015,4,29,9,12
Summerview 1 (IEW1),66,14,2015,4,29,9,12
Summerview 2 (IEW2),66,7,2015,4,29,9,12
Suncor Chin Chute (SCR3),30,28,2015,4,29,9,12
Suncor Magrath (SCR2),30,28,2015,4,29,9,12
Suncor Wintering Hills (SCR4),88,60,2015,4,29,9,12
Ardenville Wind (ARD1),68,13,2015,4,29,9,13
Blackspring Ridge (BSR1),300,256,2015,4,29,9,13
Blue Trail Wind (BTR1),66,0,2015,4,29,9,13
Castle River #1 (CR1),39,5,2015,4,29,9,13
Castle Rock Wind Farm (CRR1),77,49,2015,4,29,9,13
Cowley Ridge (CRW1),38,13,2015,4,29,9,13
Enmax Taber (TAB1),81,43,2015,4,29,9,13
Ghost Pine (NEP1),82,60,2015,4,29,9,13
Halkirk Wind Power Facility (HAL1),150,135,2015,4,29,9,13
Kettles Hill (KHW1),63,32,2015,4,29,9,13
McBride Lake Windfarm (AKE1),73,7,2015,4,29,9,13
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,13
Soderglen Wind  (GWW1),71,18,2015,4,29,9,13
Summerview 1 (IEW1),66,14,2015,4,29,9,13
Summerview 2 (IEW2),66,9,2015,4,29,9,13
Suncor Chin Chute (SCR3),30,28,2015,4,29,9,13
Suncor Magrath (SCR2),30,28,2015,4,29,9,13
Suncor Wintering Hills (SCR4),88,61,2015,4,29,9,13
Ardenville Wind (ARD1),68,12,2015,4,29,9,14
Blackspring Ridge (BSR1),300,252,2015,4,29,9,14
Blue Trail Wind (BTR1),66,2,2015,4,29,9,14
Castle River #1 (CR1),39,5,2015,4,29,9,14
Castle Rock Wind Farm (CRR1),77,49,2015,4,29,9,14
Cowley Ridge (CRW1),38,12,2015,4,29,9,14
Enmax Taber (TAB1),81,42,2015,4,29,9,14
Ghost Pine (NEP1),82,61,2015,4,29,9,14
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,14
Kettles Hill (KHW1),63,29,2015,4,29,9,14
McBride Lake Windfarm (AKE1),73,7,2015,4,29,9,14
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,29,9,14
Soderglen Wind  (GWW1),71,18,2015,4,29,9,14
Summerview 1 (IEW1),66,17,2015,4,29,9,14
Summerview 2 (IEW2),66,8,2015,4,29,9,14
Suncor Chin Chute (SCR3),30,28,2015,4,29,9,14
Suncor Magrath (SCR2),30,25,2015,4,29,9,14
Suncor Wintering Hills (SCR4),88,59,2015,4,29,9,14
Ardenville Wind (ARD1),68,14,2015,4,29,9,15
Blackspring Ridge (BSR1),300,253,2015,4,29,9,15
Blue Trail Wind (BTR1),66,3,2015,4,29,9,15
Castle River #1 (CR1),39,5,2015,4,29,9,15
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,15
Cowley Ridge (CRW1),38,13,2015,4,29,9,15
Enmax Taber (TAB1),81,40,2015,4,29,9,15
Ghost Pine (NEP1),82,62,2015,4,29,9,15
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,15
Kettles Hill (KHW1),63,29,2015,4,29,9,15
McBride Lake Windfarm (AKE1),73,7,2015,4,29,9,15
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,29,9,15
Soderglen Wind  (GWW1),71,19,2015,4,29,9,15
Summerview 1 (IEW1),66,16,2015,4,29,9,15
Summerview 2 (IEW2),66,8,2015,4,29,9,15
Suncor Chin Chute (SCR3),30,28,2015,4,29,9,15
Suncor Magrath (SCR2),30,25,2015,4,29,9,15
Suncor Wintering Hills (SCR4),88,56,2015,4,29,9,15
Ardenville Wind (ARD1),68,13,2015,4,29,9,16
Blackspring Ridge (BSR1),300,251,2015,4,29,9,16
Blue Trail Wind (BTR1),66,2,2015,4,29,9,16
Castle River #1 (CR1),39,5,2015,4,29,9,16
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,16
Cowley Ridge (CRW1),38,15,2015,4,29,9,16
Enmax Taber (TAB1),81,40,2015,4,29,9,16
Ghost Pine (NEP1),82,62,2015,4,29,9,16
Halkirk Wind Power Facility (HAL1),150,135,2015,4,29,9,16
Kettles Hill (KHW1),63,26,2015,4,29,9,16
McBride Lake Windfarm (AKE1),73,6,2015,4,29,9,16
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,16
Soderglen Wind  (GWW1),71,19,2015,4,29,9,16
Summerview 1 (IEW1),66,14,2015,4,29,9,16
Summerview 2 (IEW2),66,10,2015,4,29,9,16
Suncor Chin Chute (SCR3),30,26,2015,4,29,9,16
Suncor Magrath (SCR2),30,27,2015,4,29,9,16
Suncor Wintering Hills (SCR4),88,54,2015,4,29,9,16
Ardenville Wind (ARD1),68,13,2015,4,29,9,17
Blackspring Ridge (BSR1),300,245,2015,4,29,9,17
Blue Trail Wind (BTR1),66,2,2015,4,29,9,17
Castle River #1 (CR1),39,5,2015,4,29,9,17
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,17
Cowley Ridge (CRW1),38,15,2015,4,29,9,17
Enmax Taber (TAB1),81,41,2015,4,29,9,17
Ghost Pine (NEP1),82,62,2015,4,29,9,17
Halkirk Wind Power Facility (HAL1),150,138,2015,4,29,9,17
Kettles Hill (KHW1),63,24,2015,4,29,9,17
McBride Lake Windfarm (AKE1),73,6,2015,4,29,9,17
Oldman 2 Wind Farm 1 (OWF1),46,35,2015,4,29,9,17
Soderglen Wind  (GWW1),71,18,2015,4,29,9,17
Summerview 1 (IEW1),66,15,2015,4,29,9,17
Summerview 2 (IEW2),66,11,2015,4,29,9,17
Suncor Chin Chute (SCR3),30,24,2015,4,29,9,17
Suncor Magrath (SCR2),30,23,2015,4,29,9,17
Suncor Wintering Hills (SCR4),88,56,2015,4,29,9,17
Ardenville Wind (ARD1),68,13,2015,4,29,9,18
Blackspring Ridge (BSR1),300,243,2015,4,29,9,18
Blue Trail Wind (BTR1),66,2,2015,4,29,9,18
Castle River #1 (CR1),39,5,2015,4,29,9,18
Castle Rock Wind Farm (CRR1),77,53,2015,4,29,9,18
Cowley Ridge (CRW1),38,15,2015,4,29,9,18
Enmax Taber (TAB1),81,42,2015,4,29,9,18
Ghost Pine (NEP1),82,64,2015,4,29,9,18
Halkirk Wind Power Facility (HAL1),150,137,2015,4,29,9,18
Kettles Hill (KHW1),63,22,2015,4,29,9,18
McBride Lake Windfarm (AKE1),73,6,2015,4,29,9,18
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,18
Soderglen Wind  (GWW1),71,16,2015,4,29,9,18
Summerview 1 (IEW1),66,16,2015,4,29,9,18
Summerview 2 (IEW2),66,11,2015,4,29,9,18
Suncor Chin Chute (SCR3),30,24,2015,4,29,9,18
Suncor Magrath (SCR2),30,23,2015,4,29,9,18
Suncor Wintering Hills (SCR4),88,56,2015,4,29,9,18
Ardenville Wind (ARD1),68,12,2015,4,29,9,19
Blackspring Ridge (BSR1),300,242,2015,4,29,9,19
Blue Trail Wind (BTR1),66,2,2015,4,29,9,19
Castle River #1 (CR1),39,5,2015,4,29,9,19
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,19
Cowley Ridge (CRW1),38,15,2015,4,29,9,19
Enmax Taber (TAB1),81,44,2015,4,29,9,19
Ghost Pine (NEP1),82,64,2015,4,29,9,19
Halkirk Wind Power Facility (HAL1),150,136,2015,4,29,9,19
Kettles Hill (KHW1),63,22,2015,4,29,9,19
McBride Lake Windfarm (AKE1),73,8,2015,4,29,9,19
Oldman 2 Wind Farm 1 (OWF1),46,31,2015,4,29,9,19
Soderglen Wind  (GWW1),71,15,2015,4,29,9,19
Summerview 1 (IEW1),66,19,2015,4,29,9,19
Summerview 2 (IEW2),66,11,2015,4,29,9,19
Suncor Chin Chute (SCR3),30,24,2015,4,29,9,19
Suncor Magrath (SCR2),30,21,2015,4,29,9,19
Suncor Wintering Hills (SCR4),88,55,2015,4,29,9,19
Ardenville Wind (ARD1),68,11,2015,4,29,9,20
Blackspring Ridge (BSR1),300,236,2015,4,29,9,20
Blue Trail Wind (BTR1),66,1,2015,4,29,9,20
Castle River #1 (CR1),39,5,2015,4,29,9,20
Castle Rock Wind Farm (CRR1),77,50,2015,4,29,9,20
Cowley Ridge (CRW1),38,14,2015,4,29,9,20
Enmax Taber (TAB1),81,44,2015,4,29,9,20
Ghost Pine (NEP1),82,64,2015,4,29,9,20
Halkirk Wind Power Facility (HAL1),150,133,2015,4,29,9,20
Kettles Hill (KHW1),63,22,2015,4,29,9,20
McBride Lake Windfarm (AKE1),73,8,2015,4,29,9,20
Oldman 2 Wind Farm 1 (OWF1),46,34,2015,4,29,9,20
Soderglen Wind  (GWW1),71,13,2015,4,29,9,20
Summerview 1 (IEW1),66,17,2015,4,29,9,20
Summerview 2 (IEW2),66,12,2015,4,29,9,20
Suncor Chin Chute (SCR3),30,23,2015,4,29,9,20
Suncor Magrath (SCR2),30,21,2015,4,29,9,20
Suncor Wintering Hills (SCR4),88,56,2015,4,29,9,20
Ardenville Wind (ARD1),68,10,2015,4,29,9,21
Blackspring Ridge (BSR1),300,233,2015,4,29,9,21
Blue Trail Wind (BTR1),66,1,2015,4,29,9,21
Castle River #1 (CR1),39,5,2015,4,29,9,21
Castle Rock Wind Farm (CRR1),77,49,2015,4,29,9,21
Cowley Ridge (CRW1),38,14,2015,4,29,9,21
Enmax Taber (TAB1),81,45,2015,4,29,9,21
Ghost Pine (NEP1),82,62,2015,4,29,9,21
Halkirk Wind Power Facility (HAL1),150,133,2015,4,29,9,21
Kettles Hill (KHW1),63,23,2015,4,29,9,21
McBride Lake Windfarm (AKE1),73,5,2015,4,29,9,21
Oldman 2 Wind Farm 1 (OWF1),46,33,2015,4,29,9,21
Soderglen Wind  (GWW1),71,12,2015,4,29,9,21
Summerview 1 (IEW1),66,15,2015,4,29,9,21
Summerview 2 (IEW2),66,11,2015,4,29,9,21
Suncor Chin Chute (SCR3),30,25,2015,4,29,9,21
Suncor Magrath (SCR2),30,23,2015,4,29,9,21
Suncor Wintering Hills (SCR4),88,57,2015,4,29,9,21
Ardenville Wind (ARD1),68,9,2015,4,29,9,22
Blackspring Ridge (BSR1),300,225,2015,4,29,9,22
Blue Trail Wind (BTR1),66,1,2015,4,29,9,22
Castle River #1 (CR1),39,5,2015,4,29,9,22
Castle Rock Wind Farm (CRR1),77,54,2015,4,29,9,22
Cowley Ridge (CRW1),38,13,2015,4,29,9,22
Enmax Taber (TAB1),81,46,2015,4,29,9,22
Ghost Pine (NEP1),82,65,2015,4,29,9,22
Halkirk Wind Power Facility (HAL1),150,133,2015,4,29,9,22
Kettles Hill (KHW1),63,23,2015,4,29,9,22
McBride Lake Windfarm (AKE1),73,5,2015,4,29,9,22
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,29,9,22
Soderglen Wind  (GWW1),71,11,2015,4,29,9,22
Summerview 1 (IEW1),66,19,2015,4,29,9,22
Summerview 2 (IEW2),66,12,2015,4,29,9,22
Suncor Chin Chute (SCR3),30,26,2015,4,29,9,22
Suncor Magrath (SCR2),30,24,2015,4,29,9,22
Suncor Wintering Hills (SCR4),88,58,2015,4,29,9,22
Ardenville Wind (ARD1),68,9,2015,4,29,9,23
Blackspring Ridge (BSR1),300,218,2015,4,29,9,23
Blue Trail Wind (BTR1),66,1,2015,4,29,9,23
Castle River #1 (CR1),39,5,2015,4,29,9,23
Castle Rock Wind Farm (CRR1),77,51,2015,4,29,9,23
Cowley Ridge (CRW1),38,15,2015,4,29,9,23
Enmax Taber (TAB1),81,48,2015,4,29,9,23
Ghost Pine (NEP1),82,65,2015,4,29,9,23
Halkirk Wind Power Facility (HAL1),150,130,2015,4,29,9,23
Kettles Hill (KHW1),63,23,2015,4,29,9,23
McBride Lake Windfarm (AKE1),73,5,2015,4,29,9,23
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,29,9,23
Soderglen Wind  (GWW1),71,10,2015,4,29,9,23
Summerview 1 (IEW1),66,20,2015,4,29,9,23
Summerview 2 (IEW2),66,11,2015,4,29,9,23
Suncor Chin Chute (SCR3),30,26,2015,4,29,9,23
Suncor Magrath (SCR2),30,22,2015,4,29,9,23
Suncor Wintering Hills (SCR4),88,55,2015,4,29,9,23
Ardenville Wind (ARD1),68,9,2015,4,29,9,24
Blackspring Ridge (BSR1),300,218,2015,4,29,9,24
Blue Trail Wind (BTR1),66,1,2015,4,29,9,24
Castle River #1 (CR1),39,4,2015,4,29,9,24
Castle Rock Wind Farm (CRR1),77,51,2015,4,29,9,24
Cowley Ridge (CRW1),38,15,2015,4,29,9,24
Enmax Taber (TAB1),81,50,2015,4,29,9,24
Ghost Pine (NEP1),82,65,2015,4,29,9,24
Halkirk Wind Power Facility (HAL1),150,131,2015,4,29,9,24
Kettles Hill (KHW1),63,22,2015,4,29,9,24
McBride Lake Windfarm (AKE1),73,5,2015,4,29,9,24
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,29,9,24
Soderglen Wind  (GWW1),71,10,2015,4,29,9,24
Summerview 1 (IEW1),66,21,2015,4,29,9,24
Summerview 2 (IEW2),66,11,2015,4,29,9,24
Suncor Chin Chute (SCR3),30,26,2015,4,29,9,24
Suncor Magrath (SCR2),30,22,2015,4,29,9,24
Suncor Wintering Hills (SCR4),88,56,2015,4,29,9,24
Ardenville Wind (ARD1),68,8,2015,4,29,9,25
Blackspring Ridge (BSR1),300,210,2015,4,29,9,25
Blue Trail Wind (BTR1),66,1,2015,4,29,9,25
Castle River #1 (CR1),39,4,2015,4,29,9,25
Castle Rock Wind Farm (CRR1),77,51,2015,4,29,9,25
Cowley Ridge (CRW1),38,13,2015,4,29,9,25
Enmax Taber (TAB1),81,55,2015,4,29,9,25
Ghost Pine (NEP1),82,68,2015,4,29,9,25
Halkirk Wind Power Facility (HAL1),150,134,2015,4,29,9,25
Kettles Hill (KHW1),63,21,2015,4,29,9,25
McBride Lake Windfarm (AKE1),73,5,2015,4,29,9,25
