Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Ardenville Wind (ARD1),68,0,2015,4,6,8,13
Blackspring Ridge (BSR1),300,180,2015,4,6,8,13
Blue Trail Wind (BTR1),66,1,2015,4,6,8,13
Castle River #1 (CR1),39,0,2015,4,6,8,13
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,13
Cowley Ridge (CRW1),38,1,2015,4,6,8,13
Enmax Taber (TAB1),81,14,2015,4,6,8,13
Ghost Pine (NEP1),82,19,2015,4,6,8,13
Halkirk Wind Power Facility (HAL1),150,71,2015,4,6,8,13
Kettles Hill (KHW1),63,0,2015,4,6,8,13
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,13
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,13
Soderglen Wind  (GWW1),71,1,2015,4,6,8,13
Summerview 1 (IEW1),66,7,2015,4,6,8,13
Summerview 2 (IEW2),66,6,2015,4,6,8,13
Suncor Chin Chute (SCR3),30,6,2015,4,6,8,13
Suncor Magrath (SCR2),30,1,2015,4,6,8,13
Suncor Wintering Hills (SCR4),88,35,2015,4,6,8,13
Ardenville Wind (ARD1),68,0,2015,4,6,8,14
Blackspring Ridge (BSR1),300,181,2015,4,6,8,14
Blue Trail Wind (BTR1),66,1,2015,4,6,8,14
Castle River #1 (CR1),39,0,2015,4,6,8,14
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,14
Cowley Ridge (CRW1),38,1,2015,4,6,8,14
Enmax Taber (TAB1),81,14,2015,4,6,8,14
Ghost Pine (NEP1),82,19,2015,4,6,8,14
Halkirk Wind Power Facility (HAL1),150,70,2015,4,6,8,14
Kettles Hill (KHW1),63,0,2015,4,6,8,14
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,14
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,14
Soderglen Wind  (GWW1),71,1,2015,4,6,8,14
Summerview 1 (IEW1),66,8,2015,4,6,8,14
Summerview 2 (IEW2),66,6,2015,4,6,8,14
Suncor Chin Chute (SCR3),30,6,2015,4,6,8,14
Suncor Magrath (SCR2),30,1,2015,4,6,8,14
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,14
Ardenville Wind (ARD1),68,0,2015,4,6,8,15
Blackspring Ridge (BSR1),300,183,2015,4,6,8,15
Blue Trail Wind (BTR1),66,1,2015,4,6,8,15
Castle River #1 (CR1),39,0,2015,4,6,8,15
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,15
Cowley Ridge (CRW1),38,1,2015,4,6,8,15
Enmax Taber (TAB1),81,14,2015,4,6,8,15
Ghost Pine (NEP1),82,19,2015,4,6,8,15
Halkirk Wind Power Facility (HAL1),150,69,2015,4,6,8,15
Kettles Hill (KHW1),63,0,2015,4,6,8,15
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,15
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,15
Soderglen Wind  (GWW1),71,1,2015,4,6,8,15
Summerview 1 (IEW1),66,7,2015,4,6,8,15
Summerview 2 (IEW2),66,6,2015,4,6,8,15
Suncor Chin Chute (SCR3),30,6,2015,4,6,8,15
Suncor Magrath (SCR2),30,1,2015,4,6,8,15
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,15
Ardenville Wind (ARD1),68,0,2015,4,6,8,16
Blackspring Ridge (BSR1),300,181,2015,4,6,8,16
Blue Trail Wind (BTR1),66,1,2015,4,6,8,16
Castle River #1 (CR1),39,0,2015,4,6,8,16
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,16
Cowley Ridge (CRW1),38,1,2015,4,6,8,16
Enmax Taber (TAB1),81,13,2015,4,6,8,16
Ghost Pine (NEP1),82,18,2015,4,6,8,16
Halkirk Wind Power Facility (HAL1),150,67,2015,4,6,8,16
Kettles Hill (KHW1),63,0,2015,4,6,8,16
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,16
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,16
Soderglen Wind  (GWW1),71,1,2015,4,6,8,16
Summerview 1 (IEW1),66,7,2015,4,6,8,16
Summerview 2 (IEW2),66,5,2015,4,6,8,16
Suncor Chin Chute (SCR3),30,7,2015,4,6,8,16
Suncor Magrath (SCR2),30,1,2015,4,6,8,16
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,16
Ardenville Wind (ARD1),68,0,2015,4,6,8,17
Blackspring Ridge (BSR1),300,183,2015,4,6,8,17
Blue Trail Wind (BTR1),66,0,2015,4,6,8,17
Castle River #1 (CR1),39,0,2015,4,6,8,17
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,17
Cowley Ridge (CRW1),38,1,2015,4,6,8,17
Enmax Taber (TAB1),81,13,2015,4,6,8,17
Ghost Pine (NEP1),82,18,2015,4,6,8,17
Halkirk Wind Power Facility (HAL1),150,67,2015,4,6,8,17
Kettles Hill (KHW1),63,0,2015,4,6,8,17
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,17
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,17
Soderglen Wind  (GWW1),71,1,2015,4,6,8,17
Summerview 1 (IEW1),66,8,2015,4,6,8,17
Summerview 2 (IEW2),66,6,2015,4,6,8,17
Suncor Chin Chute (SCR3),30,8,2015,4,6,8,17
Suncor Magrath (SCR2),30,1,2015,4,6,8,17
Suncor Wintering Hills (SCR4),88,33,2015,4,6,8,17
Ardenville Wind (ARD1),68,0,2015,4,6,8,18
Blackspring Ridge (BSR1),300,186,2015,4,6,8,18
Blue Trail Wind (BTR1),66,0,2015,4,6,8,18
Castle River #1 (CR1),39,0,2015,4,6,8,18
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,18
Cowley Ridge (CRW1),38,1,2015,4,6,8,18
Enmax Taber (TAB1),81,12,2015,4,6,8,18
Ghost Pine (NEP1),82,18,2015,4,6,8,18
Halkirk Wind Power Facility (HAL1),150,66,2015,4,6,8,18
Kettles Hill (KHW1),63,0,2015,4,6,8,18
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,18
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,18
Soderglen Wind  (GWW1),71,1,2015,4,6,8,18
Summerview 1 (IEW1),66,7,2015,4,6,8,18
Summerview 2 (IEW2),66,6,2015,4,6,8,18
Suncor Chin Chute (SCR3),30,9,2015,4,6,8,18
Suncor Magrath (SCR2),30,1,2015,4,6,8,18
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,18
Ardenville Wind (ARD1),68,0,2015,4,6,8,19
Blackspring Ridge (BSR1),300,182,2015,4,6,8,19
Blue Trail Wind (BTR1),66,0,2015,4,6,8,19
Castle River #1 (CR1),39,0,2015,4,6,8,19
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,19
Cowley Ridge (CRW1),38,1,2015,4,6,8,19
Enmax Taber (TAB1),81,11,2015,4,6,8,19
Ghost Pine (NEP1),82,18,2015,4,6,8,19
Halkirk Wind Power Facility (HAL1),150,65,2015,4,6,8,19
Kettles Hill (KHW1),63,0,2015,4,6,8,19
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,19
Oldman 2 Wind Farm 1 (OWF1),46,11,2015,4,6,8,19
Soderglen Wind  (GWW1),71,1,2015,4,6,8,19
Summerview 1 (IEW1),66,8,2015,4,6,8,19
Summerview 2 (IEW2),66,6,2015,4,6,8,19
Suncor Chin Chute (SCR3),30,9,2015,4,6,8,19
Suncor Magrath (SCR2),30,1,2015,4,6,8,19
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,19
Ardenville Wind (ARD1),68,0,2015,4,6,8,20
Blackspring Ridge (BSR1),300,181,2015,4,6,8,20
Blue Trail Wind (BTR1),66,0,2015,4,6,8,20
Castle River #1 (CR1),39,0,2015,4,6,8,20
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,20
Cowley Ridge (CRW1),38,1,2015,4,6,8,20
Enmax Taber (TAB1),81,12,2015,4,6,8,20
Ghost Pine (NEP1),82,18,2015,4,6,8,20
Halkirk Wind Power Facility (HAL1),150,65,2015,4,6,8,20
Kettles Hill (KHW1),63,0,2015,4,6,8,20
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,20
Oldman 2 Wind Farm 1 (OWF1),46,11,2015,4,6,8,20
Soderglen Wind  (GWW1),71,1,2015,4,6,8,20
Summerview 1 (IEW1),66,8,2015,4,6,8,20
Summerview 2 (IEW2),66,6,2015,4,6,8,20
Suncor Chin Chute (SCR3),30,8,2015,4,6,8,20
Suncor Magrath (SCR2),30,1,2015,4,6,8,20
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,20
Ardenville Wind (ARD1),68,0,2015,4,6,8,21
Blackspring Ridge (BSR1),300,179,2015,4,6,8,21
Blue Trail Wind (BTR1),66,0,2015,4,6,8,21
Castle River #1 (CR1),39,0,2015,4,6,8,21
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,21
Cowley Ridge (CRW1),38,1,2015,4,6,8,21
Enmax Taber (TAB1),81,13,2015,4,6,8,21
Ghost Pine (NEP1),82,17,2015,4,6,8,21
Halkirk Wind Power Facility (HAL1),150,65,2015,4,6,8,21
Kettles Hill (KHW1),63,0,2015,4,6,8,21
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,21
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,21
Soderglen Wind  (GWW1),71,1,2015,4,6,8,21
Summerview 1 (IEW1),66,8,2015,4,6,8,21
Summerview 2 (IEW2),66,6,2015,4,6,8,21
Suncor Chin Chute (SCR3),30,7,2015,4,6,8,21
Suncor Magrath (SCR2),30,1,2015,4,6,8,21
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,21
Ardenville Wind (ARD1),68,0,2015,4,6,8,22
Blackspring Ridge (BSR1),300,179,2015,4,6,8,22
Blue Trail Wind (BTR1),66,0,2015,4,6,8,22
Castle River #1 (CR1),39,0,2015,4,6,8,22
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,22
Cowley Ridge (CRW1),38,1,2015,4,6,8,22
Enmax Taber (TAB1),81,13,2015,4,6,8,22
Ghost Pine (NEP1),82,17,2015,4,6,8,22
Halkirk Wind Power Facility (HAL1),150,64,2015,4,6,8,22
Kettles Hill (KHW1),63,0,2015,4,6,8,22
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,22
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,22
Soderglen Wind  (GWW1),71,1,2015,4,6,8,22
Summerview 1 (IEW1),66,9,2015,4,6,8,22
Summerview 2 (IEW2),66,7,2015,4,6,8,22
Suncor Chin Chute (SCR3),30,7,2015,4,6,8,22
Suncor Magrath (SCR2),30,1,2015,4,6,8,22
Suncor Wintering Hills (SCR4),88,35,2015,4,6,8,22
Ardenville Wind (ARD1),68,0,2015,4,6,8,23
Blackspring Ridge (BSR1),300,178,2015,4,6,8,23
Blue Trail Wind (BTR1),66,0,2015,4,6,8,23
Castle River #1 (CR1),39,0,2015,4,6,8,23
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,23
Cowley Ridge (CRW1),38,1,2015,4,6,8,23
Enmax Taber (TAB1),81,14,2015,4,6,8,23
Ghost Pine (NEP1),82,17,2015,4,6,8,23
Halkirk Wind Power Facility (HAL1),150,61,2015,4,6,8,23
Kettles Hill (KHW1),63,0,2015,4,6,8,23
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,23
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,23
Soderglen Wind  (GWW1),71,1,2015,4,6,8,23
Summerview 1 (IEW1),66,8,2015,4,6,8,23
Summerview 2 (IEW2),66,7,2015,4,6,8,23
Suncor Chin Chute (SCR3),30,7,2015,4,6,8,23
Suncor Magrath (SCR2),30,1,2015,4,6,8,23
Suncor Wintering Hills (SCR4),88,35,2015,4,6,8,23
Ardenville Wind (ARD1),68,0,2015,4,6,8,24
Blackspring Ridge (BSR1),300,181,2015,4,6,8,24
Blue Trail Wind (BTR1),66,0,2015,4,6,8,24
Castle River #1 (CR1),39,0,2015,4,6,8,24
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,24
Cowley Ridge (CRW1),38,1,2015,4,6,8,24
Enmax Taber (TAB1),81,14,2015,4,6,8,24
Ghost Pine (NEP1),82,17,2015,4,6,8,24
Halkirk Wind Power Facility (HAL1),150,62,2015,4,6,8,24
Kettles Hill (KHW1),63,0,2015,4,6,8,24
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,24
Oldman 2 Wind Farm 1 (OWF1),46,10,2015,4,6,8,24
Soderglen Wind  (GWW1),71,1,2015,4,6,8,24
Summerview 1 (IEW1),66,8,2015,4,6,8,24
Summerview 2 (IEW2),66,7,2015,4,6,8,24
Suncor Chin Chute (SCR3),30,8,2015,4,6,8,24
Suncor Magrath (SCR2),30,1,2015,4,6,8,24
Suncor Wintering Hills (SCR4),88,34,2015,4,6,8,24
Ardenville Wind (ARD1),68,0,2015,4,6,8,25
Blackspring Ridge (BSR1),300,183,2015,4,6,8,25
Blue Trail Wind (BTR1),66,0,2015,4,6,8,25
Castle River #1 (CR1),39,0,2015,4,6,8,25
Castle Rock Wind Farm (CRR1),77,7,2015,4,6,8,25
Cowley Ridge (CRW1),38,1,2015,4,6,8,25
Enmax Taber (TAB1),81,13,2015,4,6,8,25
Ghost Pine (NEP1),82,16,2015,4,6,8,25
Halkirk Wind Power Facility (HAL1),150,58,2015,4,6,8,25
Kettles Hill (KHW1),63,0,2015,4,6,8,25
McBride Lake Windfarm (AKE1),73,0,2015,4,6,8,25
