Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Suncor Magrath (SCR2),30,11,2015,4,23,19,5
Suncor Wintering Hills (SCR4),88,2,2015,4,23,19,5
Ardenville Wind (ARD1),68,47,2015,4,23,19,6
Blackspring Ridge (BSR1),300,286,2015,4,23,19,6
Blue Trail Wind (BTR1),66,61,2015,4,23,19,6
Castle River #1 (CR1),39,29,2015,4,23,19,6
Castle Rock Wind Farm (CRR1),77,65,2015,4,23,19,6
Cowley Ridge (CRW1),38,21,2015,4,23,19,6
Enmax Taber (TAB1),81,12,2015,4,23,19,6
Ghost Pine (NEP1),82,2,2015,4,23,19,6
Halkirk Wind Power Facility (HAL1),150,10,2015,4,23,19,6
Kettles Hill (KHW1),63,52,2015,4,23,19,6
McBride Lake Windfarm (AKE1),73,64,2015,4,23,19,6
Oldman 2 Wind Farm 1 (OWF1),46,39,2015,4,23,19,6
Soderglen Wind  (GWW1),71,55,2015,4,23,19,6
Summerview 1 (IEW1),66,55,2015,4,23,19,6
Summerview 2 (IEW2),66,28,2015,4,23,19,6
Suncor Chin Chute (SCR3),30,5,2015,4,23,19,6
Suncor Magrath (SCR2),30,10,2015,4,23,19,6
Suncor Wintering Hills (SCR4),88,2,2015,4,23,19,6
Ardenville Wind (ARD1),68,46,2015,4,23,19,7
Blackspring Ridge (BSR1),300,285,2015,4,23,19,7
Blue Trail Wind (BTR1),66,58,2015,4,23,19,7
Castle River #1 (CR1),39,27,2015,4,23,19,7
Castle Rock Wind Farm (CRR1),77,67,2015,4,23,19,7
Cowley Ridge (CRW1),38,21,2015,4,23,19,7
Enmax Taber (TAB1),81,12,2015,4,23,19,7
Ghost Pine (NEP1),82,2,2015,4,23,19,7
Halkirk Wind Power Facility (HAL1),150,10,2015,4,23,19,7
Kettles Hill (KHW1),63,51,2015,4,23,19,7
McBride Lake Windfarm (AKE1),73,65,2015,4,23,19,7
Oldman 2 Wind Farm 1 (OWF1),46,40,2015,4,23,19,7
Soderglen Wind  (GWW1),71,56,2015,4,23,19,7
Summerview 1 (IEW1),66,57,2015,4,23,19,7
Summerview 2 (IEW2),66,26,2015,4,23,19,7
Suncor Chin Chute (SCR3),30,5,2015,4,23,19,7
Suncor Magrath (SCR2),30,10,2015,4,23,19,7
Suncor Wintering Hills (SCR4),88,2,2015,4,23,19,7
Ardenville Wind (ARD1),68,45,2015,4,23,19,8
Blackspring Ridge (BSR1),300,286,2015,4,23,19,8
Blue Trail Wind (BTR1),66,57,2015,4,23,19,8
Castle River #1 (CR1),39,25,2015,4,23,19,8
Castle Rock Wind Farm (CRR1),77,67,2015,4,23,19,8
Cowley Ridge (CRW1),38,21,2015,4,23,19,8
Enmax Taber (TAB1),81,11,2015,4,23,19,8
Ghost Pine (NEP1),82,2,2015,4,23,19,8
Halkirk Wind Power Facility (HAL1),150,11,2015,4,23,19,8
Kettles Hill (KHW1),63,51,2015,4,23,19,8
McBride Lake Windfarm (AKE1),73,64,2015,4,23,19,8
Oldman 2 Wind Farm 1 (OWF1),46,40,2015,4,23,19,8
Soderglen Wind  (GWW1),71,55,2015,4,23,19,8
Summerview 1 (IEW1),66,53,2015,4,23,19,8
Summerview 2 (IEW2),66,29,2015,4,23,19,8
Suncor Chin Chute (SCR3),30,5,2015,4,23,19,8
Suncor Magrath (SCR2),30,10,2015,4,23,19,8
Suncor Wintering Hills (SCR4),88,2,2015,4,23,19,8
Ardenville Wind (ARD1),68,48,2015,4,23,19,9
Blackspring Ridge (BSR1),300,285,2015,4,23,19,9
Blue Trail Wind (BTR1),66,55,2015,4,23,19,9
Castle River #1 (CR1),39,25,2015,4,23,19,9
Castle Rock Wind Farm (CRR1),77,68,2015,4,23,19,9
Cowley Ridge (CRW1),38,21,2015,4,23,19,9
Enmax Taber (TAB1),81,11,2015,4,23,19,9
Ghost Pine (NEP1),82,2,2015,4,23,19,9
Halkirk Wind Power Facility (HAL1),150,11,2015,4,23,19,9
Kettles Hill (KHW1),63,54,2015,4,23,19,9
McBride Lake Windfarm (AKE1),73,63,2015,4,23,19,9
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,23,19,9
Soderglen Wind  (GWW1),71,57,2015,4,23,19,9
Summerview 1 (IEW1),66,54,2015,4,23,19,9
Summerview 2 (IEW2),66,29,2015,4,23,19,9
Suncor Chin Chute (SCR3),30,5,2015,4,23,19,9
Suncor Magrath (SCR2),30,10,2015,4,23,19,9
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,9
Ardenville Wind (ARD1),68,47,2015,4,23,19,10
Blackspring Ridge (BSR1),300,282,2015,4,23,19,10
Blue Trail Wind (BTR1),66,53,2015,4,23,19,10
Castle River #1 (CR1),39,25,2015,4,23,19,10
Castle Rock Wind Farm (CRR1),77,69,2015,4,23,19,10
Cowley Ridge (CRW1),38,20,2015,4,23,19,10
Enmax Taber (TAB1),81,11,2015,4,23,19,10
Ghost Pine (NEP1),82,3,2015,4,23,19,10
Halkirk Wind Power Facility (HAL1),150,12,2015,4,23,19,10
Kettles Hill (KHW1),63,53,2015,4,23,19,10
McBride Lake Windfarm (AKE1),73,63,2015,4,23,19,10
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,23,19,10
Soderglen Wind  (GWW1),71,56,2015,4,23,19,10
Summerview 1 (IEW1),66,53,2015,4,23,19,10
Summerview 2 (IEW2),66,30,2015,4,23,19,10
Suncor Chin Chute (SCR3),30,6,2015,4,23,19,10
Suncor Magrath (SCR2),30,11,2015,4,23,19,10
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,10
Ardenville Wind (ARD1),68,46,2015,4,23,19,11
Blackspring Ridge (BSR1),300,282,2015,4,23,19,11
Blue Trail Wind (BTR1),66,58,2015,4,23,19,11
Castle River #1 (CR1),39,25,2015,4,23,19,11
Castle Rock Wind Farm (CRR1),77,66,2015,4,23,19,11
Cowley Ridge (CRW1),38,21,2015,4,23,19,11
Enmax Taber (TAB1),81,11,2015,4,23,19,11
Ghost Pine (NEP1),82,2,2015,4,23,19,11
Halkirk Wind Power Facility (HAL1),150,13,2015,4,23,19,11
Kettles Hill (KHW1),63,56,2015,4,23,19,11
McBride Lake Windfarm (AKE1),73,63,2015,4,23,19,11
Oldman 2 Wind Farm 1 (OWF1),46,33,2015,4,23,19,11
Soderglen Wind  (GWW1),71,54,2015,4,23,19,11
Summerview 1 (IEW1),66,48,2015,4,23,19,11
Summerview 2 (IEW2),66,30,2015,4,23,19,11
Suncor Chin Chute (SCR3),30,6,2015,4,23,19,11
Suncor Magrath (SCR2),30,10,2015,4,23,19,11
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,11
Ardenville Wind (ARD1),68,48,2015,4,23,19,12
Blackspring Ridge (BSR1),300,277,2015,4,23,19,12
Blue Trail Wind (BTR1),66,57,2015,4,23,19,12
Castle River #1 (CR1),39,25,2015,4,23,19,12
Castle Rock Wind Farm (CRR1),77,67,2015,4,23,19,12
Cowley Ridge (CRW1),38,21,2015,4,23,19,12
Enmax Taber (TAB1),81,11,2015,4,23,19,12
Ghost Pine (NEP1),82,3,2015,4,23,19,12
Halkirk Wind Power Facility (HAL1),150,13,2015,4,23,19,12
Kettles Hill (KHW1),63,55,2015,4,23,19,12
McBride Lake Windfarm (AKE1),73,64,2015,4,23,19,12
Oldman 2 Wind Farm 1 (OWF1),46,33,2015,4,23,19,12
Soderglen Wind  (GWW1),71,54,2015,4,23,19,12
Summerview 1 (IEW1),66,48,2015,4,23,19,12
Summerview 2 (IEW2),66,28,2015,4,23,19,12
Suncor Chin Chute (SCR3),30,6,2015,4,23,19,12
Suncor Magrath (SCR2),30,11,2015,4,23,19,12
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,12
Ardenville Wind (ARD1),68,49,2015,4,23,19,13
Blackspring Ridge (BSR1),300,277,2015,4,23,19,13
Blue Trail Wind (BTR1),66,57,2015,4,23,19,13
Castle River #1 (CR1),39,25,2015,4,23,19,13
Castle Rock Wind Farm (CRR1),77,64,2015,4,23,19,13
Cowley Ridge (CRW1),38,22,2015,4,23,19,13
Enmax Taber (TAB1),81,11,2015,4,23,19,13
Ghost Pine (NEP1),82,3,2015,4,23,19,13
Halkirk Wind Power Facility (HAL1),150,13,2015,4,23,19,13
Kettles Hill (KHW1),63,52,2015,4,23,19,13
McBride Lake Windfarm (AKE1),73,63,2015,4,23,19,13
Oldman 2 Wind Farm 1 (OWF1),46,35,2015,4,23,19,13
Soderglen Wind  (GWW1),71,55,2015,4,23,19,13
Summerview 1 (IEW1),66,47,2015,4,23,19,13
Summerview 2 (IEW2),66,28,2015,4,23,19,13
Suncor Chin Chute (SCR3),30,6,2015,4,23,19,13
Suncor Magrath (SCR2),30,11,2015,4,23,19,13
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,13
Ardenville Wind (ARD1),68,48,2015,4,23,19,14
Blackspring Ridge (BSR1),300,276,2015,4,23,19,14
Blue Trail Wind (BTR1),66,56,2015,4,23,19,14
Castle River #1 (CR1),39,25,2015,4,23,19,14
Castle Rock Wind Farm (CRR1),77,63,2015,4,23,19,14
Cowley Ridge (CRW1),38,22,2015,4,23,19,14
Enmax Taber (TAB1),81,12,2015,4,23,19,14
Ghost Pine (NEP1),82,2,2015,4,23,19,14
Halkirk Wind Power Facility (HAL1),150,12,2015,4,23,19,14
Kettles Hill (KHW1),63,53,2015,4,23,19,14
McBride Lake Windfarm (AKE1),73,62,2015,4,23,19,14
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,14
Soderglen Wind  (GWW1),71,53,2015,4,23,19,14
Summerview 1 (IEW1),66,45,2015,4,23,19,14
Summerview 2 (IEW2),66,29,2015,4,23,19,14
Suncor Chin Chute (SCR3),30,6,2015,4,23,19,14
Suncor Magrath (SCR2),30,11,2015,4,23,19,14
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,14
Ardenville Wind (ARD1),68,46,2015,4,23,19,15
Blackspring Ridge (BSR1),300,274,2015,4,23,19,15
Blue Trail Wind (BTR1),66,56,2015,4,23,19,15
Castle River #1 (CR1),39,25,2015,4,23,19,15
Castle Rock Wind Farm (CRR1),77,63,2015,4,23,19,15
Cowley Ridge (CRW1),38,22,2015,4,23,19,15
Enmax Taber (TAB1),81,12,2015,4,23,19,15
Ghost Pine (NEP1),82,2,2015,4,23,19,15
Halkirk Wind Power Facility (HAL1),150,13,2015,4,23,19,15
Kettles Hill (KHW1),63,53,2015,4,23,19,15
McBride Lake Windfarm (AKE1),73,62,2015,4,23,19,15
Oldman 2 Wind Farm 1 (OWF1),46,39,2015,4,23,19,15
Soderglen Wind  (GWW1),71,54,2015,4,23,19,15
Summerview 1 (IEW1),66,41,2015,4,23,19,15
Summerview 2 (IEW2),66,27,2015,4,23,19,15
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,15
Suncor Magrath (SCR2),30,11,2015,4,23,19,15
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,15
Ardenville Wind (ARD1),68,45,2015,4,23,19,16
Blackspring Ridge (BSR1),300,276,2015,4,23,19,16
Blue Trail Wind (BTR1),66,56,2015,4,23,19,16
Castle River #1 (CR1),39,25,2015,4,23,19,16
Castle Rock Wind Farm (CRR1),77,64,2015,4,23,19,16
Cowley Ridge (CRW1),38,22,2015,4,23,19,16
Enmax Taber (TAB1),81,12,2015,4,23,19,16
Ghost Pine (NEP1),82,3,2015,4,23,19,16
Halkirk Wind Power Facility (HAL1),150,14,2015,4,23,19,16
Kettles Hill (KHW1),63,56,2015,4,23,19,16
McBride Lake Windfarm (AKE1),73,62,2015,4,23,19,16
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,16
Soderglen Wind  (GWW1),71,52,2015,4,23,19,16
Summerview 1 (IEW1),66,42,2015,4,23,19,16
Summerview 2 (IEW2),66,26,2015,4,23,19,16
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,16
Suncor Magrath (SCR2),30,11,2015,4,23,19,16
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,16
Ardenville Wind (ARD1),68,47,2015,4,23,19,17
Blackspring Ridge (BSR1),300,272,2015,4,23,19,17
Blue Trail Wind (BTR1),66,60,2015,4,23,19,17
Castle River #1 (CR1),39,27,2015,4,23,19,17
Castle Rock Wind Farm (CRR1),77,65,2015,4,23,19,17
Cowley Ridge (CRW1),38,23,2015,4,23,19,17
Enmax Taber (TAB1),81,12,2015,4,23,19,17
Ghost Pine (NEP1),82,2,2015,4,23,19,17
Halkirk Wind Power Facility (HAL1),150,14,2015,4,23,19,17
Kettles Hill (KHW1),63,58,2015,4,23,19,17
McBride Lake Windfarm (AKE1),73,59,2015,4,23,19,17
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,23,19,17
Soderglen Wind  (GWW1),71,54,2015,4,23,19,17
Summerview 1 (IEW1),66,39,2015,4,23,19,17
Summerview 2 (IEW2),66,23,2015,4,23,19,17
Suncor Chin Chute (SCR3),30,8,2015,4,23,19,17
Suncor Magrath (SCR2),30,11,2015,4,23,19,17
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,17
Ardenville Wind (ARD1),68,48,2015,4,23,19,18
Blackspring Ridge (BSR1),300,272,2015,4,23,19,18
Blue Trail Wind (BTR1),66,60,2015,4,23,19,18
Castle River #1 (CR1),39,25,2015,4,23,19,18
Castle Rock Wind Farm (CRR1),77,65,2015,4,23,19,18
Cowley Ridge (CRW1),38,22,2015,4,23,19,18
Enmax Taber (TAB1),81,12,2015,4,23,19,18
Ghost Pine (NEP1),82,2,2015,4,23,19,18
Halkirk Wind Power Facility (HAL1),150,15,2015,4,23,19,18
Kettles Hill (KHW1),63,60,2015,4,23,19,18
McBride Lake Windfarm (AKE1),73,59,2015,4,23,19,18
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,18
Soderglen Wind  (GWW1),71,53,2015,4,23,19,18
Summerview 1 (IEW1),66,39,2015,4,23,19,18
Summerview 2 (IEW2),66,27,2015,4,23,19,18
Suncor Chin Chute (SCR3),30,8,2015,4,23,19,18
Suncor Magrath (SCR2),30,12,2015,4,23,19,18
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,18
Ardenville Wind (ARD1),68,46,2015,4,23,19,19
Blackspring Ridge (BSR1),300,274,2015,4,23,19,19
Blue Trail Wind (BTR1),66,60,2015,4,23,19,19
Castle River #1 (CR1),39,25,2015,4,23,19,19
Castle Rock Wind Farm (CRR1),77,62,2015,4,23,19,19
Cowley Ridge (CRW1),38,22,2015,4,23,19,19
Enmax Taber (TAB1),81,12,2015,4,23,19,19
Ghost Pine (NEP1),82,2,2015,4,23,19,19
Halkirk Wind Power Facility (HAL1),150,16,2015,4,23,19,19
Kettles Hill (KHW1),63,56,2015,4,23,19,19
McBride Lake Windfarm (AKE1),73,59,2015,4,23,19,19
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,19
Soderglen Wind  (GWW1),71,51,2015,4,23,19,19
Summerview 1 (IEW1),66,37,2015,4,23,19,19
Summerview 2 (IEW2),66,25,2015,4,23,19,19
Suncor Chin Chute (SCR3),30,8,2015,4,23,19,19
Suncor Magrath (SCR2),30,12,2015,4,23,19,19
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,19
Ardenville Wind (ARD1),68,49,2015,4,23,19,20
Blackspring Ridge (BSR1),300,274,2015,4,23,19,20
Blue Trail Wind (BTR1),66,58,2015,4,23,19,20
Castle River #1 (CR1),39,25,2015,4,23,19,20
Castle Rock Wind Farm (CRR1),77,64,2015,4,23,19,20
Cowley Ridge (CRW1),38,23,2015,4,23,19,20
Enmax Taber (TAB1),81,12,2015,4,23,19,20
Ghost Pine (NEP1),82,3,2015,4,23,19,20
Halkirk Wind Power Facility (HAL1),150,16,2015,4,23,19,20
Kettles Hill (KHW1),63,56,2015,4,23,19,20
McBride Lake Windfarm (AKE1),73,59,2015,4,23,19,20
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,23,19,20
Soderglen Wind  (GWW1),71,52,2015,4,23,19,20
Summerview 1 (IEW1),66,37,2015,4,23,19,20
Summerview 2 (IEW2),66,24,2015,4,23,19,20
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,20
Suncor Magrath (SCR2),30,12,2015,4,23,19,20
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,20
Ardenville Wind (ARD1),68,49,2015,4,23,19,21
Blackspring Ridge (BSR1),300,277,2015,4,23,19,21
Blue Trail Wind (BTR1),66,59,2015,4,23,19,21
Castle River #1 (CR1),39,25,2015,4,23,19,21
Castle Rock Wind Farm (CRR1),77,63,2015,4,23,19,21
Cowley Ridge (CRW1),38,23,2015,4,23,19,21
Enmax Taber (TAB1),81,12,2015,4,23,19,21
Ghost Pine (NEP1),82,3,2015,4,23,19,21
Halkirk Wind Power Facility (HAL1),150,17,2015,4,23,19,21
Kettles Hill (KHW1),63,53,2015,4,23,19,21
McBride Lake Windfarm (AKE1),73,59,2015,4,23,19,21
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,21
Soderglen Wind  (GWW1),71,52,2015,4,23,19,21
Summerview 1 (IEW1),66,39,2015,4,23,19,21
Summerview 2 (IEW2),66,26,2015,4,23,19,21
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,21
Suncor Magrath (SCR2),30,12,2015,4,23,19,21
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,21
Ardenville Wind (ARD1),68,50,2015,4,23,19,22
Blackspring Ridge (BSR1),300,273,2015,4,23,19,22
Blue Trail Wind (BTR1),66,58,2015,4,23,19,22
Castle River #1 (CR1),39,25,2015,4,23,19,22
Castle Rock Wind Farm (CRR1),77,63,2015,4,23,19,22
Cowley Ridge (CRW1),38,22,2015,4,23,19,22
Enmax Taber (TAB1),81,11,2015,4,23,19,22
Ghost Pine (NEP1),82,3,2015,4,23,19,22
Halkirk Wind Power Facility (HAL1),150,18,2015,4,23,19,22
Kettles Hill (KHW1),63,53,2015,4,23,19,22
McBride Lake Windfarm (AKE1),73,57,2015,4,23,19,22
Oldman 2 Wind Farm 1 (OWF1),46,37,2015,4,23,19,22
Soderglen Wind  (GWW1),71,49,2015,4,23,19,22
Summerview 1 (IEW1),66,36,2015,4,23,19,22
Summerview 2 (IEW2),66,23,2015,4,23,19,22
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,22
Suncor Magrath (SCR2),30,13,2015,4,23,19,22
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,22
Ardenville Wind (ARD1),68,50,2015,4,23,19,23
Blackspring Ridge (BSR1),300,273,2015,4,23,19,23
Blue Trail Wind (BTR1),66,56,2015,4,23,19,23
Castle River #1 (CR1),39,29,2015,4,23,19,23
Castle Rock Wind Farm (CRR1),77,65,2015,4,23,19,23
Cowley Ridge (CRW1),38,23,2015,4,23,19,23
Enmax Taber (TAB1),81,11,2015,4,23,19,23
Ghost Pine (NEP1),82,3,2015,4,23,19,23
Halkirk Wind Power Facility (HAL1),150,18,2015,4,23,19,23
Kettles Hill (KHW1),63,56,2015,4,23,19,23
McBride Lake Windfarm (AKE1),73,56,2015,4,23,19,23
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,23,19,23
Soderglen Wind  (GWW1),71,50,2015,4,23,19,23
Summerview 1 (IEW1),66,36,2015,4,23,19,23
Summerview 2 (IEW2),66,25,2015,4,23,19,23
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,23
Suncor Magrath (SCR2),30,13,2015,4,23,19,23
Suncor Wintering Hills (SCR4),88,1,2015,4,23,19,23
Ardenville Wind (ARD1),68,49,2015,4,23,19,24
Blackspring Ridge (BSR1),300,274,2015,4,23,19,24
Blue Trail Wind (BTR1),66,58,2015,4,23,19,24
Castle River #1 (CR1),39,27,2015,4,23,19,24
Castle Rock Wind Farm (CRR1),77,63,2015,4,23,19,24
Cowley Ridge (CRW1),38,23,2015,4,23,19,24
Enmax Taber (TAB1),81,11,2015,4,23,19,24
Ghost Pine (NEP1),82,3,2015,4,23,19,24
Halkirk Wind Power Facility (HAL1),150,17,2015,4,23,19,24
Kettles Hill (KHW1),63,56,2015,4,23,19,24
McBride Lake Windfarm (AKE1),73,56,2015,4,23,19,24
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,23,19,24
Soderglen Wind  (GWW1),71,51,2015,4,23,19,24
Summerview 1 (IEW1),66,34,2015,4,23,19,24
Summerview 2 (IEW2),66,24,2015,4,23,19,24
Suncor Chin Chute (SCR3),30,7,2015,4,23,19,24
Suncor Magrath (SCR2),30,13,2015,4,23,19,24
Suncor Wintering Hills (SCR4),88,0,2015,4,23,19,24
Ardenville Wind (ARD1),68,49,2015,4,23,19,25
Blackspring Ridge (BSR1),300,274,2015,4,23,19,25
Blue Trail Wind (BTR1),66,57,2015,4,23,19,25
Castle River #1 (CR1),39,27,2015,4,23,19,25
Castle Rock Wind Farm (CRR1),77,61,2015,4,23,19,25
Cowley Ridge (CRW1),38,23,2015,4,23,19,25
Enmax Taber (TAB1),81,11,2015,4,23,19,25
Ghost Pine (NEP1),82,3,2015,4,23,19,25
Halkirk Wind Power Facility (HAL1),150,18,2015,4,23,19,25
Kettles Hill (KHW1),63,56,2015,4,23,19,25
McBride Lake Windfarm (AKE1),73,55,2015,4,23,19,25
