Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Suncor Magrath (SCR2),30,19,2015,4,22,7,3
Suncor Wintering Hills (SCR4),88,84,2015,4,22,7,3
Ardenville Wind (ARD1),68,36,2015,4,22,7,4
Blackspring Ridge (BSR1),300,11,2015,4,22,7,4
Blue Trail Wind (BTR1),66,31,2015,4,22,7,4
Castle River #1 (CR1),39,0,2015,4,22,7,4
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,7,4
Cowley Ridge (CRW1),38,2,2015,4,22,7,4
Enmax Taber (TAB1),81,61,2015,4,22,7,4
Ghost Pine (NEP1),82,45,2015,4,22,7,4
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,7,4
Kettles Hill (KHW1),63,9,2015,4,22,7,4
McBride Lake Windfarm (AKE1),73,23,2015,4,22,7,4
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,4
Soderglen Wind  (GWW1),71,28,2015,4,22,7,4
Summerview 1 (IEW1),66,21,2015,4,22,7,4
Summerview 2 (IEW2),66,12,2015,4,22,7,4
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,4
Suncor Magrath (SCR2),30,19,2015,4,22,7,4
Suncor Wintering Hills (SCR4),88,84,2015,4,22,7,4
Ardenville Wind (ARD1),68,36,2015,4,22,7,5
Blackspring Ridge (BSR1),300,12,2015,4,22,7,5
Blue Trail Wind (BTR1),66,31,2015,4,22,7,5
Castle River #1 (CR1),39,0,2015,4,22,7,5
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,7,5
Cowley Ridge (CRW1),38,2,2015,4,22,7,5
Enmax Taber (TAB1),81,61,2015,4,22,7,5
Ghost Pine (NEP1),82,44,2015,4,22,7,5
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,7,5
Kettles Hill (KHW1),63,12,2015,4,22,7,5
McBride Lake Windfarm (AKE1),73,22,2015,4,22,7,5
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,5
Soderglen Wind  (GWW1),71,29,2015,4,22,7,5
Summerview 1 (IEW1),66,21,2015,4,22,7,5
Summerview 2 (IEW2),66,12,2015,4,22,7,5
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,5
Suncor Magrath (SCR2),30,19,2015,4,22,7,5
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,5
Ardenville Wind (ARD1),68,35,2015,4,22,7,6
Blackspring Ridge (BSR1),300,12,2015,4,22,7,6
Blue Trail Wind (BTR1),66,30,2015,4,22,7,6
Castle River #1 (CR1),39,0,2015,4,22,7,6
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,6
Cowley Ridge (CRW1),38,2,2015,4,22,7,6
Enmax Taber (TAB1),81,62,2015,4,22,7,6
Ghost Pine (NEP1),82,45,2015,4,22,7,6
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,7,6
Kettles Hill (KHW1),63,12,2015,4,22,7,6
McBride Lake Windfarm (AKE1),73,22,2015,4,22,7,6
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,6
Soderglen Wind  (GWW1),71,28,2015,4,22,7,6
Summerview 1 (IEW1),66,22,2015,4,22,7,6
Summerview 2 (IEW2),66,13,2015,4,22,7,6
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,6
Suncor Magrath (SCR2),30,19,2015,4,22,7,6
Suncor Wintering Hills (SCR4),88,84,2015,4,22,7,6
Ardenville Wind (ARD1),68,34,2015,4,22,7,7
Blackspring Ridge (BSR1),300,12,2015,4,22,7,7
Blue Trail Wind (BTR1),66,30,2015,4,22,7,7
Castle River #1 (CR1),39,0,2015,4,22,7,7
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,7
Cowley Ridge (CRW1),38,3,2015,4,22,7,7
Enmax Taber (TAB1),81,61,2015,4,22,7,7
Ghost Pine (NEP1),82,46,2015,4,22,7,7
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,7,7
Kettles Hill (KHW1),63,11,2015,4,22,7,7
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,7
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,7
Soderglen Wind  (GWW1),71,28,2015,4,22,7,7
Summerview 1 (IEW1),66,20,2015,4,22,7,7
Summerview 2 (IEW2),66,13,2015,4,22,7,7
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,7
Suncor Magrath (SCR2),30,19,2015,4,22,7,7
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,7
Ardenville Wind (ARD1),68,34,2015,4,22,7,8
Blackspring Ridge (BSR1),300,12,2015,4,22,7,8
Blue Trail Wind (BTR1),66,29,2015,4,22,7,8
Castle River #1 (CR1),39,0,2015,4,22,7,8
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,8
Cowley Ridge (CRW1),38,3,2015,4,22,7,8
Enmax Taber (TAB1),81,60,2015,4,22,7,8
Ghost Pine (NEP1),82,46,2015,4,22,7,8
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,7,8
Kettles Hill (KHW1),63,12,2015,4,22,7,8
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,8
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,8
Soderglen Wind  (GWW1),71,28,2015,4,22,7,8
Summerview 1 (IEW1),66,21,2015,4,22,7,8
Summerview 2 (IEW2),66,16,2015,4,22,7,8
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,8
Suncor Magrath (SCR2),30,19,2015,4,22,7,8
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,8
Ardenville Wind (ARD1),68,34,2015,4,22,7,9
Blackspring Ridge (BSR1),300,12,2015,4,22,7,9
Blue Trail Wind (BTR1),66,29,2015,4,22,7,9
Castle River #1 (CR1),39,0,2015,4,22,7,9
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,9
Cowley Ridge (CRW1),38,3,2015,4,22,7,9
Enmax Taber (TAB1),81,60,2015,4,22,7,9
Ghost Pine (NEP1),82,46,2015,4,22,7,9
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,7,9
Kettles Hill (KHW1),63,13,2015,4,22,7,9
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,9
Oldman 2 Wind Farm 1 (OWF1),46,6,2015,4,22,7,9
Soderglen Wind  (GWW1),71,28,2015,4,22,7,9
Summerview 1 (IEW1),66,20,2015,4,22,7,9
Summerview 2 (IEW2),66,14,2015,4,22,7,9
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,9
Suncor Magrath (SCR2),30,18,2015,4,22,7,9
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,9
Ardenville Wind (ARD1),68,34,2015,4,22,7,10
Blackspring Ridge (BSR1),300,13,2015,4,22,7,10
Blue Trail Wind (BTR1),66,29,2015,4,22,7,10
Castle River #1 (CR1),39,0,2015,4,22,7,10
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,10
Cowley Ridge (CRW1),38,3,2015,4,22,7,10
Enmax Taber (TAB1),81,60,2015,4,22,7,10
Ghost Pine (NEP1),82,45,2015,4,22,7,10
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,7,10
Kettles Hill (KHW1),63,14,2015,4,22,7,10
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,10
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,7,10
Soderglen Wind  (GWW1),71,27,2015,4,22,7,10
Summerview 1 (IEW1),66,20,2015,4,22,7,10
Summerview 2 (IEW2),66,13,2015,4,22,7,10
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,10
Suncor Magrath (SCR2),30,18,2015,4,22,7,10
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,10
Ardenville Wind (ARD1),68,34,2015,4,22,7,11
Blackspring Ridge (BSR1),300,13,2015,4,22,7,11
Blue Trail Wind (BTR1),66,29,2015,4,22,7,11
Castle River #1 (CR1),39,0,2015,4,22,7,11
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,11
Cowley Ridge (CRW1),38,3,2015,4,22,7,11
Enmax Taber (TAB1),81,60,2015,4,22,7,11
Ghost Pine (NEP1),82,45,2015,4,22,7,11
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,7,11
Kettles Hill (KHW1),63,15,2015,4,22,7,11
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,11
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,11
Soderglen Wind  (GWW1),71,27,2015,4,22,7,11
Summerview 1 (IEW1),66,21,2015,4,22,7,11
Summerview 2 (IEW2),66,14,2015,4,22,7,11
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,11
Suncor Magrath (SCR2),30,18,2015,4,22,7,11
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,11
Ardenville Wind (ARD1),68,33,2015,4,22,7,12
Blackspring Ridge (BSR1),300,13,2015,4,22,7,12
Blue Trail Wind (BTR1),66,29,2015,4,22,7,12
Castle River #1 (CR1),39,0,2015,4,22,7,12
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,7,12
Cowley Ridge (CRW1),38,3,2015,4,22,7,12
Enmax Taber (TAB1),81,60,2015,4,22,7,12
Ghost Pine (NEP1),82,46,2015,4,22,7,12
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,7,12
Kettles Hill (KHW1),63,15,2015,4,22,7,12
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,12
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,12
Soderglen Wind  (GWW1),71,27,2015,4,22,7,12
Summerview 1 (IEW1),66,20,2015,4,22,7,12
Summerview 2 (IEW2),66,14,2015,4,22,7,12
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,12
Suncor Magrath (SCR2),30,18,2015,4,22,7,12
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,12
Ardenville Wind (ARD1),68,33,2015,4,22,7,13
Blackspring Ridge (BSR1),300,13,2015,4,22,7,13
Blue Trail Wind (BTR1),66,28,2015,4,22,7,13
Castle River #1 (CR1),39,0,2015,4,22,7,13
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,13
Cowley Ridge (CRW1),38,3,2015,4,22,7,13
Enmax Taber (TAB1),81,60,2015,4,22,7,13
Ghost Pine (NEP1),82,47,2015,4,22,7,13
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,7,13
Kettles Hill (KHW1),63,15,2015,4,22,7,13
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,13
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,13
Soderglen Wind  (GWW1),71,26,2015,4,22,7,13
Summerview 1 (IEW1),66,20,2015,4,22,7,13
Summerview 2 (IEW2),66,14,2015,4,22,7,13
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,13
Suncor Magrath (SCR2),30,18,2015,4,22,7,13
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,13
Ardenville Wind (ARD1),68,33,2015,4,22,7,14
Blackspring Ridge (BSR1),300,13,2015,4,22,7,14
Blue Trail Wind (BTR1),66,28,2015,4,22,7,14
Castle River #1 (CR1),39,0,2015,4,22,7,14
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,14
Cowley Ridge (CRW1),38,2,2015,4,22,7,14
Enmax Taber (TAB1),81,59,2015,4,22,7,14
Ghost Pine (NEP1),82,47,2015,4,22,7,14
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,7,14
Kettles Hill (KHW1),63,15,2015,4,22,7,14
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,14
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,14
Soderglen Wind  (GWW1),71,26,2015,4,22,7,14
Summerview 1 (IEW1),66,18,2015,4,22,7,14
Summerview 2 (IEW2),66,14,2015,4,22,7,14
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,14
Suncor Magrath (SCR2),30,18,2015,4,22,7,14
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,14
Ardenville Wind (ARD1),68,32,2015,4,22,7,15
Blackspring Ridge (BSR1),300,12,2015,4,22,7,15
Blue Trail Wind (BTR1),66,28,2015,4,22,7,15
Castle River #1 (CR1),39,0,2015,4,22,7,15
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,15
Cowley Ridge (CRW1),38,2,2015,4,22,7,15
Enmax Taber (TAB1),81,59,2015,4,22,7,15
Ghost Pine (NEP1),82,48,2015,4,22,7,15
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,7,15
Kettles Hill (KHW1),63,15,2015,4,22,7,15
McBride Lake Windfarm (AKE1),73,21,2015,4,22,7,15
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,15
Soderglen Wind  (GWW1),71,25,2015,4,22,7,15
Summerview 1 (IEW1),66,18,2015,4,22,7,15
Summerview 2 (IEW2),66,16,2015,4,22,7,15
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,15
Suncor Magrath (SCR2),30,18,2015,4,22,7,15
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,15
Ardenville Wind (ARD1),68,31,2015,4,22,7,16
Blackspring Ridge (BSR1),300,12,2015,4,22,7,16
Blue Trail Wind (BTR1),66,29,2015,4,22,7,16
Castle River #1 (CR1),39,0,2015,4,22,7,16
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,16
Cowley Ridge (CRW1),38,2,2015,4,22,7,16
Enmax Taber (TAB1),81,58,2015,4,22,7,16
Ghost Pine (NEP1),82,47,2015,4,22,7,16
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,7,16
Kettles Hill (KHW1),63,15,2015,4,22,7,16
McBride Lake Windfarm (AKE1),73,22,2015,4,22,7,16
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,16
Soderglen Wind  (GWW1),71,25,2015,4,22,7,16
Summerview 1 (IEW1),66,18,2015,4,22,7,16
Summerview 2 (IEW2),66,13,2015,4,22,7,16
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,16
Suncor Magrath (SCR2),30,18,2015,4,22,7,16
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,16
Ardenville Wind (ARD1),68,29,2015,4,22,7,17
Blackspring Ridge (BSR1),300,11,2015,4,22,7,17
Blue Trail Wind (BTR1),66,30,2015,4,22,7,17
Castle River #1 (CR1),39,0,2015,4,22,7,17
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,7,17
Cowley Ridge (CRW1),38,2,2015,4,22,7,17
Enmax Taber (TAB1),81,58,2015,4,22,7,17
Ghost Pine (NEP1),82,47,2015,4,22,7,17
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,7,17
Kettles Hill (KHW1),63,16,2015,4,22,7,17
McBride Lake Windfarm (AKE1),73,22,2015,4,22,7,17
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,17
Soderglen Wind  (GWW1),71,26,2015,4,22,7,17
Summerview 1 (IEW1),66,17,2015,4,22,7,17
Summerview 2 (IEW2),66,14,2015,4,22,7,17
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,17
Suncor Magrath (SCR2),30,18,2015,4,22,7,17
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,17
Ardenville Wind (ARD1),68,27,2015,4,22,7,18
Blackspring Ridge (BSR1),300,11,2015,4,22,7,18
Blue Trail Wind (BTR1),66,30,2015,4,22,7,18
Castle River #1 (CR1),39,0,2015,4,22,7,18
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,18
Cowley Ridge (CRW1),38,3,2015,4,22,7,18
Enmax Taber (TAB1),81,56,2015,4,22,7,18
Ghost Pine (NEP1),82,48,2015,4,22,7,18
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,7,18
Kettles Hill (KHW1),63,16,2015,4,22,7,18
McBride Lake Windfarm (AKE1),73,23,2015,4,22,7,18
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,18
Soderglen Wind  (GWW1),71,26,2015,4,22,7,18
Summerview 1 (IEW1),66,16,2015,4,22,7,18
Summerview 2 (IEW2),66,12,2015,4,22,7,18
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,18
Suncor Magrath (SCR2),30,18,2015,4,22,7,18
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,18
Ardenville Wind (ARD1),68,27,2015,4,22,7,19
Blackspring Ridge (BSR1),300,12,2015,4,22,7,19
Blue Trail Wind (BTR1),66,30,2015,4,22,7,19
Castle River #1 (CR1),39,0,2015,4,22,7,19
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,7,19
Cowley Ridge (CRW1),38,3,2015,4,22,7,19
Enmax Taber (TAB1),81,55,2015,4,22,7,19
Ghost Pine (NEP1),82,48,2015,4,22,7,19
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,7,19
Kettles Hill (KHW1),63,16,2015,4,22,7,19
McBride Lake Windfarm (AKE1),73,23,2015,4,22,7,19
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,19
Soderglen Wind  (GWW1),71,26,2015,4,22,7,19
Summerview 1 (IEW1),66,16,2015,4,22,7,19
Summerview 2 (IEW2),66,12,2015,4,22,7,19
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,19
Suncor Magrath (SCR2),30,18,2015,4,22,7,19
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,19
Ardenville Wind (ARD1),68,27,2015,4,22,7,20
Blackspring Ridge (BSR1),300,13,2015,4,22,7,20
Blue Trail Wind (BTR1),66,29,2015,4,22,7,20
Castle River #1 (CR1),39,1,2015,4,22,7,20
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,20
Cowley Ridge (CRW1),38,3,2015,4,22,7,20
Enmax Taber (TAB1),81,55,2015,4,22,7,20
Ghost Pine (NEP1),82,48,2015,4,22,7,20
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,7,20
Kettles Hill (KHW1),63,17,2015,4,22,7,20
McBride Lake Windfarm (AKE1),73,24,2015,4,22,7,20
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,22,7,20
Soderglen Wind  (GWW1),71,26,2015,4,22,7,20
Summerview 1 (IEW1),66,15,2015,4,22,7,20
Summerview 2 (IEW2),66,12,2015,4,22,7,20
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,20
Suncor Magrath (SCR2),30,18,2015,4,22,7,20
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,20
Ardenville Wind (ARD1),68,28,2015,4,22,7,21
Blackspring Ridge (BSR1),300,13,2015,4,22,7,21
Blue Trail Wind (BTR1),66,29,2015,4,22,7,21
Castle River #1 (CR1),39,1,2015,4,22,7,21
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,21
Cowley Ridge (CRW1),38,3,2015,4,22,7,21
Enmax Taber (TAB1),81,54,2015,4,22,7,21
Ghost Pine (NEP1),82,48,2015,4,22,7,21
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,7,21
Kettles Hill (KHW1),63,18,2015,4,22,7,21
McBride Lake Windfarm (AKE1),73,25,2015,4,22,7,21
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,22,7,21
Soderglen Wind  (GWW1),71,24,2015,4,22,7,21
Summerview 1 (IEW1),66,15,2015,4,22,7,21
Summerview 2 (IEW2),66,12,2015,4,22,7,21
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,21
Suncor Magrath (SCR2),30,18,2015,4,22,7,21
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,21
Ardenville Wind (ARD1),68,28,2015,4,22,7,22
Blackspring Ridge (BSR1),300,13,2015,4,22,7,22
Blue Trail Wind (BTR1),66,29,2015,4,22,7,22
Castle River #1 (CR1),39,1,2015,4,22,7,22
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,22
Cowley Ridge (CRW1),38,4,2015,4,22,7,22
Enmax Taber (TAB1),81,53,2015,4,22,7,22
Ghost Pine (NEP1),82,48,2015,4,22,7,22
Halkirk Wind Power Facility (HAL1),150,132,2015,4,22,7,22
Kettles Hill (KHW1),63,18,2015,4,22,7,22
McBride Lake Windfarm (AKE1),73,25,2015,4,22,7,22
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,22
Soderglen Wind  (GWW1),71,24,2015,4,22,7,22
Summerview 1 (IEW1),66,15,2015,4,22,7,22
Summerview 2 (IEW2),66,12,2015,4,22,7,22
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,22
Suncor Magrath (SCR2),30,19,2015,4,22,7,22
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,22
Ardenville Wind (ARD1),68,29,2015,4,22,7,23
Blackspring Ridge (BSR1),300,14,2015,4,22,7,23
Blue Trail Wind (BTR1),66,28,2015,4,22,7,23
Castle River #1 (CR1),39,1,2015,4,22,7,23
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,23
Cowley Ridge (CRW1),38,4,2015,4,22,7,23
Enmax Taber (TAB1),81,52,2015,4,22,7,23
Ghost Pine (NEP1),82,48,2015,4,22,7,23
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,7,23
Kettles Hill (KHW1),63,18,2015,4,22,7,23
McBride Lake Windfarm (AKE1),73,26,2015,4,22,7,23
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,23
Soderglen Wind  (GWW1),71,25,2015,4,22,7,23
Summerview 1 (IEW1),66,14,2015,4,22,7,23
Summerview 2 (IEW2),66,12,2015,4,22,7,23
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,23
Suncor Magrath (SCR2),30,19,2015,4,22,7,23
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,23
Ardenville Wind (ARD1),68,28,2015,4,22,7,24
Blackspring Ridge (BSR1),300,14,2015,4,22,7,24
Blue Trail Wind (BTR1),66,29,2015,4,22,7,24
Castle River #1 (CR1),39,1,2015,4,22,7,24
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,7,24
Cowley Ridge (CRW1),38,4,2015,4,22,7,24
Enmax Taber (TAB1),81,52,2015,4,22,7,24
Ghost Pine (NEP1),82,48,2015,4,22,7,24
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,7,24
Kettles Hill (KHW1),63,18,2015,4,22,7,24
McBride Lake Windfarm (AKE1),73,26,2015,4,22,7,24
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,7,24
Soderglen Wind  (GWW1),71,25,2015,4,22,7,24
Summerview 1 (IEW1),66,14,2015,4,22,7,24
Summerview 2 (IEW2),66,11,2015,4,22,7,24
Suncor Chin Chute (SCR3),30,1,2015,4,22,7,24
Suncor Magrath (SCR2),30,19,2015,4,22,7,24
Suncor Wintering Hills (SCR4),88,85,2015,4,22,7,24
Ardenville Wind (ARD1),68,27,2015,4,22,7,25
Blackspring Ridge (BSR1),300,13,2015,4,22,7,25
Blue Trail Wind (BTR1),66,28,2015,4,22,7,25
Castle River #1 (CR1),39,1,2015,4,22,7,25
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,7,25
Cowley Ridge (CRW1),38,5,2015,4,22,7,25
Enmax Taber (TAB1),81,52,2015,4,22,7,25
Ghost Pine (NEP1),82,48,2015,4,22,7,25
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,7,25
Kettles Hill (KHW1),63,19,2015,4,22,7,25
McBride Lake Windfarm (AKE1),73,27,2015,4,22,7,25
