Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,5
Cowley Ridge (CRW1),38,1,2015,4,22,6,5
Enmax Taber (TAB1),81,65,2015,4,22,6,5
Ghost Pine (NEP1),82,41,2015,4,22,6,5
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,6,5
Kettles Hill (KHW1),63,3,2015,4,22,6,5
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,5
Oldman 2 Wind Farm 1 (OWF1),46,8,2015,4,22,6,5
Soderglen Wind  (GWW1),71,15,2015,4,22,6,5
Summerview 1 (IEW1),66,27,2015,4,22,6,5
Summerview 2 (IEW2),66,15,2015,4,22,6,5
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,5
Suncor Magrath (SCR2),30,10,2015,4,22,6,5
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,5
Ardenville Wind (ARD1),68,21,2015,4,22,6,6
Blackspring Ridge (BSR1),300,0,2015,4,22,6,6
Blue Trail Wind (BTR1),66,35,2015,4,22,6,6
Castle River #1 (CR1),39,0,2015,4,22,6,6
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,6
Cowley Ridge (CRW1),38,1,2015,4,22,6,6
Enmax Taber (TAB1),81,65,2015,4,22,6,6
Ghost Pine (NEP1),82,41,2015,4,22,6,6
Halkirk Wind Power Facility (HAL1),150,132,2015,4,22,6,6
Kettles Hill (KHW1),63,4,2015,4,22,6,6
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,6
Oldman 2 Wind Farm 1 (OWF1),46,8,2015,4,22,6,6
Soderglen Wind  (GWW1),71,16,2015,4,22,6,6
Summerview 1 (IEW1),66,27,2015,4,22,6,6
Summerview 2 (IEW2),66,16,2015,4,22,6,6
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,6
Suncor Magrath (SCR2),30,11,2015,4,22,6,6
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,6
Ardenville Wind (ARD1),68,22,2015,4,22,6,7
Blackspring Ridge (BSR1),300,1,2015,4,22,6,7
Blue Trail Wind (BTR1),66,36,2015,4,22,6,7
Castle River #1 (CR1),39,0,2015,4,22,6,7
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,7
Cowley Ridge (CRW1),38,1,2015,4,22,6,7
Enmax Taber (TAB1),81,65,2015,4,22,6,7
Ghost Pine (NEP1),82,42,2015,4,22,6,7
Halkirk Wind Power Facility (HAL1),150,131,2015,4,22,6,7
Kettles Hill (KHW1),63,5,2015,4,22,6,7
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,7
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,22,6,7
Soderglen Wind  (GWW1),71,16,2015,4,22,6,7
Summerview 1 (IEW1),66,27,2015,4,22,6,7
Summerview 2 (IEW2),66,16,2015,4,22,6,7
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,7
Suncor Magrath (SCR2),30,12,2015,4,22,6,7
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,7
Ardenville Wind (ARD1),68,22,2015,4,22,6,8
Blackspring Ridge (BSR1),300,1,2015,4,22,6,8
Blue Trail Wind (BTR1),66,36,2015,4,22,6,8
Castle River #1 (CR1),39,0,2015,4,22,6,8
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,6,8
Cowley Ridge (CRW1),38,1,2015,4,22,6,8
Enmax Taber (TAB1),81,65,2015,4,22,6,8
Ghost Pine (NEP1),82,42,2015,4,22,6,8
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,6,8
Kettles Hill (KHW1),63,5,2015,4,22,6,8
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,8
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,22,6,8
Soderglen Wind  (GWW1),71,17,2015,4,22,6,8
Summerview 1 (IEW1),66,27,2015,4,22,6,8
Summerview 2 (IEW2),66,16,2015,4,22,6,8
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,8
Suncor Magrath (SCR2),30,12,2015,4,22,6,8
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,8
Ardenville Wind (ARD1),68,22,2015,4,22,6,9
Blackspring Ridge (BSR1),300,1,2015,4,22,6,9
Blue Trail Wind (BTR1),66,36,2015,4,22,6,9
Castle River #1 (CR1),39,0,2015,4,22,6,9
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,6,9
Cowley Ridge (CRW1),38,1,2015,4,22,6,9
Enmax Taber (TAB1),81,64,2015,4,22,6,9
Ghost Pine (NEP1),82,43,2015,4,22,6,9
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,6,9
Kettles Hill (KHW1),63,3,2015,4,22,6,9
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,9
Oldman 2 Wind Farm 1 (OWF1),46,7,2015,4,22,6,9
Soderglen Wind  (GWW1),71,17,2015,4,22,6,9
Summerview 1 (IEW1),66,26,2015,4,22,6,9
Summerview 2 (IEW2),66,16,2015,4,22,6,9
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,9
Suncor Magrath (SCR2),30,12,2015,4,22,6,9
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,9
Ardenville Wind (ARD1),68,22,2015,4,22,6,10
Blackspring Ridge (BSR1),300,1,2015,4,22,6,10
Blue Trail Wind (BTR1),66,36,2015,4,22,6,10
Castle River #1 (CR1),39,0,2015,4,22,6,10
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,10
Cowley Ridge (CRW1),38,1,2015,4,22,6,10
Enmax Taber (TAB1),81,63,2015,4,22,6,10
Ghost Pine (NEP1),82,43,2015,4,22,6,10
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,6,10
Kettles Hill (KHW1),63,3,2015,4,22,6,10
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,10
Oldman 2 Wind Farm 1 (OWF1),46,6,2015,4,22,6,10
Soderglen Wind  (GWW1),71,17,2015,4,22,6,10
Summerview 1 (IEW1),66,26,2015,4,22,6,10
Summerview 2 (IEW2),66,16,2015,4,22,6,10
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,10
Suncor Magrath (SCR2),30,12,2015,4,22,6,10
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,10
Ardenville Wind (ARD1),68,22,2015,4,22,6,11
Blackspring Ridge (BSR1),300,2,2015,4,22,6,11
Blue Trail Wind (BTR1),66,37,2015,4,22,6,11
Castle River #1 (CR1),39,0,2015,4,22,6,11
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,6,11
Cowley Ridge (CRW1),38,1,2015,4,22,6,11
Enmax Taber (TAB1),81,63,2015,4,22,6,11
Ghost Pine (NEP1),82,43,2015,4,22,6,11
Halkirk Wind Power Facility (HAL1),150,130,2015,4,22,6,11
Kettles Hill (KHW1),63,2,2015,4,22,6,11
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,11
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,6,11
Soderglen Wind  (GWW1),71,17,2015,4,22,6,11
Summerview 1 (IEW1),66,27,2015,4,22,6,11
Summerview 2 (IEW2),66,15,2015,4,22,6,11
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,11
Suncor Magrath (SCR2),30,13,2015,4,22,6,11
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,11
Ardenville Wind (ARD1),68,23,2015,4,22,6,12
Blackspring Ridge (BSR1),300,1,2015,4,22,6,12
Blue Trail Wind (BTR1),66,37,2015,4,22,6,12
Castle River #1 (CR1),39,0,2015,4,22,6,12
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,12
Cowley Ridge (CRW1),38,1,2015,4,22,6,12
Enmax Taber (TAB1),81,63,2015,4,22,6,12
Ghost Pine (NEP1),82,43,2015,4,22,6,12
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,6,12
Kettles Hill (KHW1),63,3,2015,4,22,6,12
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,12
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,6,12
Soderglen Wind  (GWW1),71,17,2015,4,22,6,12
Summerview 1 (IEW1),66,27,2015,4,22,6,12
Summerview 2 (IEW2),66,15,2015,4,22,6,12
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,12
Suncor Magrath (SCR2),30,13,2015,4,22,6,12
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,12
Ardenville Wind (ARD1),68,23,2015,4,22,6,13
Blackspring Ridge (BSR1),300,1,2015,4,22,6,13
Blue Trail Wind (BTR1),66,37,2015,4,22,6,13
Castle River #1 (CR1),39,0,2015,4,22,6,13
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,6,13
Cowley Ridge (CRW1),38,1,2015,4,22,6,13
Enmax Taber (TAB1),81,63,2015,4,22,6,13
Ghost Pine (NEP1),82,44,2015,4,22,6,13
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,6,13
Kettles Hill (KHW1),63,0,2015,4,22,6,13
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,13
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,6,13
Soderglen Wind  (GWW1),71,16,2015,4,22,6,13
Summerview 1 (IEW1),66,25,2015,4,22,6,13
Summerview 2 (IEW2),66,15,2015,4,22,6,13
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,13
Suncor Magrath (SCR2),30,14,2015,4,22,6,13
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,13
Ardenville Wind (ARD1),68,25,2015,4,22,6,14
Blackspring Ridge (BSR1),300,1,2015,4,22,6,14
Blue Trail Wind (BTR1),66,36,2015,4,22,6,14
Castle River #1 (CR1),39,0,2015,4,22,6,14
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,14
Cowley Ridge (CRW1),38,1,2015,4,22,6,14
Enmax Taber (TAB1),81,63,2015,4,22,6,14
Ghost Pine (NEP1),82,42,2015,4,22,6,14
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,6,14
Kettles Hill (KHW1),63,0,2015,4,22,6,14
McBride Lake Windfarm (AKE1),73,29,2015,4,22,6,14
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,22,6,14
Soderglen Wind  (GWW1),71,16,2015,4,22,6,14
Summerview 1 (IEW1),66,26,2015,4,22,6,14
Summerview 2 (IEW2),66,15,2015,4,22,6,14
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,14
Suncor Magrath (SCR2),30,14,2015,4,22,6,14
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,14
Ardenville Wind (ARD1),68,25,2015,4,22,6,15
Blackspring Ridge (BSR1),300,2,2015,4,22,6,15
Blue Trail Wind (BTR1),66,36,2015,4,22,6,15
Castle River #1 (CR1),39,0,2015,4,22,6,15
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,6,15
Cowley Ridge (CRW1),38,1,2015,4,22,6,15
Enmax Taber (TAB1),81,62,2015,4,22,6,15
Ghost Pine (NEP1),82,43,2015,4,22,6,15
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,6,15
Kettles Hill (KHW1),63,4,2015,4,22,6,15
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,15
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,15
Soderglen Wind  (GWW1),71,16,2015,4,22,6,15
Summerview 1 (IEW1),66,25,2015,4,22,6,15
Summerview 2 (IEW2),66,15,2015,4,22,6,15
Suncor Chin Chute (SCR3),30,4,2015,4,22,6,15
Suncor Magrath (SCR2),30,14,2015,4,22,6,15
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,15
Ardenville Wind (ARD1),68,25,2015,4,22,6,16
Blackspring Ridge (BSR1),300,1,2015,4,22,6,16
Blue Trail Wind (BTR1),66,36,2015,4,22,6,16
Castle River #1 (CR1),39,0,2015,4,22,6,16
Castle Rock Wind Farm (CRR1),77,10,2015,4,22,6,16
Cowley Ridge (CRW1),38,1,2015,4,22,6,16
Enmax Taber (TAB1),81,62,2015,4,22,6,16
Ghost Pine (NEP1),82,42,2015,4,22,6,16
Halkirk Wind Power Facility (HAL1),150,129,2015,4,22,6,16
Kettles Hill (KHW1),63,5,2015,4,22,6,16
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,16
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,16
Soderglen Wind  (GWW1),71,16,2015,4,22,6,16
Summerview 1 (IEW1),66,25,2015,4,22,6,16
Summerview 2 (IEW2),66,15,2015,4,22,6,16
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,16
Suncor Magrath (SCR2),30,15,2015,4,22,6,16
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,16
Ardenville Wind (ARD1),68,24,2015,4,22,6,17
Blackspring Ridge (BSR1),300,2,2015,4,22,6,17
Blue Trail Wind (BTR1),66,36,2015,4,22,6,17
Castle River #1 (CR1),39,0,2015,4,22,6,17
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,17
Cowley Ridge (CRW1),38,1,2015,4,22,6,17
Enmax Taber (TAB1),81,61,2015,4,22,6,17
Ghost Pine (NEP1),82,42,2015,4,22,6,17
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,6,17
Kettles Hill (KHW1),63,2,2015,4,22,6,17
McBride Lake Windfarm (AKE1),73,29,2015,4,22,6,17
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,17
Soderglen Wind  (GWW1),71,16,2015,4,22,6,17
Summerview 1 (IEW1),66,24,2015,4,22,6,17
Summerview 2 (IEW2),66,15,2015,4,22,6,17
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,17
Suncor Magrath (SCR2),30,15,2015,4,22,6,17
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,17
Ardenville Wind (ARD1),68,27,2015,4,22,6,18
Blackspring Ridge (BSR1),300,2,2015,4,22,6,18
Blue Trail Wind (BTR1),66,36,2015,4,22,6,18
Castle River #1 (CR1),39,0,2015,4,22,6,18
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,6,18
Cowley Ridge (CRW1),38,1,2015,4,22,6,18
Enmax Taber (TAB1),81,61,2015,4,22,6,18
Ghost Pine (NEP1),82,41,2015,4,22,6,18
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,6,18
Kettles Hill (KHW1),63,3,2015,4,22,6,18
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,18
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,18
Soderglen Wind  (GWW1),71,16,2015,4,22,6,18
Summerview 1 (IEW1),66,25,2015,4,22,6,18
Summerview 2 (IEW2),66,15,2015,4,22,6,18
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,18
Suncor Magrath (SCR2),30,15,2015,4,22,6,18
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,18
Ardenville Wind (ARD1),68,26,2015,4,22,6,19
Blackspring Ridge (BSR1),300,2,2015,4,22,6,19
Blue Trail Wind (BTR1),66,36,2015,4,22,6,19
Castle River #1 (CR1),39,0,2015,4,22,6,19
Castle Rock Wind Farm (CRR1),77,13,2015,4,22,6,19
Cowley Ridge (CRW1),38,1,2015,4,22,6,19
Enmax Taber (TAB1),81,62,2015,4,22,6,19
Ghost Pine (NEP1),82,42,2015,4,22,6,19
Halkirk Wind Power Facility (HAL1),150,128,2015,4,22,6,19
Kettles Hill (KHW1),63,3,2015,4,22,6,19
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,19
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,22,6,19
Soderglen Wind  (GWW1),71,16,2015,4,22,6,19
Summerview 1 (IEW1),66,25,2015,4,22,6,19
Summerview 2 (IEW2),66,13,2015,4,22,6,19
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,19
Suncor Magrath (SCR2),30,15,2015,4,22,6,19
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,19
Ardenville Wind (ARD1),68,27,2015,4,22,6,20
Blackspring Ridge (BSR1),300,2,2015,4,22,6,20
Blue Trail Wind (BTR1),66,36,2015,4,22,6,20
Castle River #1 (CR1),39,0,2015,4,22,6,20
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,20
Cowley Ridge (CRW1),38,1,2015,4,22,6,20
Enmax Taber (TAB1),81,62,2015,4,22,6,20
Ghost Pine (NEP1),82,41,2015,4,22,6,20
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,6,20
Kettles Hill (KHW1),63,4,2015,4,22,6,20
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,20
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,20
Soderglen Wind  (GWW1),71,16,2015,4,22,6,20
Summerview 1 (IEW1),66,25,2015,4,22,6,20
Summerview 2 (IEW2),66,13,2015,4,22,6,20
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,20
Suncor Magrath (SCR2),30,15,2015,4,22,6,20
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,20
Ardenville Wind (ARD1),68,28,2015,4,22,6,21
Blackspring Ridge (BSR1),300,2,2015,4,22,6,21
Blue Trail Wind (BTR1),66,36,2015,4,22,6,21
Castle River #1 (CR1),39,0,2015,4,22,6,21
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,6,21
Cowley Ridge (CRW1),38,1,2015,4,22,6,21
Enmax Taber (TAB1),81,61,2015,4,22,6,21
Ghost Pine (NEP1),82,40,2015,4,22,6,21
Halkirk Wind Power Facility (HAL1),150,126,2015,4,22,6,21
Kettles Hill (KHW1),63,3,2015,4,22,6,21
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,21
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,21
Soderglen Wind  (GWW1),71,16,2015,4,22,6,21
Summerview 1 (IEW1),66,25,2015,4,22,6,21
Summerview 2 (IEW2),66,13,2015,4,22,6,21
Suncor Chin Chute (SCR3),30,3,2015,4,22,6,21
Suncor Magrath (SCR2),30,15,2015,4,22,6,21
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,21
Ardenville Wind (ARD1),68,27,2015,4,22,6,22
Blackspring Ridge (BSR1),300,2,2015,4,22,6,22
Blue Trail Wind (BTR1),66,36,2015,4,22,6,22
Castle River #1 (CR1),39,0,2015,4,22,6,22
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,6,22
Cowley Ridge (CRW1),38,1,2015,4,22,6,22
Enmax Taber (TAB1),81,60,2015,4,22,6,22
Ghost Pine (NEP1),82,41,2015,4,22,6,22
Halkirk Wind Power Facility (HAL1),150,127,2015,4,22,6,22
Kettles Hill (KHW1),63,3,2015,4,22,6,22
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,22
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,22
Soderglen Wind  (GWW1),71,16,2015,4,22,6,22
Summerview 1 (IEW1),66,24,2015,4,22,6,22
Summerview 2 (IEW2),66,13,2015,4,22,6,22
Suncor Chin Chute (SCR3),30,2,2015,4,22,6,22
Suncor Magrath (SCR2),30,15,2015,4,22,6,22
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,22
Ardenville Wind (ARD1),68,27,2015,4,22,6,23
Blackspring Ridge (BSR1),300,2,2015,4,22,6,23
Blue Trail Wind (BTR1),66,36,2015,4,22,6,23
Castle River #1 (CR1),39,0,2015,4,22,6,23
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,6,23
Cowley Ridge (CRW1),38,1,2015,4,22,6,23
Enmax Taber (TAB1),81,60,2015,4,22,6,23
Ghost Pine (NEP1),82,41,2015,4,22,6,23
Halkirk Wind Power Facility (HAL1),150,126,2015,4,22,6,23
Kettles Hill (KHW1),63,3,2015,4,22,6,23
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,23
Oldman 2 Wind Farm 1 (OWF1),46,3,2015,4,22,6,23
Soderglen Wind  (GWW1),71,15,2015,4,22,6,23
Summerview 1 (IEW1),66,25,2015,4,22,6,23
Summerview 2 (IEW2),66,12,2015,4,22,6,23
Suncor Chin Chute (SCR3),30,2,2015,4,22,6,23
Suncor Magrath (SCR2),30,16,2015,4,22,6,23
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,23
Ardenville Wind (ARD1),68,28,2015,4,22,6,24
Blackspring Ridge (BSR1),300,2,2015,4,22,6,24
Blue Trail Wind (BTR1),66,37,2015,4,22,6,24
Castle River #1 (CR1),39,0,2015,4,22,6,24
Castle Rock Wind Farm (CRR1),77,11,2015,4,22,6,24
Cowley Ridge (CRW1),38,1,2015,4,22,6,24
Enmax Taber (TAB1),81,60,2015,4,22,6,24
Ghost Pine (NEP1),82,41,2015,4,22,6,24
Halkirk Wind Power Facility (HAL1),150,126,2015,4,22,6,24
Kettles Hill (KHW1),63,4,2015,4,22,6,24
McBride Lake Windfarm (AKE1),73,28,2015,4,22,6,24
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,22,6,24
Soderglen Wind  (GWW1),71,15,2015,4,22,6,24
Summerview 1 (IEW1),66,25,2015,4,22,6,24
Summerview 2 (IEW2),66,10,2015,4,22,6,24
Suncor Chin Chute (SCR3),30,2,2015,4,22,6,24
Suncor Magrath (SCR2),30,16,2015,4,22,6,24
Suncor Wintering Hills (SCR4),88,84,2015,4,22,6,24
Ardenville Wind (ARD1),68,28,2015,4,22,6,25
Blackspring Ridge (BSR1),300,2,2015,4,22,6,25
Blue Trail Wind (BTR1),66,37,2015,4,22,6,25
Castle River #1 (CR1),39,0,2015,4,22,6,25
Castle Rock Wind Farm (CRR1),77,12,2015,4,22,6,25
Cowley Ridge (CRW1),38,1,2015,4,22,6,25
Enmax Taber (TAB1),81,60,2015,4,22,6,25
Ghost Pine (NEP1),82,40,2015,4,22,6,25
Halkirk Wind Power Facility (HAL1),150,126,2015,4,22,6,25
Kettles Hill (KHW1),63,3,2015,4,22,6,25
McBride Lake Windfarm (AKE1),73,27,2015,4,22,6,25
