Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Suncor Wintering Hills (SCR4),88,59,2015,4,1,4,4
Ardenville Wind (ARD1),68,60,2015,4,1,4,5
Blackspring Ridge (BSR1),300,18,2015,4,1,4,5
Blue Trail Wind (BTR1),66,1,2015,4,1,4,5
Castle River #1 (CR1),39,9,2015,4,1,4,5
Castle Rock Wind Farm (CRR1),77,22,2015,4,1,4,5
Cowley Ridge (CRWD),38,3,2015,4,1,4,5
Enmax Taber (TAB1),81,3,2015,4,1,4,5
Ghost Pine (NEP1),82,54,2015,4,1,4,5
Halkirk Wind Power Facility (HAL1),150,137,2015,4,1,4,5
Kettles Hill (KHW1),63,58,2015,4,1,4,5
McBride Lake Windfarm (AKE1),73,33,2015,4,1,4,5
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,1,4,5
Soderglen Wind  (GWW1),71,68,2015,4,1,4,5
Summerview 1 (IEW1),66,27,2015,4,1,4,5
Summerview 2 (IEW2),66,39,2015,4,1,4,5
Suncor Chin Chute (SCR3),30,2,2015,4,1,4,5
Suncor Magrath (SCR2),30,6,2015,4,1,4,5
Suncor Wintering Hills (SCR4),88,60,2015,4,1,4,5
Ardenville Wind (ARD1),68,60,2015,4,1,4,6
Blackspring Ridge (BSR1),300,18,2015,4,1,4,6
Blue Trail Wind (BTR1),66,1,2015,4,1,4,6
Castle River #1 (CR1),39,9,2015,4,1,4,6
Castle Rock Wind Farm (CRR1),77,23,2015,4,1,4,6
Cowley Ridge (CRWD),38,4,2015,4,1,4,6
Enmax Taber (TAB1),81,3,2015,4,1,4,6
Ghost Pine (NEP1),82,55,2015,4,1,4,6
Halkirk Wind Power Facility (HAL1),150,139,2015,4,1,4,6
Kettles Hill (KHW1),63,59,2015,4,1,4,6
McBride Lake Windfarm (AKE1),73,34,2015,4,1,4,6
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,1,4,6
Soderglen Wind  (GWW1),71,68,2015,4,1,4,6
Summerview 1 (IEW1),66,29,2015,4,1,4,6
Summerview 2 (IEW2),66,39,2015,4,1,4,6
Suncor Chin Chute (SCR3),30,2,2015,4,1,4,6
Suncor Magrath (SCR2),30,6,2015,4,1,4,6
Suncor Wintering Hills (SCR4),88,60,2015,4,1,4,6
Ardenville Wind (ARD1),68,60,2015,4,1,4,7
Blackspring Ridge (BSR1),300,19,2015,4,1,4,7
Blue Trail Wind (BTR1),66,1,2015,4,1,4,7
Castle River #1 (CR1),39,9,2015,4,1,4,7
Castle Rock Wind Farm (CRR1),77,25,2015,4,1,4,7
Cowley Ridge (CRWD),38,4,2015,4,1,4,7
Enmax Taber (TAB1),81,3,2015,4,1,4,7
Ghost Pine (NEP1),82,55,2015,4,1,4,7
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,7
Kettles Hill (KHW1),63,59,2015,4,1,4,7
McBride Lake Windfarm (AKE1),73,33,2015,4,1,4,7
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,1,4,7
Soderglen Wind  (GWW1),71,68,2015,4,1,4,7
Summerview 1 (IEW1),66,29,2015,4,1,4,7
Summerview 2 (IEW2),66,40,2015,4,1,4,7
Suncor Chin Chute (SCR3),30,2,2015,4,1,4,7
Suncor Magrath (SCR2),30,6,2015,4,1,4,7
Suncor Wintering Hills (SCR4),88,62,2015,4,1,4,7
Ardenville Wind (ARD1),68,61,2015,4,1,4,8
Blackspring Ridge (BSR1),300,18,2015,4,1,4,8
Blue Trail Wind (BTR1),66,1,2015,4,1,4,8
Castle River #1 (CR1),39,9,2015,4,1,4,8
Castle Rock Wind Farm (CRR1),77,25,2015,4,1,4,8
Cowley Ridge (CRWD),38,4,2015,4,1,4,8
Enmax Taber (TAB1),81,3,2015,4,1,4,8
Ghost Pine (NEP1),82,56,2015,4,1,4,8
Halkirk Wind Power Facility (HAL1),150,136,2015,4,1,4,8
Kettles Hill (KHW1),63,58,2015,4,1,4,8
McBride Lake Windfarm (AKE1),73,35,2015,4,1,4,8
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,1,4,8
Soderglen Wind  (GWW1),71,68,2015,4,1,4,8
Summerview 1 (IEW1),66,30,2015,4,1,4,8
Summerview 2 (IEW2),66,40,2015,4,1,4,8
Suncor Chin Chute (SCR3),30,2,2015,4,1,4,8
Suncor Magrath (SCR2),30,6,2015,4,1,4,8
Suncor Wintering Hills (SCR4),88,61,2015,4,1,4,8
Ardenville Wind (ARD1),68,61,2015,4,1,4,9
Blackspring Ridge (BSR1),300,20,2015,4,1,4,9
Blue Trail Wind (BTR1),66,1,2015,4,1,4,9
Castle River #1 (CR1),39,9,2015,4,1,4,9
Castle Rock Wind Farm (CRR1),77,28,2015,4,1,4,9
Cowley Ridge (CRWD),38,4,2015,4,1,4,9
Enmax Taber (TAB1),81,3,2015,4,1,4,9
Ghost Pine (NEP1),82,57,2015,4,1,4,9
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,9
Kettles Hill (KHW1),63,58,2015,4,1,4,9
McBride Lake Windfarm (AKE1),73,36,2015,4,1,4,9
Oldman 2 Wind Farm 1 (OWF1),46,44,2015,4,1,4,9
Soderglen Wind  (GWW1),71,68,2015,4,1,4,9
Summerview 1 (IEW1),66,30,2015,4,1,4,9
Summerview 2 (IEW2),66,40,2015,4,1,4,9
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,9
Suncor Magrath (SCR2),30,5,2015,4,1,4,9
Suncor Wintering Hills (SCR4),88,60,2015,4,1,4,9
Ardenville Wind (ARD1),68,62,2015,4,1,4,10
Blackspring Ridge (BSR1),300,20,2015,4,1,4,10
Blue Trail Wind (BTR1),66,1,2015,4,1,4,10
Castle River #1 (CR1),39,9,2015,4,1,4,10
Castle Rock Wind Farm (CRR1),77,28,2015,4,1,4,10
Cowley Ridge (CRWD),38,5,2015,4,1,4,10
Enmax Taber (TAB1),81,3,2015,4,1,4,10
Ghost Pine (NEP1),82,58,2015,4,1,4,10
Halkirk Wind Power Facility (HAL1),150,135,2015,4,1,4,10
Kettles Hill (KHW1),63,59,2015,4,1,4,10
McBride Lake Windfarm (AKE1),73,36,2015,4,1,4,10
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,1,4,10
Soderglen Wind  (GWW1),71,68,2015,4,1,4,10
Summerview 1 (IEW1),66,30,2015,4,1,4,10
Summerview 2 (IEW2),66,41,2015,4,1,4,10
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,10
Suncor Magrath (SCR2),30,3,2015,4,1,4,10
Suncor Wintering Hills (SCR4),88,61,2015,4,1,4,10
Ardenville Wind (ARD1),68,61,2015,4,1,4,11
Blackspring Ridge (BSR1),300,21,2015,4,1,4,11
Blue Trail Wind (BTR1),66,1,2015,4,1,4,11
Castle River #1 (CR1),39,9,2015,4,1,4,11
Castle Rock Wind Farm (CRR1),77,31,2015,4,1,4,11
Cowley Ridge (CRWD),38,6,2015,4,1,4,11
Enmax Taber (TAB1),81,3,2015,4,1,4,11
Ghost Pine (NEP1),82,59,2015,4,1,4,11
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,11
Kettles Hill (KHW1),63,59,2015,4,1,4,11
McBride Lake Windfarm (AKE1),73,35,2015,4,1,4,11
Oldman 2 Wind Farm 1 (OWF1),46,41,2015,4,1,4,11
Soderglen Wind  (GWW1),71,68,2015,4,1,4,11
Summerview 1 (IEW1),66,28,2015,4,1,4,11
Summerview 2 (IEW2),66,40,2015,4,1,4,11
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,11
Suncor Magrath (SCR2),30,2,2015,4,1,4,11
Suncor Wintering Hills (SCR4),88,61,2015,4,1,4,11
Ardenville Wind (ARD1),68,62,2015,4,1,4,12
Blackspring Ridge (BSR1),300,22,2015,4,1,4,12
Blue Trail Wind (BTR1),66,1,2015,4,1,4,12
Castle River #1 (CR1),39,9,2015,4,1,4,12
Castle Rock Wind Farm (CRR1),77,35,2015,4,1,4,12
Cowley Ridge (CRWD),38,6,2015,4,1,4,12
Enmax Taber (TAB1),81,3,2015,4,1,4,12
Ghost Pine (NEP1),82,59,2015,4,1,4,12
Halkirk Wind Power Facility (HAL1),150,137,2015,4,1,4,12
Kettles Hill (KHW1),63,60,2015,4,1,4,12
McBride Lake Windfarm (AKE1),73,37,2015,4,1,4,12
Oldman 2 Wind Farm 1 (OWF1),46,40,2015,4,1,4,12
Soderglen Wind  (GWW1),71,68,2015,4,1,4,12
Summerview 1 (IEW1),66,27,2015,4,1,4,12
Summerview 2 (IEW2),66,42,2015,4,1,4,12
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,12
Suncor Magrath (SCR2),30,1,2015,4,1,4,12
Suncor Wintering Hills (SCR4),88,62,2015,4,1,4,12
Ardenville Wind (ARD1),68,62,2015,4,1,4,13
Blackspring Ridge (BSR1),300,24,2015,4,1,4,13
Blue Trail Wind (BTR1),66,1,2015,4,1,4,13
Castle River #1 (CR1),39,9,2015,4,1,4,13
Castle Rock Wind Farm (CRR1),77,39,2015,4,1,4,13
Cowley Ridge (CRWD),38,7,2015,4,1,4,13
Enmax Taber (TAB1),81,2,2015,4,1,4,13
Ghost Pine (NEP1),82,60,2015,4,1,4,13
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,13
Kettles Hill (KHW1),63,59,2015,4,1,4,13
McBride Lake Windfarm (AKE1),73,37,2015,4,1,4,13
Oldman 2 Wind Farm 1 (OWF1),46,38,2015,4,1,4,13
Soderglen Wind  (GWW1),71,68,2015,4,1,4,13
Summerview 1 (IEW1),66,28,2015,4,1,4,13
Summerview 2 (IEW2),66,39,2015,4,1,4,13
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,13
Suncor Magrath (SCR2),30,1,2015,4,1,4,13
Suncor Wintering Hills (SCR4),88,62,2015,4,1,4,13
Ardenville Wind (ARD1),68,62,2015,4,1,4,14
Blackspring Ridge (BSR1),300,24,2015,4,1,4,14
Blue Trail Wind (BTR1),66,1,2015,4,1,4,14
Castle River #1 (CR1),39,9,2015,4,1,4,14
Castle Rock Wind Farm (CRR1),77,44,2015,4,1,4,14
Cowley Ridge (CRWD),38,7,2015,4,1,4,14
Enmax Taber (TAB1),81,2,2015,4,1,4,14
Ghost Pine (NEP1),82,60,2015,4,1,4,14
Halkirk Wind Power Facility (HAL1),150,140,2015,4,1,4,14
Kettles Hill (KHW1),63,59,2015,4,1,4,14
McBride Lake Windfarm (AKE1),73,38,2015,4,1,4,14
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,1,4,14
Soderglen Wind  (GWW1),71,68,2015,4,1,4,14
Summerview 1 (IEW1),66,30,2015,4,1,4,14
Summerview 2 (IEW2),66,40,2015,4,1,4,14
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,14
Suncor Magrath (SCR2),30,1,2015,4,1,4,14
Suncor Wintering Hills (SCR4),88,62,2015,4,1,4,14
Ardenville Wind (ARD1),68,63,2015,4,1,4,15
Blackspring Ridge (BSR1),300,24,2015,4,1,4,15
Blue Trail Wind (BTR1),66,1,2015,4,1,4,15
Castle River #1 (CR1),39,11,2015,4,1,4,15
Castle Rock Wind Farm (CRR1),77,50,2015,4,1,4,15
Cowley Ridge (CRWD),38,8,2015,4,1,4,15
Enmax Taber (TAB1),81,2,2015,4,1,4,15
Ghost Pine (NEP1),82,62,2015,4,1,4,15
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,15
Kettles Hill (KHW1),63,60,2015,4,1,4,15
McBride Lake Windfarm (AKE1),73,37,2015,4,1,4,15
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,1,4,15
Soderglen Wind  (GWW1),71,68,2015,4,1,4,15
Summerview 1 (IEW1),66,29,2015,4,1,4,15
Summerview 2 (IEW2),66,38,2015,4,1,4,15
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,15
Suncor Magrath (SCR2),30,2,2015,4,1,4,15
Suncor Wintering Hills (SCR4),88,62,2015,4,1,4,15
Ardenville Wind (ARD1),68,64,2015,4,1,4,16
Blackspring Ridge (BSR1),300,25,2015,4,1,4,16
Blue Trail Wind (BTR1),66,1,2015,4,1,4,16
Castle River #1 (CR1),39,11,2015,4,1,4,16
Castle Rock Wind Farm (CRR1),77,57,2015,4,1,4,16
Cowley Ridge (CRWD),38,9,2015,4,1,4,16
Enmax Taber (TAB1),81,3,2015,4,1,4,16
Ghost Pine (NEP1),82,64,2015,4,1,4,16
Halkirk Wind Power Facility (HAL1),150,139,2015,4,1,4,16
Kettles Hill (KHW1),63,60,2015,4,1,4,16
McBride Lake Windfarm (AKE1),73,39,2015,4,1,4,16
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,1,4,16
Soderglen Wind  (GWW1),71,68,2015,4,1,4,16
Summerview 1 (IEW1),66,28,2015,4,1,4,16
Summerview 2 (IEW2),66,36,2015,4,1,4,16
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,16
Suncor Magrath (SCR2),30,2,2015,4,1,4,16
Suncor Wintering Hills (SCR4),88,63,2015,4,1,4,16
Ardenville Wind (ARD1),68,65,2015,4,1,4,17
Blackspring Ridge (BSR1),300,25,2015,4,1,4,17
Blue Trail Wind (BTR1),66,1,2015,4,1,4,17
Castle River #1 (CR1),39,11,2015,4,1,4,17
Castle Rock Wind Farm (CRR1),77,61,2015,4,1,4,17
Cowley Ridge (CRWD),38,10,2015,4,1,4,17
Enmax Taber (TAB1),81,3,2015,4,1,4,17
Ghost Pine (NEP1),82,63,2015,4,1,4,17
Halkirk Wind Power Facility (HAL1),150,138,2015,4,1,4,17
Kettles Hill (KHW1),63,59,2015,4,1,4,17
McBride Lake Windfarm (AKE1),73,40,2015,4,1,4,17
Oldman 2 Wind Farm 1 (OWF1),46,32,2015,4,1,4,17
Soderglen Wind  (GWW1),71,68,2015,4,1,4,17
Summerview 1 (IEW1),66,28,2015,4,1,4,17
Summerview 2 (IEW2),66,36,2015,4,1,4,17
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,17
Suncor Magrath (SCR2),30,2,2015,4,1,4,17
Suncor Wintering Hills (SCR4),88,63,2015,4,1,4,17
Ardenville Wind (ARD1),68,64,2015,4,1,4,18
Blackspring Ridge (BSR1),300,28,2015,4,1,4,18
Blue Trail Wind (BTR1),66,1,2015,4,1,4,18
Castle River #1 (CR1),39,11,2015,4,1,4,18
Castle Rock Wind Farm (CRR1),77,63,2015,4,1,4,18
Cowley Ridge (CRWD),38,10,2015,4,1,4,18
Enmax Taber (TAB1),81,3,2015,4,1,4,18
Ghost Pine (NEP1),82,65,2015,4,1,4,18
Halkirk Wind Power Facility (HAL1),150,140,2015,4,1,4,18
Kettles Hill (KHW1),63,59,2015,4,1,4,18
McBride Lake Windfarm (AKE1),73,41,2015,4,1,4,18
Oldman 2 Wind Farm 1 (OWF1),46,32,2015,4,1,4,18
Soderglen Wind  (GWW1),71,68,2015,4,1,4,18
Summerview 1 (IEW1),66,28,2015,4,1,4,18
Summerview 2 (IEW2),66,37,2015,4,1,4,18
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,18
Suncor Magrath (SCR2),30,2,2015,4,1,4,18
Suncor Wintering Hills (SCR4),88,64,2015,4,1,4,18
Ardenville Wind (ARD1),68,65,2015,4,1,4,19
Blackspring Ridge (BSR1),300,29,2015,4,1,4,19
Blue Trail Wind (BTR1),66,1,2015,4,1,4,19
Castle River #1 (CR1),39,11,2015,4,1,4,19
Castle Rock Wind Farm (CRR1),77,64,2015,4,1,4,19
Cowley Ridge (CRWD),38,12,2015,4,1,4,19
Enmax Taber (TAB1),81,3,2015,4,1,4,19
Ghost Pine (NEP1),82,65,2015,4,1,4,19
Halkirk Wind Power Facility (HAL1),150,139,2015,4,1,4,19
Kettles Hill (KHW1),63,59,2015,4,1,4,19
McBride Lake Windfarm (AKE1),73,43,2015,4,1,4,19
Oldman 2 Wind Farm 1 (OWF1),46,32,2015,4,1,4,19
Soderglen Wind  (GWW1),71,68,2015,4,1,4,19
Summerview 1 (IEW1),66,28,2015,4,1,4,19
Summerview 2 (IEW2),66,35,2015,4,1,4,19
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,19
Suncor Magrath (SCR2),30,2,2015,4,1,4,19
Suncor Wintering Hills (SCR4),88,64,2015,4,1,4,19
Ardenville Wind (ARD1),68,66,2015,4,1,4,20
Blackspring Ridge (BSR1),300,28,2015,4,1,4,20
Blue Trail Wind (BTR1),66,1,2015,4,1,4,20
Castle River #1 (CR1),39,11,2015,4,1,4,20
Castle Rock Wind Farm (CRR1),77,65,2015,4,1,4,20
Cowley Ridge (CRWD),38,13,2015,4,1,4,20
Enmax Taber (TAB1),81,3,2015,4,1,4,20
Ghost Pine (NEP1),82,64,2015,4,1,4,20
Halkirk Wind Power Facility (HAL1),150,142,2015,4,1,4,20
Kettles Hill (KHW1),63,60,2015,4,1,4,20
McBride Lake Windfarm (AKE1),73,44,2015,4,1,4,20
Oldman 2 Wind Farm 1 (OWF1),46,30,2015,4,1,4,20
Soderglen Wind  (GWW1),71,68,2015,4,1,4,20
Summerview 1 (IEW1),66,28,2015,4,1,4,20
Summerview 2 (IEW2),66,35,2015,4,1,4,20
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,20
Suncor Magrath (SCR2),30,1,2015,4,1,4,20
Suncor Wintering Hills (SCR4),88,64,2015,4,1,4,20
Ardenville Wind (ARD1),68,66,2015,4,1,4,21
Blackspring Ridge (BSR1),300,29,2015,4,1,4,21
Blue Trail Wind (BTR1),66,1,2015,4,1,4,21
Castle River #1 (CR1),39,11,2015,4,1,4,21
Castle Rock Wind Farm (CRR1),77,68,2015,4,1,4,21
Cowley Ridge (CRWD),38,14,2015,4,1,4,21
Enmax Taber (TAB1),81,3,2015,4,1,4,21
Ghost Pine (NEP1),82,65,2015,4,1,4,21
Halkirk Wind Power Facility (HAL1),150,142,2015,4,1,4,21
Kettles Hill (KHW1),63,59,2015,4,1,4,21
McBride Lake Windfarm (AKE1),73,45,2015,4,1,4,21
Oldman 2 Wind Farm 1 (OWF1),46,32,2015,4,1,4,21
Soderglen Wind  (GWW1),71,68,2015,4,1,4,21
Summerview 1 (IEW1),66,28,2015,4,1,4,21
Summerview 2 (IEW2),66,35,2015,4,1,4,21
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,21
Suncor Magrath (SCR2),30,1,2015,4,1,4,21
Suncor Wintering Hills (SCR4),88,64,2015,4,1,4,21
Ardenville Wind (ARD1),68,66,2015,4,1,4,22
Blackspring Ridge (BSR1),300,29,2015,4,1,4,22
Blue Trail Wind (BTR1),66,1,2015,4,1,4,22
Castle River #1 (CR1),39,11,2015,4,1,4,22
Castle Rock Wind Farm (CRR1),77,69,2015,4,1,4,22
Cowley Ridge (CRWD),38,14,2015,4,1,4,22
Enmax Taber (TAB1),81,3,2015,4,1,4,22
Ghost Pine (NEP1),82,65,2015,4,1,4,22
Halkirk Wind Power Facility (HAL1),150,143,2015,4,1,4,22
Kettles Hill (KHW1),63,59,2015,4,1,4,22
McBride Lake Windfarm (AKE1),73,46,2015,4,1,4,22
Oldman 2 Wind Farm 1 (OWF1),46,34,2015,4,1,4,22
Soderglen Wind  (GWW1),71,68,2015,4,1,4,22
Summerview 1 (IEW1),66,28,2015,4,1,4,22
Summerview 2 (IEW2),66,34,2015,4,1,4,22
Suncor Chin Chute (SCR3),30,1,2015,4,1,4,22
Suncor Magrath (SCR2),30,1,2015,4,1,4,22
Suncor Wintering Hills (SCR4),88,65,2015,4,1,4,22
Ardenville Wind (ARD1),68,65,2015,4,1,4,23
Blackspring Ridge (BSR1),300,29,2015,4,1,4,23
Blue Trail Wind (BTR1),66,1,2015,4,1,4,23
Castle River #1 (CR1),39,11,2015,4,1,4,23
Castle Rock Wind Farm (CRR1),77,71,2015,4,1,4,23
Cowley Ridge (CRWD),38,15,2015,4,1,4,23
Enmax Taber (TAB1),81,3,2015,4,1,4,23
Ghost Pine (NEP1),82,63,2015,4,1,4,23
Halkirk Wind Power Facility (HAL1),150,143,2015,4,1,4,23
Kettles Hill (KHW1),63,59,2015,4,1,4,23
McBride Lake Windfarm (AKE1),73,47,2015,4,1,4,23
Oldman 2 Wind Farm 1 (OWF1),46,35,2015,4,1,4,23
Soderglen Wind  (GWW1),71,68,2015,4,1,4,23
Summerview 1 (IEW1),66,28,2015,4,1,4,23
Summerview 2 (IEW2),66,31,2015,4,1,4,23
Suncor Chin Chute (SCR3),30,0,2015,4,1,4,23
Suncor Magrath (SCR2),30,1,2015,4,1,4,23
Suncor Wintering Hills (SCR4),88,66,2015,4,1,4,23
Ardenville Wind (ARD1),68,66,2015,4,1,4,24
Blackspring Ridge (BSR1),300,30,2015,4,1,4,24
Blue Trail Wind (BTR1),66,1,2015,4,1,4,24
Castle River #1 (CR1),39,11,2015,4,1,4,24
Castle Rock Wind Farm (CRR1),77,73,2015,4,1,4,24
Cowley Ridge (CRWD),38,16,2015,4,1,4,24
Enmax Taber (TAB1),81,2,2015,4,1,4,24
Ghost Pine (NEP1),82,63,2015,4,1,4,24
Halkirk Wind Power Facility (HAL1),150,143,2015,4,1,4,24
Kettles Hill (KHW1),63,59,2015,4,1,4,24
McBride Lake Windfarm (AKE1),73,48,2015,4,1,4,24
Oldman 2 Wind Farm 1 (OWF1),46,36,2015,4,1,4,24
Soderglen Wind  (GWW1),71,68,2015,4,1,4,24
Summerview 1 (IEW1),66,28,2015,4,1,4,24
Summerview 2 (IEW2),66,31,2015,4,1,4,24
Suncor Chin Chute (SCR3),30,0,2015,4,1,4,24
Suncor Magrath (SCR2),30,1,2015,4,1,4,24
Suncor Wintering Hills (SCR4),88,66,2015,4,1,4,24
Ardenville Wind (ARD1),68,65,2015,4,1,4,25
Blackspring Ridge (BSR1),300,31,2015,4,1,4,25
Blue Trail Wind (BTR1),66,1,2015,4,1,4,25
Castle River #1 (CR1),39,13,2015,4,1,4,25
Castle Rock Wind Farm (CRR1),77,74,2015,4,1,4,25
Cowley Ridge (CRWD),38,16,2015,4,1,4,25
Enmax Taber (TAB1),81,2,2015,4,1,4,25
Ghost Pine (NEP1),82,63,2015,4,1,4,25
Halkirk Wind Power Facility (HAL1),150,143,2015,4,1,4,25
Kettles Hill (KHW1),63,60,2015,4,1,4,25
McBride Lake Windfarm (AKE1),73,48,2015,4,1,4,25
