Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,2
Kettles Hill (KHW1),63,0,2015,4,3,1,2
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,2
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,2
Soderglen Wind  (GWW1),71,0,2015,4,3,1,2
Summerview 1 (IEW1),66,0,2015,4,3,1,2
Summerview 2 (IEW2),66,0,2015,4,3,1,2
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,2
Suncor Magrath (SCR2),30,0,2015,4,3,1,2
Suncor Wintering Hills (SCR4),88,11,2015,4,3,1,2
Ardenville Wind (ARD1),68,0,2015,4,3,1,3
Blackspring Ridge (BSR1),300,62,2015,4,3,1,3
Blue Trail Wind (BTR1),66,0,2015,4,3,1,3
Castle River #1 (CR1),39,0,2015,4,3,1,3
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,3
Cowley Ridge (CRW1),38,0,2015,4,3,1,3
Enmax Taber (TAB1),81,6,2015,4,3,1,3
Ghost Pine (NEP1),82,6,2015,4,3,1,3
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,3
Kettles Hill (KHW1),63,0,2015,4,3,1,3
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,3
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,3
Soderglen Wind  (GWW1),71,0,2015,4,3,1,3
Summerview 1 (IEW1),66,0,2015,4,3,1,3
Summerview 2 (IEW2),66,0,2015,4,3,1,3
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,3
Suncor Magrath (SCR2),30,0,2015,4,3,1,3
Suncor Wintering Hills (SCR4),88,11,2015,4,3,1,3
Ardenville Wind (ARD1),68,0,2015,4,3,1,4
Blackspring Ridge (BSR1),300,63,2015,4,3,1,4
Blue Trail Wind (BTR1),66,0,2015,4,3,1,4
Castle River #1 (CR1),39,0,2015,4,3,1,4
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,4
Cowley Ridge (CRW1),38,0,2015,4,3,1,4
Enmax Taber (TAB1),81,7,2015,4,3,1,4
Ghost Pine (NEP1),82,7,2015,4,3,1,4
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,4
Kettles Hill (KHW1),63,0,2015,4,3,1,4
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,4
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,4
Soderglen Wind  (GWW1),71,0,2015,4,3,1,4
Summerview 1 (IEW1),66,0,2015,4,3,1,4
Summerview 2 (IEW2),66,0,2015,4,3,1,4
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,4
Suncor Magrath (SCR2),30,0,2015,4,3,1,4
Suncor Wintering Hills (SCR4),88,11,2015,4,3,1,4
Ardenville Wind (ARD1),68,0,2015,4,3,1,5
Blackspring Ridge (BSR1),300,63,2015,4,3,1,5
Blue Trail Wind (BTR1),66,0,2015,4,3,1,5
Castle River #1 (CR1),39,0,2015,4,3,1,5
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,5
Cowley Ridge (CRW1),38,0,2015,4,3,1,5
Enmax Taber (TAB1),81,8,2015,4,3,1,5
Ghost Pine (NEP1),82,7,2015,4,3,1,5
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,5
Kettles Hill (KHW1),63,0,2015,4,3,1,5
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,5
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,5
Soderglen Wind  (GWW1),71,0,2015,4,3,1,5
Summerview 1 (IEW1),66,0,2015,4,3,1,5
Summerview 2 (IEW2),66,0,2015,4,3,1,5
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,5
Suncor Magrath (SCR2),30,0,2015,4,3,1,5
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,5
Ardenville Wind (ARD1),68,0,2015,4,3,1,6
Blackspring Ridge (BSR1),300,63,2015,4,3,1,6
Blue Trail Wind (BTR1),66,0,2015,4,3,1,6
Castle River #1 (CR1),39,0,2015,4,3,1,6
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,6
Cowley Ridge (CRW1),38,0,2015,4,3,1,6
Enmax Taber (TAB1),81,8,2015,4,3,1,6
Ghost Pine (NEP1),82,7,2015,4,3,1,6
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,6
Kettles Hill (KHW1),63,0,2015,4,3,1,6
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,6
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,6
Soderglen Wind  (GWW1),71,0,2015,4,3,1,6
Summerview 1 (IEW1),66,0,2015,4,3,1,6
Summerview 2 (IEW2),66,0,2015,4,3,1,6
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,6
Suncor Magrath (SCR2),30,0,2015,4,3,1,6
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,6
Ardenville Wind (ARD1),68,0,2015,4,3,1,7
Blackspring Ridge (BSR1),300,64,2015,4,3,1,7
Blue Trail Wind (BTR1),66,0,2015,4,3,1,7
Castle River #1 (CR1),39,0,2015,4,3,1,7
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,7
Cowley Ridge (CRW1),38,0,2015,4,3,1,7
Enmax Taber (TAB1),81,8,2015,4,3,1,7
Ghost Pine (NEP1),82,7,2015,4,3,1,7
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,7
Kettles Hill (KHW1),63,0,2015,4,3,1,7
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,7
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,7
Soderglen Wind  (GWW1),71,0,2015,4,3,1,7
Summerview 1 (IEW1),66,0,2015,4,3,1,7
Summerview 2 (IEW2),66,0,2015,4,3,1,7
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,7
Suncor Magrath (SCR2),30,0,2015,4,3,1,7
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,7
Ardenville Wind (ARD1),68,0,2015,4,3,1,8
Blackspring Ridge (BSR1),300,63,2015,4,3,1,8
Blue Trail Wind (BTR1),66,0,2015,4,3,1,8
Castle River #1 (CR1),39,0,2015,4,3,1,8
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,8
Cowley Ridge (CRW1),38,0,2015,4,3,1,8
Enmax Taber (TAB1),81,8,2015,4,3,1,8
Ghost Pine (NEP1),82,7,2015,4,3,1,8
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,8
Kettles Hill (KHW1),63,0,2015,4,3,1,8
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,8
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,8
Soderglen Wind  (GWW1),71,0,2015,4,3,1,8
Summerview 1 (IEW1),66,0,2015,4,3,1,8
Summerview 2 (IEW2),66,0,2015,4,3,1,8
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,8
Suncor Magrath (SCR2),30,0,2015,4,3,1,8
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,8
Ardenville Wind (ARD1),68,0,2015,4,3,1,9
Blackspring Ridge (BSR1),300,63,2015,4,3,1,9
Blue Trail Wind (BTR1),66,0,2015,4,3,1,9
Castle River #1 (CR1),39,0,2015,4,3,1,9
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,9
Cowley Ridge (CRW1),38,0,2015,4,3,1,9
Enmax Taber (TAB1),81,8,2015,4,3,1,9
Ghost Pine (NEP1),82,7,2015,4,3,1,9
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,9
Kettles Hill (KHW1),63,0,2015,4,3,1,9
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,9
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,9
Soderglen Wind  (GWW1),71,0,2015,4,3,1,9
Summerview 1 (IEW1),66,0,2015,4,3,1,9
Summerview 2 (IEW2),66,0,2015,4,3,1,9
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,9
Suncor Magrath (SCR2),30,0,2015,4,3,1,9
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,9
Ardenville Wind (ARD1),68,0,2015,4,3,1,10
Blackspring Ridge (BSR1),300,63,2015,4,3,1,10
Blue Trail Wind (BTR1),66,0,2015,4,3,1,10
Castle River #1 (CR1),39,0,2015,4,3,1,10
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,10
Cowley Ridge (CRW1),38,0,2015,4,3,1,10
Enmax Taber (TAB1),81,8,2015,4,3,1,10
Ghost Pine (NEP1),82,7,2015,4,3,1,10
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,10
Kettles Hill (KHW1),63,0,2015,4,3,1,10
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,10
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,10
Soderglen Wind  (GWW1),71,0,2015,4,3,1,10
Summerview 1 (IEW1),66,0,2015,4,3,1,10
Summerview 2 (IEW2),66,0,2015,4,3,1,10
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,10
Suncor Magrath (SCR2),30,0,2015,4,3,1,10
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,10
Ardenville Wind (ARD1),68,0,2015,4,3,1,11
Blackspring Ridge (BSR1),300,61,2015,4,3,1,11
Blue Trail Wind (BTR1),66,1,2015,4,3,1,11
Castle River #1 (CR1),39,0,2015,4,3,1,11
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,11
Cowley Ridge (CRW1),38,0,2015,4,3,1,11
Enmax Taber (TAB1),81,8,2015,4,3,1,11
Ghost Pine (NEP1),82,8,2015,4,3,1,11
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,11
Kettles Hill (KHW1),63,0,2015,4,3,1,11
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,11
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,11
Soderglen Wind  (GWW1),71,0,2015,4,3,1,11
Summerview 1 (IEW1),66,0,2015,4,3,1,11
Summerview 2 (IEW2),66,0,2015,4,3,1,11
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,11
Suncor Magrath (SCR2),30,0,2015,4,3,1,11
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,11
Ardenville Wind (ARD1),68,0,2015,4,3,1,12
Blackspring Ridge (BSR1),300,60,2015,4,3,1,12
Blue Trail Wind (BTR1),66,1,2015,4,3,1,12
Castle River #1 (CR1),39,0,2015,4,3,1,12
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,12
Cowley Ridge (CRW1),38,0,2015,4,3,1,12
Enmax Taber (TAB1),81,8,2015,4,3,1,12
Ghost Pine (NEP1),82,8,2015,4,3,1,12
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,12
Kettles Hill (KHW1),63,0,2015,4,3,1,12
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,12
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,12
Soderglen Wind  (GWW1),71,0,2015,4,3,1,12
Summerview 1 (IEW1),66,0,2015,4,3,1,12
Summerview 2 (IEW2),66,0,2015,4,3,1,12
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,12
Suncor Magrath (SCR2),30,0,2015,4,3,1,12
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,12
Ardenville Wind (ARD1),68,0,2015,4,3,1,13
Blackspring Ridge (BSR1),300,61,2015,4,3,1,13
Blue Trail Wind (BTR1),66,0,2015,4,3,1,13
Castle River #1 (CR1),39,0,2015,4,3,1,13
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,13
Cowley Ridge (CRW1),38,0,2015,4,3,1,13
Enmax Taber (TAB1),81,8,2015,4,3,1,13
Ghost Pine (NEP1),82,9,2015,4,3,1,13
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,13
Kettles Hill (KHW1),63,0,2015,4,3,1,13
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,13
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,13
Soderglen Wind  (GWW1),71,0,2015,4,3,1,13
Summerview 1 (IEW1),66,0,2015,4,3,1,13
Summerview 2 (IEW2),66,0,2015,4,3,1,13
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,13
Suncor Magrath (SCR2),30,0,2015,4,3,1,13
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,13
Ardenville Wind (ARD1),68,0,2015,4,3,1,14
Blackspring Ridge (BSR1),300,61,2015,4,3,1,14
Blue Trail Wind (BTR1),66,0,2015,4,3,1,14
Castle River #1 (CR1),39,0,2015,4,3,1,14
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,14
Cowley Ridge (CRW1),38,0,2015,4,3,1,14
Enmax Taber (TAB1),81,8,2015,4,3,1,14
Ghost Pine (NEP1),82,10,2015,4,3,1,14
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,14
Kettles Hill (KHW1),63,0,2015,4,3,1,14
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,14
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,14
Soderglen Wind  (GWW1),71,0,2015,4,3,1,14
Summerview 1 (IEW1),66,0,2015,4,3,1,14
Summerview 2 (IEW2),66,0,2015,4,3,1,14
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,14
Suncor Magrath (SCR2),30,0,2015,4,3,1,14
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,14
Ardenville Wind (ARD1),68,0,2015,4,3,1,15
Blackspring Ridge (BSR1),300,61,2015,4,3,1,15
Blue Trail Wind (BTR1),66,0,2015,4,3,1,15
Castle River #1 (CR1),39,0,2015,4,3,1,15
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,15
Cowley Ridge (CRW1),38,0,2015,4,3,1,15
Enmax Taber (TAB1),81,9,2015,4,3,1,15
Ghost Pine (NEP1),82,10,2015,4,3,1,15
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,15
Kettles Hill (KHW1),63,0,2015,4,3,1,15
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,15
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,15
Soderglen Wind  (GWW1),71,0,2015,4,3,1,15
Summerview 1 (IEW1),66,0,2015,4,3,1,15
Summerview 2 (IEW2),66,0,2015,4,3,1,15
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,15
Suncor Magrath (SCR2),30,0,2015,4,3,1,15
Suncor Wintering Hills (SCR4),88,9,2015,4,3,1,15
Ardenville Wind (ARD1),68,0,2015,4,3,1,16
Blackspring Ridge (BSR1),300,61,2015,4,3,1,16
Blue Trail Wind (BTR1),66,0,2015,4,3,1,16
Castle River #1 (CR1),39,0,2015,4,3,1,16
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,16
Cowley Ridge (CRW1),38,0,2015,4,3,1,16
Enmax Taber (TAB1),81,9,2015,4,3,1,16
Ghost Pine (NEP1),82,10,2015,4,3,1,16
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,16
Kettles Hill (KHW1),63,0,2015,4,3,1,16
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,16
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,16
Soderglen Wind  (GWW1),71,0,2015,4,3,1,16
Summerview 1 (IEW1),66,0,2015,4,3,1,16
Summerview 2 (IEW2),66,0,2015,4,3,1,16
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,16
Suncor Magrath (SCR2),30,0,2015,4,3,1,16
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,16
Ardenville Wind (ARD1),68,0,2015,4,3,1,17
Blackspring Ridge (BSR1),300,60,2015,4,3,1,17
Blue Trail Wind (BTR1),66,0,2015,4,3,1,17
Castle River #1 (CR1),39,0,2015,4,3,1,17
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,17
Cowley Ridge (CRW1),38,0,2015,4,3,1,17
Enmax Taber (TAB1),81,9,2015,4,3,1,17
Ghost Pine (NEP1),82,10,2015,4,3,1,17
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,17
Kettles Hill (KHW1),63,0,2015,4,3,1,17
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,17
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,17
Soderglen Wind  (GWW1),71,0,2015,4,3,1,17
Summerview 1 (IEW1),66,0,2015,4,3,1,17
Summerview 2 (IEW2),66,0,2015,4,3,1,17
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,17
Suncor Magrath (SCR2),30,0,2015,4,3,1,17
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,17
Ardenville Wind (ARD1),68,0,2015,4,3,1,18
Blackspring Ridge (BSR1),300,58,2015,4,3,1,18
Blue Trail Wind (BTR1),66,0,2015,4,3,1,18
Castle River #1 (CR1),39,0,2015,4,3,1,18
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,18
Cowley Ridge (CRW1),38,0,2015,4,3,1,18
Enmax Taber (TAB1),81,9,2015,4,3,1,18
Ghost Pine (NEP1),82,9,2015,4,3,1,18
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,18
Kettles Hill (KHW1),63,0,2015,4,3,1,18
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,18
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,18
Soderglen Wind  (GWW1),71,0,2015,4,3,1,18
Summerview 1 (IEW1),66,0,2015,4,3,1,18
Summerview 2 (IEW2),66,0,2015,4,3,1,18
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,18
Suncor Magrath (SCR2),30,0,2015,4,3,1,18
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,18
Ardenville Wind (ARD1),68,0,2015,4,3,1,19
Blackspring Ridge (BSR1),300,59,2015,4,3,1,19
Blue Trail Wind (BTR1),66,0,2015,4,3,1,19
Castle River #1 (CR1),39,0,2015,4,3,1,19
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,19
Cowley Ridge (CRW1),38,0,2015,4,3,1,19
Enmax Taber (TAB1),81,9,2015,4,3,1,19
Ghost Pine (NEP1),82,9,2015,4,3,1,19
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,19
Kettles Hill (KHW1),63,0,2015,4,3,1,19
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,19
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,19
Soderglen Wind  (GWW1),71,0,2015,4,3,1,19
Summerview 1 (IEW1),66,0,2015,4,3,1,19
Summerview 2 (IEW2),66,0,2015,4,3,1,19
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,19
Suncor Magrath (SCR2),30,0,2015,4,3,1,19
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,19
Ardenville Wind (ARD1),68,0,2015,4,3,1,20
Blackspring Ridge (BSR1),300,60,2015,4,3,1,20
Blue Trail Wind (BTR1),66,0,2015,4,3,1,20
Castle River #1 (CR1),39,0,2015,4,3,1,20
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,20
Cowley Ridge (CRW1),38,0,2015,4,3,1,20
Enmax Taber (TAB1),81,9,2015,4,3,1,20
Ghost Pine (NEP1),82,9,2015,4,3,1,20
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,20
Kettles Hill (KHW1),63,0,2015,4,3,1,20
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,20
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,20
Soderglen Wind  (GWW1),71,0,2015,4,3,1,20
Summerview 1 (IEW1),66,0,2015,4,3,1,20
Summerview 2 (IEW2),66,0,2015,4,3,1,20
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,20
Suncor Magrath (SCR2),30,0,2015,4,3,1,20
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,20
Ardenville Wind (ARD1),68,0,2015,4,3,1,21
Blackspring Ridge (BSR1),300,60,2015,4,3,1,21
Blue Trail Wind (BTR1),66,0,2015,4,3,1,21
Castle River #1 (CR1),39,0,2015,4,3,1,21
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,21
Cowley Ridge (CRW1),38,0,2015,4,3,1,21
Enmax Taber (TAB1),81,9,2015,4,3,1,21
Ghost Pine (NEP1),82,9,2015,4,3,1,21
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,21
Kettles Hill (KHW1),63,0,2015,4,3,1,21
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,21
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,21
Soderglen Wind  (GWW1),71,0,2015,4,3,1,21
Summerview 1 (IEW1),66,0,2015,4,3,1,21
Summerview 2 (IEW2),66,0,2015,4,3,1,21
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,21
Suncor Magrath (SCR2),30,0,2015,4,3,1,21
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,21
Ardenville Wind (ARD1),68,0,2015,4,3,1,22
Blackspring Ridge (BSR1),300,60,2015,4,3,1,22
Blue Trail Wind (BTR1),66,0,2015,4,3,1,22
Castle River #1 (CR1),39,0,2015,4,3,1,22
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,22
Cowley Ridge (CRW1),38,0,2015,4,3,1,22
Enmax Taber (TAB1),81,9,2015,4,3,1,22
Ghost Pine (NEP1),82,10,2015,4,3,1,22
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,22
Kettles Hill (KHW1),63,0,2015,4,3,1,22
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,22
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,22
Soderglen Wind  (GWW1),71,0,2015,4,3,1,22
Summerview 1 (IEW1),66,0,2015,4,3,1,22
Summerview 2 (IEW2),66,0,2015,4,3,1,22
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,22
Suncor Magrath (SCR2),30,0,2015,4,3,1,22
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,22
Ardenville Wind (ARD1),68,0,2015,4,3,1,23
Blackspring Ridge (BSR1),300,63,2015,4,3,1,23
Blue Trail Wind (BTR1),66,0,2015,4,3,1,23
Castle River #1 (CR1),39,0,2015,4,3,1,23
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,23
Cowley Ridge (CRW1),38,0,2015,4,3,1,23
Enmax Taber (TAB1),81,9,2015,4,3,1,23
Ghost Pine (NEP1),82,10,2015,4,3,1,23
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,23
Kettles Hill (KHW1),63,0,2015,4,3,1,23
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,23
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,23
Soderglen Wind  (GWW1),71,0,2015,4,3,1,23
Summerview 1 (IEW1),66,0,2015,4,3,1,23
Summerview 2 (IEW2),66,0,2015,4,3,1,23
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,23
Suncor Magrath (SCR2),30,0,2015,4,3,1,23
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,23
Ardenville Wind (ARD1),68,0,2015,4,3,1,24
Blackspring Ridge (BSR1),300,62,2015,4,3,1,24
Blue Trail Wind (BTR1),66,0,2015,4,3,1,24
Castle River #1 (CR1),39,0,2015,4,3,1,24
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,24
Cowley Ridge (CRW1),38,0,2015,4,3,1,24
Enmax Taber (TAB1),81,9,2015,4,3,1,24
Ghost Pine (NEP1),82,10,2015,4,3,1,24
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,24
Kettles Hill (KHW1),63,0,2015,4,3,1,24
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,24
Oldman 2 Wind Farm 1 (OWF1),46,0,2015,4,3,1,24
Soderglen Wind  (GWW1),71,0,2015,4,3,1,24
Summerview 1 (IEW1),66,0,2015,4,3,1,24
Summerview 2 (IEW2),66,0,2015,4,3,1,24
Suncor Chin Chute (SCR3),30,0,2015,4,3,1,24
Suncor Magrath (SCR2),30,0,2015,4,3,1,24
Suncor Wintering Hills (SCR4),88,10,2015,4,3,1,24
Ardenville Wind (ARD1),68,0,2015,4,3,1,25
Blackspring Ridge (BSR1),300,62,2015,4,3,1,25
Blue Trail Wind (BTR1),66,0,2015,4,3,1,25
Castle River #1 (CR1),39,0,2015,4,3,1,25
Castle Rock Wind Farm (CRR1),77,0,2015,4,3,1,25
Cowley Ridge (CRW1),38,0,2015,4,3,1,25
Enmax Taber (TAB1),81,8,2015,4,3,1,25
Ghost Pine (NEP1),82,10,2015,4,3,1,25
Halkirk Wind Power Facility (HAL1),150,0,2015,4,3,1,25
Kettles Hill (KHW1),63,0,2015,4,3,1,25
McBride Lake Windfarm (AKE1),73,0,2015,4,3,1,25
