Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
McBride Lake Windfarm (AKE1),73,23,2015,4,10,4,7
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,7
Soderglen Wind  (GWW1),71,35,2015,4,10,4,7
Summerview 1 (IEW1),66,24,2015,4,10,4,7
Summerview 2 (IEW2),66,12,2015,4,10,4,7
Suncor Chin Chute (SCR3),30,19,2015,4,10,4,7
Suncor Magrath (SCR2),30,18,2015,4,10,4,7
Suncor Wintering Hills (SCR4),88,39,2015,4,10,4,7
Ardenville Wind (ARD1),68,29,2015,4,10,4,8
Blackspring Ridge (BSR1),300,186,2015,4,10,4,8
Blue Trail Wind (BTR1),66,22,2015,4,10,4,8
Castle River #1 (CR1),39,2,2015,4,10,4,8
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,8
Cowley Ridge (CRW1),38,4,2015,4,10,4,8
Enmax Taber (TAB1),81,28,2015,4,10,4,8
Ghost Pine (NEP1),82,5,2015,4,10,4,8
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,8
Kettles Hill (KHW1),63,3,2015,4,10,4,8
McBride Lake Windfarm (AKE1),73,23,2015,4,10,4,8
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,8
Soderglen Wind  (GWW1),71,34,2015,4,10,4,8
Summerview 1 (IEW1),66,24,2015,4,10,4,8
Summerview 2 (IEW2),66,12,2015,4,10,4,8
Suncor Chin Chute (SCR3),30,18,2015,4,10,4,8
Suncor Magrath (SCR2),30,18,2015,4,10,4,8
Suncor Wintering Hills (SCR4),88,40,2015,4,10,4,8
Ardenville Wind (ARD1),68,31,2015,4,10,4,9
Blackspring Ridge (BSR1),300,187,2015,4,10,4,9
Blue Trail Wind (BTR1),66,21,2015,4,10,4,9
Castle River #1 (CR1),39,2,2015,4,10,4,9
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,9
Cowley Ridge (CRW1),38,5,2015,4,10,4,9
Enmax Taber (TAB1),81,28,2015,4,10,4,9
Ghost Pine (NEP1),82,6,2015,4,10,4,9
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,9
Kettles Hill (KHW1),63,3,2015,4,10,4,9
McBride Lake Windfarm (AKE1),73,23,2015,4,10,4,9
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,9
Soderglen Wind  (GWW1),71,34,2015,4,10,4,9
Summerview 1 (IEW1),66,25,2015,4,10,4,9
Summerview 2 (IEW2),66,13,2015,4,10,4,9
Suncor Chin Chute (SCR3),30,19,2015,4,10,4,9
Suncor Magrath (SCR2),30,18,2015,4,10,4,9
Suncor Wintering Hills (SCR4),88,41,2015,4,10,4,9
Ardenville Wind (ARD1),68,30,2015,4,10,4,10
Blackspring Ridge (BSR1),300,187,2015,4,10,4,10
Blue Trail Wind (BTR1),66,21,2015,4,10,4,10
Castle River #1 (CR1),39,2,2015,4,10,4,10
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,10
Cowley Ridge (CRW1),38,5,2015,4,10,4,10
Enmax Taber (TAB1),81,27,2015,4,10,4,10
Ghost Pine (NEP1),82,6,2015,4,10,4,10
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,10
Kettles Hill (KHW1),63,3,2015,4,10,4,10
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,10
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,10
Soderglen Wind  (GWW1),71,34,2015,4,10,4,10
Summerview 1 (IEW1),66,24,2015,4,10,4,10
Summerview 2 (IEW2),66,12,2015,4,10,4,10
Suncor Chin Chute (SCR3),30,19,2015,4,10,4,10
Suncor Magrath (SCR2),30,18,2015,4,10,4,10
Suncor Wintering Hills (SCR4),88,43,2015,4,10,4,10
Ardenville Wind (ARD1),68,29,2015,4,10,4,11
Blackspring Ridge (BSR1),300,186,2015,4,10,4,11
Blue Trail Wind (BTR1),66,21,2015,4,10,4,11
Castle River #1 (CR1),39,2,2015,4,10,4,11
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,11
Cowley Ridge (CRW1),38,5,2015,4,10,4,11
Enmax Taber (TAB1),81,27,2015,4,10,4,11
Ghost Pine (NEP1),82,6,2015,4,10,4,11
Halkirk Wind Power Facility (HAL1),150,142,2015,4,10,4,11
Kettles Hill (KHW1),63,3,2015,4,10,4,11
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,11
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,11
Soderglen Wind  (GWW1),71,32,2015,4,10,4,11
Summerview 1 (IEW1),66,24,2015,4,10,4,11
Summerview 2 (IEW2),66,12,2015,4,10,4,11
Suncor Chin Chute (SCR3),30,20,2015,4,10,4,11
Suncor Magrath (SCR2),30,18,2015,4,10,4,11
Suncor Wintering Hills (SCR4),88,44,2015,4,10,4,11
Ardenville Wind (ARD1),68,30,2015,4,10,4,12
Blackspring Ridge (BSR1),300,187,2015,4,10,4,12
Blue Trail Wind (BTR1),66,21,2015,4,10,4,12
Castle River #1 (CR1),39,2,2015,4,10,4,12
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,12
Cowley Ridge (CRW1),38,5,2015,4,10,4,12
Enmax Taber (TAB1),81,27,2015,4,10,4,12
Ghost Pine (NEP1),82,6,2015,4,10,4,12
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,12
Kettles Hill (KHW1),63,3,2015,4,10,4,12
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,12
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,12
Soderglen Wind  (GWW1),71,32,2015,4,10,4,12
Summerview 1 (IEW1),66,23,2015,4,10,4,12
Summerview 2 (IEW2),66,13,2015,4,10,4,12
Suncor Chin Chute (SCR3),30,20,2015,4,10,4,12
Suncor Magrath (SCR2),30,18,2015,4,10,4,12
Suncor Wintering Hills (SCR4),88,45,2015,4,10,4,12
Ardenville Wind (ARD1),68,31,2015,4,10,4,13
Blackspring Ridge (BSR1),300,186,2015,4,10,4,13
Blue Trail Wind (BTR1),66,21,2015,4,10,4,13
Castle River #1 (CR1),39,2,2015,4,10,4,13
Castle Rock Wind Farm (CRR1),77,10,2015,4,10,4,13
Cowley Ridge (CRW1),38,5,2015,4,10,4,13
Enmax Taber (TAB1),81,28,2015,4,10,4,13
Ghost Pine (NEP1),82,6,2015,4,10,4,13
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,13
Kettles Hill (KHW1),63,3,2015,4,10,4,13
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,13
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,13
Soderglen Wind  (GWW1),71,32,2015,4,10,4,13
Summerview 1 (IEW1),66,23,2015,4,10,4,13
Summerview 2 (IEW2),66,12,2015,4,10,4,13
Suncor Chin Chute (SCR3),30,20,2015,4,10,4,13
Suncor Magrath (SCR2),30,18,2015,4,10,4,13
Suncor Wintering Hills (SCR4),88,45,2015,4,10,4,13
Ardenville Wind (ARD1),68,31,2015,4,10,4,14
Blackspring Ridge (BSR1),300,187,2015,4,10,4,14
Blue Trail Wind (BTR1),66,19,2015,4,10,4,14
Castle River #1 (CR1),39,2,2015,4,10,4,14
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,14
Cowley Ridge (CRW1),38,5,2015,4,10,4,14
Enmax Taber (TAB1),81,28,2015,4,10,4,14
Ghost Pine (NEP1),82,6,2015,4,10,4,14
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,14
Kettles Hill (KHW1),63,2,2015,4,10,4,14
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,14
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,14
Soderglen Wind  (GWW1),71,31,2015,4,10,4,14
Summerview 1 (IEW1),66,23,2015,4,10,4,14
Summerview 2 (IEW2),66,12,2015,4,10,4,14
Suncor Chin Chute (SCR3),30,21,2015,4,10,4,14
Suncor Magrath (SCR2),30,18,2015,4,10,4,14
Suncor Wintering Hills (SCR4),88,48,2015,4,10,4,14
Ardenville Wind (ARD1),68,31,2015,4,10,4,15
Blackspring Ridge (BSR1),300,185,2015,4,10,4,15
Blue Trail Wind (BTR1),66,18,2015,4,10,4,15
Castle River #1 (CR1),39,2,2015,4,10,4,15
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,15
Cowley Ridge (CRW1),38,5,2015,4,10,4,15
Enmax Taber (TAB1),81,29,2015,4,10,4,15
Ghost Pine (NEP1),82,6,2015,4,10,4,15
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,15
Kettles Hill (KHW1),63,2,2015,4,10,4,15
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,15
Oldman 2 Wind Farm 1 (OWF1),46,5,2015,4,10,4,15
Soderglen Wind  (GWW1),71,32,2015,4,10,4,15
Summerview 1 (IEW1),66,23,2015,4,10,4,15
Summerview 2 (IEW2),66,12,2015,4,10,4,15
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,15
Suncor Magrath (SCR2),30,18,2015,4,10,4,15
Suncor Wintering Hills (SCR4),88,49,2015,4,10,4,15
Ardenville Wind (ARD1),68,30,2015,4,10,4,16
Blackspring Ridge (BSR1),300,186,2015,4,10,4,16
Blue Trail Wind (BTR1),66,19,2015,4,10,4,16
Castle River #1 (CR1),39,2,2015,4,10,4,16
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,16
Cowley Ridge (CRW1),38,5,2015,4,10,4,16
Enmax Taber (TAB1),81,30,2015,4,10,4,16
Ghost Pine (NEP1),82,6,2015,4,10,4,16
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,16
Kettles Hill (KHW1),63,3,2015,4,10,4,16
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,16
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,16
Soderglen Wind  (GWW1),71,31,2015,4,10,4,16
Summerview 1 (IEW1),66,23,2015,4,10,4,16
Summerview 2 (IEW2),66,11,2015,4,10,4,16
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,16
Suncor Magrath (SCR2),30,18,2015,4,10,4,16
Suncor Wintering Hills (SCR4),88,50,2015,4,10,4,16
Ardenville Wind (ARD1),68,31,2015,4,10,4,17
Blackspring Ridge (BSR1),300,186,2015,4,10,4,17
Blue Trail Wind (BTR1),66,19,2015,4,10,4,17
Castle River #1 (CR1),39,2,2015,4,10,4,17
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,17
Cowley Ridge (CRW1),38,6,2015,4,10,4,17
Enmax Taber (TAB1),81,30,2015,4,10,4,17
Ghost Pine (NEP1),82,6,2015,4,10,4,17
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,17
Kettles Hill (KHW1),63,3,2015,4,10,4,17
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,17
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,17
Soderglen Wind  (GWW1),71,30,2015,4,10,4,17
Summerview 1 (IEW1),66,23,2015,4,10,4,17
Summerview 2 (IEW2),66,11,2015,4,10,4,17
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,17
Suncor Magrath (SCR2),30,18,2015,4,10,4,17
Suncor Wintering Hills (SCR4),88,50,2015,4,10,4,17
Ardenville Wind (ARD1),68,31,2015,4,10,4,18
Blackspring Ridge (BSR1),300,188,2015,4,10,4,18
Blue Trail Wind (BTR1),66,20,2015,4,10,4,18
Castle River #1 (CR1),39,2,2015,4,10,4,18
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,18
Cowley Ridge (CRW1),38,6,2015,4,10,4,18
Enmax Taber (TAB1),81,30,2015,4,10,4,18
Ghost Pine (NEP1),82,6,2015,4,10,4,18
Halkirk Wind Power Facility (HAL1),150,144,2015,4,10,4,18
Kettles Hill (KHW1),63,3,2015,4,10,4,18
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,18
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,18
Soderglen Wind  (GWW1),71,30,2015,4,10,4,18
Summerview 1 (IEW1),66,22,2015,4,10,4,18
Summerview 2 (IEW2),66,11,2015,4,10,4,18
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,18
Suncor Magrath (SCR2),30,18,2015,4,10,4,18
Suncor Wintering Hills (SCR4),88,51,2015,4,10,4,18
Ardenville Wind (ARD1),68,30,2015,4,10,4,19
Blackspring Ridge (BSR1),300,187,2015,4,10,4,19
Blue Trail Wind (BTR1),66,18,2015,4,10,4,19
Castle River #1 (CR1),39,2,2015,4,10,4,19
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,19
Cowley Ridge (CRW1),38,5,2015,4,10,4,19
Enmax Taber (TAB1),81,30,2015,4,10,4,19
Ghost Pine (NEP1),82,6,2015,4,10,4,19
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,19
Kettles Hill (KHW1),63,3,2015,4,10,4,19
McBride Lake Windfarm (AKE1),73,26,2015,4,10,4,19
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,19
Soderglen Wind  (GWW1),71,29,2015,4,10,4,19
Summerview 1 (IEW1),66,22,2015,4,10,4,19
Summerview 2 (IEW2),66,10,2015,4,10,4,19
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,19
Suncor Magrath (SCR2),30,18,2015,4,10,4,19
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,19
Ardenville Wind (ARD1),68,30,2015,4,10,4,20
Blackspring Ridge (BSR1),300,187,2015,4,10,4,20
Blue Trail Wind (BTR1),66,20,2015,4,10,4,20
Castle River #1 (CR1),39,2,2015,4,10,4,20
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,20
Cowley Ridge (CRW1),38,5,2015,4,10,4,20
Enmax Taber (TAB1),81,29,2015,4,10,4,20
Ghost Pine (NEP1),82,6,2015,4,10,4,20
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,20
Kettles Hill (KHW1),63,3,2015,4,10,4,20
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,20
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,20
Soderglen Wind  (GWW1),71,29,2015,4,10,4,20
Summerview 1 (IEW1),66,21,2015,4,10,4,20
Summerview 2 (IEW2),66,10,2015,4,10,4,20
Suncor Chin Chute (SCR3),30,23,2015,4,10,4,20
Suncor Magrath (SCR2),30,18,2015,4,10,4,20
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,20
Ardenville Wind (ARD1),68,29,2015,4,10,4,21
Blackspring Ridge (BSR1),300,191,2015,4,10,4,21
Blue Trail Wind (BTR1),66,21,2015,4,10,4,21
Castle River #1 (CR1),39,2,2015,4,10,4,21
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,21
Cowley Ridge (CRW1),38,5,2015,4,10,4,21
Enmax Taber (TAB1),81,29,2015,4,10,4,21
Ghost Pine (NEP1),82,6,2015,4,10,4,21
Halkirk Wind Power Facility (HAL1),150,144,2015,4,10,4,21
Kettles Hill (KHW1),63,3,2015,4,10,4,21
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,21
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,21
Soderglen Wind  (GWW1),71,29,2015,4,10,4,21
Summerview 1 (IEW1),66,21,2015,4,10,4,21
Summerview 2 (IEW2),66,10,2015,4,10,4,21
Suncor Chin Chute (SCR3),30,22,2015,4,10,4,21
Suncor Magrath (SCR2),30,19,2015,4,10,4,21
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,21
Ardenville Wind (ARD1),68,29,2015,4,10,4,22
Blackspring Ridge (BSR1),300,192,2015,4,10,4,22
Blue Trail Wind (BTR1),66,22,2015,4,10,4,22
Castle River #1 (CR1),39,2,2015,4,10,4,22
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,22
Cowley Ridge (CRW1),38,5,2015,4,10,4,22
Enmax Taber (TAB1),81,29,2015,4,10,4,22
Ghost Pine (NEP1),82,6,2015,4,10,4,22
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,22
Kettles Hill (KHW1),63,4,2015,4,10,4,22
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,22
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,22
Soderglen Wind  (GWW1),71,29,2015,4,10,4,22
Summerview 1 (IEW1),66,21,2015,4,10,4,22
Summerview 2 (IEW2),66,10,2015,4,10,4,22
Suncor Chin Chute (SCR3),30,23,2015,4,10,4,22
Suncor Magrath (SCR2),30,19,2015,4,10,4,22
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,22
Ardenville Wind (ARD1),68,29,2015,4,10,4,23
Blackspring Ridge (BSR1),300,195,2015,4,10,4,23
Blue Trail Wind (BTR1),66,22,2015,4,10,4,23
Castle River #1 (CR1),39,2,2015,4,10,4,23
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,23
Cowley Ridge (CRW1),38,5,2015,4,10,4,23
Enmax Taber (TAB1),81,29,2015,4,10,4,23
Ghost Pine (NEP1),82,5,2015,4,10,4,23
Halkirk Wind Power Facility (HAL1),150,142,2015,4,10,4,23
Kettles Hill (KHW1),63,4,2015,4,10,4,23
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,23
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,23
Soderglen Wind  (GWW1),71,29,2015,4,10,4,23
Summerview 1 (IEW1),66,21,2015,4,10,4,23
Summerview 2 (IEW2),66,9,2015,4,10,4,23
Suncor Chin Chute (SCR3),30,23,2015,4,10,4,23
Suncor Magrath (SCR2),30,20,2015,4,10,4,23
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,23
Ardenville Wind (ARD1),68,29,2015,4,10,4,24
Blackspring Ridge (BSR1),300,195,2015,4,10,4,24
Blue Trail Wind (BTR1),66,22,2015,4,10,4,24
Castle River #1 (CR1),39,2,2015,4,10,4,24
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,24
Cowley Ridge (CRW1),38,5,2015,4,10,4,24
Enmax Taber (TAB1),81,30,2015,4,10,4,24
Ghost Pine (NEP1),82,5,2015,4,10,4,24
Halkirk Wind Power Facility (HAL1),150,143,2015,4,10,4,24
Kettles Hill (KHW1),63,5,2015,4,10,4,24
McBride Lake Windfarm (AKE1),73,25,2015,4,10,4,24
Oldman 2 Wind Farm 1 (OWF1),46,4,2015,4,10,4,24
Soderglen Wind  (GWW1),71,29,2015,4,10,4,24
Summerview 1 (IEW1),66,21,2015,4,10,4,24
Summerview 2 (IEW2),66,9,2015,4,10,4,24
Suncor Chin Chute (SCR3),30,23,2015,4,10,4,24
Suncor Magrath (SCR2),30,20,2015,4,10,4,24
Suncor Wintering Hills (SCR4),88,52,2015,4,10,4,24
Ardenville Wind (ARD1),68,29,2015,4,10,4,25
Blackspring Ridge (BSR1),300,198,2015,4,10,4,25
Blue Trail Wind (BTR1),66,22,2015,4,10,4,25
Castle River #1 (CR1),39,2,2015,4,10,4,25
Castle Rock Wind Farm (CRR1),77,11,2015,4,10,4,25
Cowley Ridge (CRW1),38,5,2015,4,10,4,25
Enmax Taber (TAB1),81,31,2015,4,10,4,25
Ghost Pine (NEP1),82,5,2015,4,10,4,25
Halkirk Wind Power Facility (HAL1),150,142,2015,4,10,4,25
Kettles Hill (KHW1),63,6,2015,4,10,4,25
McBride Lake Windfarm (AKE1),73,24,2015,4,10,4,25
