Asset,Maximum Capability,Total Net Generation,Year,Month,Day,Hour,Minute
Castle Rock Wind Farm (CRR1),77,56,2015,4,23,10,40
Cowley Ridge (CRW1),38,23,2015,4,23,10,40
Enmax Taber (TAB1),81,14,2015,4,23,10,40
Ghost Pine (NEP1),82,0,2015,4,23,10,40
Halkirk Wind Power Facility (HAL1),150,20,2015,4,23,10,40
Kettles Hill (KHW1),63,60,2015,4,23,10,40
McBride Lake Windfarm (AKE1),73,45,2015,4,23,10,40
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,23,10,40
Soderglen Wind  (GWW1),71,41,2015,4,23,10,40
Summerview 1 (IEW1),66,48,2015,4,23,10,40
Summerview 2 (IEW2),66,48,2015,4,23,10,40
Suncor Chin Chute (SCR3),30,8,2015,4,23,10,40
Suncor Magrath (SCR2),30,20,2015,4,23,10,40
Suncor Wintering Hills (SCR4),88,0,2015,4,23,10,40
Ardenville Wind (ARD1),68,23,2015,4,23,10,41
Blackspring Ridge (BSR1),300,108,2015,4,23,10,41
Blue Trail Wind (BTR1),66,33,2015,4,23,10,41
Castle River #1 (CR1),39,24,2015,4,23,10,41
Castle Rock Wind Farm (CRR1),77,54,2015,4,23,10,41
Cowley Ridge (CRW1),38,23,2015,4,23,10,41
Enmax Taber (TAB1),81,14,2015,4,23,10,41
Ghost Pine (NEP1),82,0,2015,4,23,10,41
Halkirk Wind Power Facility (HAL1),150,19,2015,4,23,10,41
Kettles Hill (KHW1),63,61,2015,4,23,10,41
McBride Lake Windfarm (AKE1),73,44,2015,4,23,10,41
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,41
Soderglen Wind  (GWW1),71,41,2015,4,23,10,41
Summerview 1 (IEW1),66,47,2015,4,23,10,41
Summerview 2 (IEW2),66,47,2015,4,23,10,41
Suncor Chin Chute (SCR3),30,7,2015,4,23,10,41
Suncor Magrath (SCR2),30,24,2015,4,23,10,41
Suncor Wintering Hills (SCR4),88,0,2015,4,23,10,41
Ardenville Wind (ARD1),68,23,2015,4,23,10,42
Blackspring Ridge (BSR1),300,106,2015,4,23,10,42
Blue Trail Wind (BTR1),66,40,2015,4,23,10,42
Castle River #1 (CR1),39,24,2015,4,23,10,42
Castle Rock Wind Farm (CRR1),77,55,2015,4,23,10,42
Cowley Ridge (CRW1),38,23,2015,4,23,10,42
Enmax Taber (TAB1),81,16,2015,4,23,10,42
Ghost Pine (NEP1),82,0,2015,4,23,10,42
Halkirk Wind Power Facility (HAL1),150,19,2015,4,23,10,42
Kettles Hill (KHW1),63,59,2015,4,23,10,42
McBride Lake Windfarm (AKE1),73,42,2015,4,23,10,42
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,42
Soderglen Wind  (GWW1),71,40,2015,4,23,10,42
Summerview 1 (IEW1),66,44,2015,4,23,10,42
Summerview 2 (IEW2),66,46,2015,4,23,10,42
Suncor Chin Chute (SCR3),30,6,2015,4,23,10,42
Suncor Magrath (SCR2),30,20,2015,4,23,10,42
Suncor Wintering Hills (SCR4),88,0,2015,4,23,10,42
Ardenville Wind (ARD1),68,24,2015,4,23,10,43
Blackspring Ridge (BSR1),300,114,2015,4,23,10,43
Blue Trail Wind (BTR1),66,39,2015,4,23,10,43
Castle River #1 (CR1),39,22,2015,4,23,10,43
Castle Rock Wind Farm (CRR1),77,53,2015,4,23,10,43
Cowley Ridge (CRW1),38,22,2015,4,23,10,43
Enmax Taber (TAB1),81,15,2015,4,23,10,43
Ghost Pine (NEP1),82,0,2015,4,23,10,43
Halkirk Wind Power Facility (HAL1),150,19,2015,4,23,10,43
Kettles Hill (KHW1),63,59,2015,4,23,10,43
McBride Lake Windfarm (AKE1),73,44,2015,4,23,10,43
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,43
Soderglen Wind  (GWW1),71,42,2015,4,23,10,43
Summerview 1 (IEW1),66,50,2015,4,23,10,43
Summerview 2 (IEW2),66,45,2015,4,23,10,43
Suncor Chin Chute (SCR3),30,6,2015,4,23,10,43
Suncor Magrath (SCR2),30,22,2015,4,23,10,43
Suncor Wintering Hills (SCR4),88,1,2015,4,23,10,43
Ardenville Wind (ARD1),68,23,2015,4,23,10,44
Blackspring Ridge (BSR1),300,104,2015,4,23,10,44
Blue Trail Wind (BTR1),66,42,2015,4,23,10,44
Castle River #1 (CR1),39,24,2015,4,23,10,44
Castle Rock Wind Farm (CRR1),77,53,2015,4,23,10,44
Cowley Ridge (CRW1),38,22,2015,4,23,10,44
Enmax Taber (TAB1),81,18,2015,4,23,10,44
Ghost Pine (NEP1),82,0,2015,4,23,10,44
Halkirk Wind Power Facility (HAL1),150,21,2015,4,23,10,44
Kettles Hill (KHW1),63,60,2015,4,23,10,44
McBride Lake Windfarm (AKE1),73,45,2015,4,23,10,44
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,44
Soderglen Wind  (GWW1),71,44,2015,4,23,10,44
Summerview 1 (IEW1),66,47,2015,4,23,10,44
Summerview 2 (IEW2),66,45,2015,4,23,10,44
Suncor Chin Chute (SCR3),30,7,2015,4,23,10,44
Suncor Magrath (SCR2),30,23,2015,4,23,10,44
Suncor Wintering Hills (SCR4),88,1,2015,4,23,10,44
Ardenville Wind (ARD1),68,22,2015,4,23,10,45
Blackspring Ridge (BSR1),300,105,2015,4,23,10,45
Blue Trail Wind (BTR1),66,41,2015,4,23,10,45
Castle River #1 (CR1),39,25,2015,4,23,10,45
Castle Rock Wind Farm (CRR1),77,55,2015,4,23,10,45
Cowley Ridge (CRW1),38,21,2015,4,23,10,45
Enmax Taber (TAB1),81,20,2015,4,23,10,45
Ghost Pine (NEP1),82,0,2015,4,23,10,45
Halkirk Wind Power Facility (HAL1),150,22,2015,4,23,10,45
Kettles Hill (KHW1),63,60,2015,4,23,10,45
McBride Lake Windfarm (AKE1),73,48,2015,4,23,10,45
Oldman 2 Wind Farm 1 (OWF1),46,41,2015,4,23,10,45
Soderglen Wind  (GWW1),71,45,2015,4,23,10,45
Summerview 1 (IEW1),66,48,2015,4,23,10,45
Summerview 2 (IEW2),66,40,2015,4,23,10,45
Suncor Chin Chute (SCR3),30,7,2015,4,23,10,45
Suncor Magrath (SCR2),30,23,2015,4,23,10,45
Suncor Wintering Hills (SCR4),88,1,2015,4,23,10,45
Ardenville Wind (ARD1),68,22,2015,4,23,10,46
Blackspring Ridge (BSR1),300,108,2015,4,23,10,46
Blue Trail Wind (BTR1),66,42,2015,4,23,10,46
Castle River #1 (CR1),39,27,2015,4,23,10,46
Castle Rock Wind Farm (CRR1),77,59,2015,4,23,10,46
Cowley Ridge (CRW1),38,22,2015,4,23,10,46
Enmax Taber (TAB1),81,15,2015,4,23,10,46
Ghost Pine (NEP1),82,0,2015,4,23,10,46
Halkirk Wind Power Facility (HAL1),150,21,2015,4,23,10,46
Kettles Hill (KHW1),63,59,2015,4,23,10,46
McBride Lake Windfarm (AKE1),73,45,2015,4,23,10,46
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,23,10,46
Soderglen Wind  (GWW1),71,43,2015,4,23,10,46
Summerview 1 (IEW1),66,45,2015,4,23,10,46
Summerview 2 (IEW2),66,39,2015,4,23,10,46
Suncor Chin Chute (SCR3),30,8,2015,4,23,10,46
Suncor Magrath (SCR2),30,23,2015,4,23,10,46
Suncor Wintering Hills (SCR4),88,1,2015,4,23,10,46
Ardenville Wind (ARD1),68,21,2015,4,23,10,47
Blackspring Ridge (BSR1),300,108,2015,4,23,10,47
Blue Trail Wind (BTR1),66,40,2015,4,23,10,47
Castle River #1 (CR1),39,27,2015,4,23,10,47
Castle Rock Wind Farm (CRR1),77,57,2015,4,23,10,47
Cowley Ridge (CRW1),38,24,2015,4,23,10,47
Enmax Taber (TAB1),81,16,2015,4,23,10,47
Ghost Pine (NEP1),82,0,2015,4,23,10,47
Halkirk Wind Power Facility (HAL1),150,21,2015,4,23,10,47
Kettles Hill (KHW1),63,60,2015,4,23,10,47
McBride Lake Windfarm (AKE1),73,45,2015,4,23,10,47
Oldman 2 Wind Farm 1 (OWF1),46,40,2015,4,23,10,47
Soderglen Wind  (GWW1),71,43,2015,4,23,10,47
Summerview 1 (IEW1),66,45,2015,4,23,10,47
Summerview 2 (IEW2),66,43,2015,4,23,10,47
Suncor Chin Chute (SCR3),30,9,2015,4,23,10,47
Suncor Magrath (SCR2),30,24,2015,4,23,10,47
Suncor Wintering Hills (SCR4),88,1,2015,4,23,10,47
Ardenville Wind (ARD1),68,21,2015,4,23,10,48
Blackspring Ridge (BSR1),300,109,2015,4,23,10,48
Blue Trail Wind (BTR1),66,39,2015,4,23,10,48
Castle River #1 (CR1),39,27,2015,4,23,10,48
Castle Rock Wind Farm (CRR1),77,60,2015,4,23,10,48
Cowley Ridge (CRW1),38,21,2015,4,23,10,48
Enmax Taber (TAB1),81,15,2015,4,23,10,48
Ghost Pine (NEP1),82,0,2015,4,23,10,48
Halkirk Wind Power Facility (HAL1),150,22,2015,4,23,10,48
Kettles Hill (KHW1),63,59,2015,4,23,10,48
McBride Lake Windfarm (AKE1),73,44,2015,4,23,10,48
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,23,10,48
Soderglen Wind  (GWW1),71,40,2015,4,23,10,48
Summerview 1 (IEW1),66,46,2015,4,23,10,48
Summerview 2 (IEW2),66,46,2015,4,23,10,48
Suncor Chin Chute (SCR3),30,8,2015,4,23,10,48
Suncor Magrath (SCR2),30,24,2015,4,23,10,48
Suncor Wintering Hills (SCR4),88,2,2015,4,23,10,48
Ardenville Wind (ARD1),68,23,2015,4,23,10,49
Blackspring Ridge (BSR1),300,110,2015,4,23,10,49
Blue Trail Wind (BTR1),66,41,2015,4,23,10,49
Castle River #1 (CR1),39,25,2015,4,23,10,49
Castle Rock Wind Farm (CRR1),77,55,2015,4,23,10,49
Cowley Ridge (CRW1),38,20,2015,4,23,10,49
Enmax Taber (TAB1),81,17,2015,4,23,10,49
Ghost Pine (NEP1),82,0,2015,4,23,10,49
Halkirk Wind Power Facility (HAL1),150,23,2015,4,23,10,49
Kettles Hill (KHW1),63,57,2015,4,23,10,49
McBride Lake Windfarm (AKE1),73,42,2015,4,23,10,49
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,49
Soderglen Wind  (GWW1),71,40,2015,4,23,10,49
Summerview 1 (IEW1),66,46,2015,4,23,10,49
Summerview 2 (IEW2),66,46,2015,4,23,10,49
Suncor Chin Chute (SCR3),30,9,2015,4,23,10,49
Suncor Magrath (SCR2),30,24,2015,4,23,10,49
Suncor Wintering Hills (SCR4),88,2,2015,4,23,10,49
Ardenville Wind (ARD1),68,22,2015,4,23,10,50
Blackspring Ridge (BSR1),300,103,2015,4,23,10,50
Blue Trail Wind (BTR1),66,38,2015,4,23,10,50
Castle River #1 (CR1),39,23,2015,4,23,10,50
Castle Rock Wind Farm (CRR1),77,57,2015,4,23,10,50
Cowley Ridge (CRW1),38,19,2015,4,23,10,50
Enmax Taber (TAB1),81,16,2015,4,23,10,50
Ghost Pine (NEP1),82,0,2015,4,23,10,50
Halkirk Wind Power Facility (HAL1),150,23,2015,4,23,10,50
Kettles Hill (KHW1),63,57,2015,4,23,10,50
McBride Lake Windfarm (AKE1),73,43,2015,4,23,10,50
Oldman 2 Wind Farm 1 (OWF1),46,43,2015,4,23,10,50
Soderglen Wind  (GWW1),71,40,2015,4,23,10,50
Summerview 1 (IEW1),66,45,2015,4,23,10,50
Summerview 2 (IEW2),66,45,2015,4,23,10,50
Suncor Chin Chute (SCR3),30,9,2015,4,23,10,50
Suncor Magrath (SCR2),30,25,2015,4,23,10,50
Suncor Wintering Hills (SCR4),88,2,2015,4,23,10,50
Ardenville Wind (ARD1),68,21,2015,4,23,10,51
Blackspring Ridge (BSR1),300,103,2015,4,23,10,51
Blue Trail Wind (BTR1),66,36,2015,4,23,10,51
Castle River #1 (CR1),39,23,2015,4,23,10,51
Castle Rock Wind Farm (CRR1),77,54,2015,4,23,10,51
Cowley Ridge (CRW1),38,21,2015,4,23,10,51
Enmax Taber (TAB1),81,21,2015,4,23,10,51
Ghost Pine (NEP1),82,0,2015,4,23,10,51
Halkirk Wind Power Facility (HAL1),150,24,2015,4,23,10,51
Kettles Hill (KHW1),63,59,2015,4,23,10,51
McBride Lake Windfarm (AKE1),73,41,2015,4,23,10,51
Oldman 2 Wind Farm 1 (OWF1),46,40,2015,4,23,10,51
Soderglen Wind  (GWW1),71,38,2015,4,23,10,51
Summerview 1 (IEW1),66,44,2015,4,23,10,51
Summerview 2 (IEW2),66,45,2015,4,23,10,51
Suncor Chin Chute (SCR3),30,8,2015,4,23,10,51
Suncor Magrath (SCR2),30,22,2015,4,23,10,51
Suncor Wintering Hills (SCR4),88,3,2015,4,23,10,51
Ardenville Wind (ARD1),68,23,2015,4,23,10,52
Blackspring Ridge (BSR1),300,101,2015,4,23,10,52
Blue Trail Wind (BTR1),66,36,2015,4,23,10,52
Castle River #1 (CR1),39,26,2015,4,23,10,52
Castle Rock Wind Farm (CRR1),77,60,2015,4,23,10,52
Cowley Ridge (CRW1),38,19,2015,4,23,10,52
Enmax Taber (TAB1),81,20,2015,4,23,10,52
Ghost Pine (NEP1),82,0,2015,4,23,10,52
Halkirk Wind Power Facility (HAL1),150,20,2015,4,23,10,52
Kettles Hill (KHW1),63,57,2015,4,23,10,52
McBride Lake Windfarm (AKE1),73,44,2015,4,23,10,52
Oldman 2 Wind Farm 1 (OWF1),46,41,2015,4,23,10,52
Soderglen Wind  (GWW1),71,36,2015,4,23,10,52
Summerview 1 (IEW1),66,42,2015,4,23,10,52
Summerview 2 (IEW2),66,46,2015,4,23,10,52
Suncor Chin Chute (SCR3),30,9,2015,4,23,10,52
Suncor Magrath (SCR2),30,20,2015,4,23,10,52
Suncor Wintering Hills (SCR4),88,3,2015,4,23,10,52
Ardenville Wind (ARD1),68,25,2015,4,23,10,53
Blackspring Ridge (BSR1),300,99,2015,4,23,10,53
Blue Trail Wind (BTR1),66,37,2015,4,23,10,53
Castle River #1 (CR1),39,28,2015,4,23,10,53
Castle Rock Wind Farm (CRR1),77,57,2015,4,23,10,53
Cowley Ridge (CRW1),38,20,2015,4,23,10,53
Enmax Taber (TAB1),81,17,2015,4,23,10,53
Ghost Pine (NEP1),82,0,2015,4,23,10,53
Halkirk Wind Power Facility (HAL1),150,23,2015,4,23,10,53
Kettles Hill (KHW1),63,56,2015,4,23,10,53
McBride Lake Windfarm (AKE1),73,47,2015,4,23,10,53
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,53
Soderglen Wind  (GWW1),71,38,2015,4,23,10,53
Summerview 1 (IEW1),66,45,2015,4,23,10,53
Summerview 2 (IEW2),66,41,2015,4,23,10,53
Suncor Chin Chute (SCR3),30,8,2015,4,23,10,53
Suncor Magrath (SCR2),30,21,2015,4,23,10,53
Suncor Wintering Hills (SCR4),88,3,2015,4,23,10,53
Ardenville Wind (ARD1),68,25,2015,4,23,10,54
Blackspring Ridge (BSR1),300,103,2015,4,23,10,54
Blue Trail Wind (BTR1),66,37,2015,4,23,10,54
Castle River #1 (CR1),39,26,2015,4,23,10,54
Castle Rock Wind Farm (CRR1),77,59,2015,4,23,10,54
Cowley Ridge (CRW1),38,20,2015,4,23,10,54
Enmax Taber (TAB1),81,18,2015,4,23,10,54
Ghost Pine (NEP1),82,0,2015,4,23,10,54
Halkirk Wind Power Facility (HAL1),150,23,2015,4,23,10,54
Kettles Hill (KHW1),63,59,2015,4,23,10,54
McBride Lake Windfarm (AKE1),73,47,2015,4,23,10,54
Oldman 2 Wind Farm 1 (OWF1),46,42,2015,4,23,10,54
Soderglen Wind  (GWW1),71,39,2015,4,23,10,54
Summerview 1 (IEW1),66,43,2015,4,23,10,54
Summerview 2 (IEW2),66,43,2015,4,23,10,54
Suncor Chin Chute (SCR3),30,9,2015,4,23,10,54
Suncor Magrath (SCR2),30,23,2015,4,23,10,54
Suncor Wintering Hills (SCR4),88,4,2015,4,23,10,54
Ardenville Wind (ARD1),68,26,2015,4,23,10,55
Blackspring Ridge (BSR1),300,107,2015,4,23,10,55
Blue Trail Wind (BTR1),66,35,2015,4,23,10,55
Castle River #1 (CR1),39,26,2015,4,23,10,55
Castle Rock Wind Farm (CRR1),77,53,2015,4,23,10,55
Cowley Ridge (CRW1),38,18,2015,4,23,10,55
Enmax Taber (TAB1),81,21,2015,4,23,10,55
Ghost Pine (NEP1),82,0,2015,4,23,10,55
Halkirk Wind Power Facility (HAL1),150,24,2015,4,23,10,55
Kettles Hill (KHW1),63,56,2015,4,23,10,55
McBride Lake Windfarm (AKE1),73,45,2015,4,23,10,55
